n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,monte_carlo,monte_carlo_max_hop,two_hop
1949,4854,4458,1068,3030,4947,3883,5125,4758,536,4961,107,6860,3843,2124,4512,1919,1570,5874,1656.82,175.7,182.98000000000025
3852,4431,6852,4502,3902,3253,5235,7053,1233,1899,5200,1242,7111,4285,3194,6072,124,5500,6367,1671.03,97.53,97.69999999999996
524,1305,6211,4842,350,2467,6390,254,6746,7090,2207,3872,4872,5888,3175,5850,6456,3497,3235,1665.89,186.72,192.83999999999995
5964,6561,4726,3642,1098,2994,798,293,1113,4054,1777,2113,5505,3573,6381,5133,7006,2466,3450,1661.29,99.15,103.98000000000005
4155,6827,3161,4702,2874,4375,4792,3338,4786,1903,2758,5586,234,7015,2291,4962,5499,5698,1336,1666.0,82.02,87.71
5723,7050,2673,4438,4685,4662,852,5847,5369,1729,5185,6812,4698,2187,2334,1019,519,3948,6995,1657.53,75.42,81.4900000000001
5232,3960,725,2818,6558,545,3362,1235,164,2407,3499,6297,3401,974,362,4956,5034,6239,368,1660.57,99.7,104.22000000000011
3094,5885,4803,2711,4512,2286,4140,1932,295,2536,59,630,885,4913,4387,257,1616,3341,2388,1667.51,210.9,218.92999999999992
5000,2157,1279,5650,347,7108,2783,2570,2950,1133,7059,3094,3086,3771,4260,3163,5274,7101,4879,1639.53,67.26,64.79000000000002
5578,4581,840,5080,6647,4153,2222,3532,5196,5900,5862,1946,2466,3583,2115,4269,2482,4492,2776,1668.98,96.16,97.80000000000011
93,6458,3401,4751,2579,164,3084,5044,4826,5178,1091,492,5189,5139,2723,3819,2891,5564,2888,1668.07,115.41,119.09000000000012
4987,5791,2284,6045,4010,181,4828,496,5537,174,3024,2057,5144,3738,2446,4855,4927,2621,1453,1643.58,70.08,70.81000000000002
2981,1517,2561,6210,3024,6912,4879,2163,2460,6449,3089,859,6326,6660,220,4663,5601,6022,1076,1659.69,193.91,203.75000000000009
2539,4096,1823,5355,6584,2206,1955,2685,1535,5554,3565,5321,5718,794,834,4921,2637,2734,5529,1662.1,232.57,260.5300000000001
6828,1838,3591,6633,7008,1386,654,2758,6079,5326,1786,4656,3695,2216,1843,6447,990,277,4338,1658.78,245.42,274.99000000000046
1563,2581,6609,6850,6868,4709,1503,7075,2282,2786,6612,6782,5258,700,6604,5073,2828,4829,1062,1670.36,139.22,145.9100000000001
3451,2391,4246,6503,6962,2221,3806,2837,5195,3415,2378,3438,4655,3354,291,3385,1277,1634,38,1666.16,190.82,208.92000000000016
3910,6820,5100,4179,3558,4578,5875,1819,264,6107,3741,6854,6171,5431,6127,4251,2367,4455,2794,1667.95,147.54,157.93000000000012
1863,7057,557,7028,4822,2351,983,6637,2003,369,287,6577,5682,4196,1625,3521,4726,404,107,1666.57,199.59,210.64999999999992
3940,6105,989,1407,4122,2456,1958,5430,162,4300,4399,3389,436,5014,930,2796,1027,2068,7058,1657.99,127.99,131.5100000000001
4431,3909,6648,6408,502,2882,1808,1616,1001,4379,6691,976,1403,1961,6485,2242,6603,1052,6746,1666.17,395.07,478.57000000000056
61,3993,5149,4676,7066,3279,409,6197,2223,2033,2200,5063,4319,4257,3465,417,3873,2646,6361,1660.03,141.46,144.35999999999999
6713,14,7020,449,6350,1039,378,1020,408,560,3955,270,6999,5838,705,4222,4113,4014,2587,1684.73,425.58,511.7600000000008
1286,2577,587,2877,3160,5299,3191,4805,2491,2955,2170,1565,2693,3511,1013,1045,4550,28,5865,1641.48,74.41,82.40000000000009
5923,3114,6515,654,4642,1462,351,3057,3775,4951,5327,6411,4434,3115,5215,6563,355,5103,3535,1668.5,124.51,131.70000000000013
434,3050,5140,4064,6226,5757,2580,3444,5686,3426,3775,146,2007,1791,4389,2212,5694,4832,586,1667.58,123.04,122.67000000000016
6579,3480,1838,3488,1067,230,2667,3065,4579,6479,2147,994,3802,5657,1008,6661,5992,5425,6961,1657.92,234.92,265.21000000000015
4343,6491,3083,5468,889,6010,2608,4619,4357,844,6648,4814,5870,40,3879,1175,1933,6343,3184,1669.92,141.24,148.07000000000016
363,4318,752,4622,813,5400,3078,1467,6712,192,2797,6893,6982,993,208,6913,942,5517,3947,1652.93,256.81,291.10999999999996
6850,5704,2330,4743,2452,6543,727,297,6286,4617,4188,4333,5858,1952,874,4542,6135,818,4532,1656.7,121.99,137.27000000000018
500,4506,2656,4620,1478,6783,633,1983,1472,5291,2047,3720,5046,5735,6173,3225,2071,3010,4910,1661.85,130.5,143.01999999999992
3249,2869,4559,3426,682,3074,4098,1927,3381,6910,6122,1315,3401,5659,4656,6194,4749,5520,4236,1665.89,119.62,124.53000000000016
5616,3962,1279,5267,3285,1223,1331,785,4079,6128,3960,5723,4237,3629,4804,5889,7029,1524,1116,1660.19,111.17,119.61000000000004
2190,6160,1631,1200,4797,4223,2579,1903,6975,5661,4407,6385,2423,5499,5778,7006,3384,4876,6993,1665.28,135.14,142.01000000000013
4788,4789,2188,1782,2516,189,2196,3927,6587,3135,1643,1411,4668,2952,1956,2638,3953,6342,7076,1660.17,215.91,239.06999999999982
1176,3427,5714,3928,5746,4907,1685,3834,4755,6837,6730,5344,4563,227,3942,5904,592,7017,3278,1667.68,102.42,103.16000000000001
6415,6009,375,3828,1880,1923,5310,5879,6367,5532,567,1780,6994,2082,1983,1553,6355,2118,1126,1663.93,145.44,162.52
1533,5094,5773,5530,7033,301,2089,1390,7086,368,2567,1501,3467,745,5971,6544,703,966,758,1662.09,146.86,155.98000000000025
2164,6831,2390,295,2921,3705,4753,6013,5533,2757,56,240,2742,2715,3573,3110,3980,638,1721,1667.88,192.73,210.78999999999994
5278,4793,6081,4013,3202,1027,4459,2611,976,2250,624,5451,3543,921,3591,4321,2055,793,4322,1661.18,74.77,77.82999999999996
5740,3065,5557,6327,3018,6203,3689,2421,5430,5536,5488,5358,6603,6695,2175,877,6178,2773,5511,1662.91,206.27,236.4699999999996
4637,4392,4306,928,5463,4045,4167,2884,487,5882,2411,5558,5962,4639,6080,1490,5290,5289,5981,1552.82,46.27,52.03000000000002
5168,1225,1467,3037,5368,3721,1008,886,4585,1158,2715,5283,5902,5321,4894,3441,4545,2462,5304,1657.68,187.87,197.75
1531,3749,3951,2559,6407,1444,5779,561,879,5864,1484,6180,4536,4449,4717,6059,3210,2942,818,1663.11,110.21,106.2100000000001
2177,2218,3140,438,1118,344,3921,4134,2222,2025,5697,6298,4216,2900,2726,3304,3671,4435,6628,1663.94,206.83,228.94000000000014
6321,567,2890,4079,6937,918,1241,2215,4834,816,5582,923,4623,6381,5957,918,1514,5719,1549,1664.92,146.15,166.36000000000018
4645,3413,5489,6089,3204,6682,6133,1052,4848,4979,1199,7041,3263,6538,1586,4462,4322,1395,4656,1663.92,369.32,450.09000000000043
1465,1655,2049,3027,6403,2400,246,6900,6579,3644,3336,6672,3138,2588,4526,4776,2536,5190,4078,1616.12,47.58,48.090000000000025
4334,5624,5791,2452,7045,5469,3965,247,4926,1560,5954,5194,19,880,6311,6192,5422,1915,4029,1656.92,119.26,125.93000000000009
1418,4289,5120,3772,1629,1584,6407,4338,1735,303,6657,4099,5291,3639,914,4636,2320,5386,1250,1666.29,132.74,141.72000000000008
1110,3827,6491,726,5105,414,209,2948,5065,1912,4144,637,4084,4414,154,2782,2646,2689,2816,1658.03,129.49,126.98000000000008
5690,5680,1100,659,7031,6873,4924,6351,278,5865,655,6059,2814,6608,1680,518,7057,1638,3580,1612.48,49.47,50.64999999999999
5726,6200,1809,3973,2587,893,6446,349,3346,638,6924,1640,5782,1317,3207,4072,3877,5728,556,1670.12,133.74,145.51000000000008
4402,6977,3457,1707,5318,4006,2495,191,3804,3748,6202,5663,3288,3591,1479,3730,305,5895,2102,1667.1,96.17,98.38999999999993
3005,6953,3039,3667,4336,2961,4886,3291,1833,22,6587,1712,2119,6415,3028,1175,7007,3768,4373,1665.95,135.31,144.78999999999996
