n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,monte_carlo,monte_carlo_max_hop,two_hop
331,970,154,404,666,49,74,840,548,96,374,596,59,35.58,24.0,25.869999999999994
931,519,219,38,88,444,428,71,246,92,564,434,60,33.47,23.54,23.60000000000001
846,579,126,970,228,645,642,596,970,63,590,599,406,25.55,21.16,21.840000000000007
50,999,226,47,570,879,136,296,429,147,553,120,584,27.82,22.29,22.790000000000003
315,573,835,698,185,105,595,584,654,192,381,99,560,30.2,21.8,22.310000000000002
729,64,577,61,633,210,508,696,544,437,795,321,476,32.61,22.86,22.3
599,945,464,370,306,254,813,184,715,798,249,83,588,28.44,22.27,21.950000000000006
307,537,506,896,351,746,459,294,623,74,120,524,428,32.39,22.27,22.07
168,775,350,155,955,500,431,40,985,684,79,782,571,30.95,22.27,23.119999999999997
586,808,896,837,321,348,711,358,608,508,593,816,467,27.64,20.33,20.460000000000004
70,860,95,967,276,485,713,680,66,62,748,718,317,29.4,23.06,22.45
662,591,697,841,456,291,733,395,908,684,355,23,963,32.44,22.97,23.080000000000005
472,363,172,625,119,505,60,223,786,294,132,756,253,28.2,22.32,22.400000000000002
407,400,938,892,508,82,170,459,411,562,284,904,140,31.29,22.43,23.669999999999998
838,440,884,563,285,723,425,367,699,905,389,980,236,27.34,21.03,21.549999999999997
154,84,180,154,237,674,238,12,496,851,603,186,269,36.33,24.78,27.760000000000005
288,4,149,429,547,378,624,579,326,975,128,707,879,37.34,27.72,27.490000000000006
527,973,632,670,692,757,55,467,921,891,798,974,895,24.63,18.76,18.890000000000004
696,817,572,401,407,408,403,106,493,649,410,63,195,32.41,22.93,22.53
68,213,451,166,112,348,615,53,104,0,580,154,549,41.19,31.31,31.529999999999998
103,971,372,628,26,72,895,212,628,385,152,649,258,33.51,23.01,25.569999999999997
978,355,616,372,485,125,118,869,499,477,491,495,319,27.05,19.47,20.040000000000006
87,147,104,767,350,758,271,490,848,708,165,528,23,34.16,24.84,24.78
210,973,974,540,370,150,706,556,936,27,776,540,305,31.2,21.3,23.21
658,884,93,712,865,267,530,375,930,171,364,790,228,30.42,23.64,22.869999999999997
545,554,797,514,337,651,228,627,830,807,776,873,199,28.46,22.17,21.410000000000004
825,245,837,410,757,822,232,204,530,504,364,748,29,29.65,22.66,22.03
28,809,286,483,265,198,709,619,979,352,457,827,959,33.58,23.76,25.07
740,357,977,997,373,82,225,104,232,481,201,345,209,33.63,22.08,22.82
494,639,921,624,860,1,490,931,668,352,818,658,86,23.89,18.9,19.6
854,676,122,931,397,801,728,768,204,489,910,182,444,29.39,21.82,21.370000000000005
808,651,340,88,820,968,994,739,405,474,411,761,969,25.81,20.01,20.43
86,742,162,174,130,28,154,604,926,476,825,671,149,31.76,22.37,22.860000000000007
626,846,610,485,673,959,358,159,561,561,134,21,14,35.89,27.05,28.78
818,994,743,665,105,539,767,956,142,444,892,199,845,29.62,21.49,22.369999999999997
894,216,28,257,217,299,513,246,782,600,333,265,557,32.8,24.44,24.520000000000007
429,854,134,62,931,757,362,919,469,678,597,834,925,29.61,22.19,21.99
529,430,846,939,899,513,133,544,155,536,522,19,893,31.94,22.82,23.41
450,795,187,623,4,794,818,153,176,144,484,633,742,38.97,26.19,26.480000000000004
123,569,63,333,698,530,543,568,494,803,795,108,904,32.46,23.76,23.419999999999998
573,58,254,195,283,43,790,100,519,463,575,28,778,34.02,26.93,25.959999999999994
915,934,64,453,333,627,996,517,620,524,204,709,283,30.96,22.19,21.37
463,520,546,826,489,519,964,253,715,535,897,897,964,21.89,16.59,19.450000000000003
950,265,944,572,914,965,207,860,458,140,426,124,401,24.1,18.92,19.540000000000006
