n_nodes,influence,n0,n1,n2,n3,n4
5,81.2420,967,234,821,604,223
5,80.2620,967,234,821,604,223
5,80.2620,967,234,821,604,223
5,80.1700,967,234,821,604,223
5,80.1700,967,234,821,604,223
5,80.1700,967,234,821,604,223
5,80.1700,967,234,821,604,223
5,80.1700,967,234,821,604,223
5,80.1700,967,234,821,604,223
5,80.1700,967,234,821,604,223
5,80.1700,967,234,821,604,223
5,80.1700,967,234,821,604,223
5,80.1700,967,234,821,604,223
5,80.1700,967,234,821,604,223
5,80.1700,967,234,821,604,223
5,80.1700,967,234,821,604,223
