n_nodes,influence,n0,n1,n2,n3,n4
5,17.8300,608,947,117,245,906
5,17.8300,608,947,117,245,906
5,17.8300,608,947,117,245,906
5,17.8300,608,947,117,245,906
5,17.8100,536,664,117,468,918
5,17.8100,536,664,117,468,918
5,17.8100,536,664,117,468,918
5,17.8100,536,664,117,468,918
5,17.8100,536,664,117,468,918
5,17.8100,536,664,117,468,918
5,17.8100,536,664,117,468,918
5,17.8100,536,664,117,468,918
5,17.8100,536,664,117,468,918
5,17.8100,536,664,117,468,918
5,17.8100,536,664,117,468,918
5,17.8100,536,664,117,468,918
5,17.8100,536,664,117,468,918
5,17.8100,536,664,117,468,918
5,17.8100,536,664,117,468,918
5,17.8100,536,664,117,468,918
5,17.8100,536,664,117,468,918
5,17.8100,536,664,117,468,918
5,17.8100,536,664,117,468,918
5,17.8100,536,664,117,468,918
5,17.8100,536,664,117,468,918
5,17.8100,536,664,117,468,918
5,17.8100,536,664,117,468,918
5,17.8100,536,664,117,468,918
5,17.8100,536,664,117,468,918
5,17.8100,536,664,117,468,918
5,17.8100,536,664,117,468,918
5,17.8100,536,664,117,468,918
5,17.8100,536,664,117,468,918
5,17.8100,536,664,117,468,918
5,17.8100,536,664,117,468,918
5,17.8100,536,664,117,468,918
5,17.8100,536,664,117,468,918
5,17.8100,536,664,117,468,918
5,17.8100,536,664,117,468,918
5,17.8100,536,664,117,468,918
5,17.8100,536,664,117,468,918
5,17.8100,536,664,117,468,918
5,17.8100,536,664,117,468,918
5,17.8100,536,664,117,468,918
5,17.8100,536,664,117,468,918
5,17.8100,536,664,117,468,918
5,17.8100,536,664,117,468,918
5,17.8100,536,664,117,468,918
5,17.8100,536,664,117,468,918
5,17.8100,536,664,117,468,918
5,17.8100,536,664,117,468,918
5,17.8100,536,664,117,468,918
5,17.8100,536,664,117,468,918
5,17.8100,536,664,117,468,918
5,17.8100,536,664,117,468,918
5,17.8100,536,664,117,468,918
5,17.8100,536,664,117,468,918
5,17.8100,536,664,117,468,918
5,17.8100,536,664,117,468,918
5,17.8100,536,664,117,468,918
5,17.8100,536,664,117,468,918
5,17.8000,608,947,117,468,906
5,17.8000,608,947,117,468,906
5,17.8000,608,947,117,468,906
5,17.7100,536,664,117,468,890
5,17.5000,608,947,117,468,918
5,17.5000,608,947,117,468,918
5,17.5000,608,947,117,468,918
5,17.5000,608,947,117,468,918
5,17.5000,608,947,117,468,918
5,17.5000,608,947,117,468,918
5,17.5000,608,947,117,468,918
5,17.5000,608,947,117,468,918
5,17.5000,608,947,117,468,918
5,17.5000,608,947,117,468,918
5,17.4900,608,947,117,245,918
5,17.4200,608,947,117,468,918
5,17.4200,608,947,117,468,918
5,17.4200,608,947,117,468,918
5,17.4200,608,947,117,468,918
5,17.4200,608,947,117,468,918
5,17.4200,608,947,117,468,918
5,17.4200,608,947,117,468,918
5,17.4200,608,947,117,468,918
5,17.3300,608,944,947,245,906
5,17.3300,608,944,947,245,906
5,17.3200,608,947,117,245,918
5,17.3200,608,947,117,245,918
5,17.3200,608,947,117,245,918
5,17.3200,608,947,117,245,918
5,17.3200,608,947,117,245,918
5,17.3200,608,947,117,245,918
5,17.3000,608,105,947,117,245
5,17.3000,664,468,117,285,536
5,17.2700,608,947,117,468,918
5,17.2700,608,947,117,468,918
5,17.2700,608,947,117,468,918
5,17.2700,608,947,117,468,918
5,17.2700,608,947,117,468,918
5,17.2700,608,947,117,468,918
5,17.2600,536,664,947,245,117
5,17.2600,608,947,165,492,890
5,17.2600,608,947,165,492,890
5,17.2300,608,128,165,492,890
5,17.2300,608,128,165,492,890
5,17.2300,608,128,165,492,890
5,17.2300,608,128,165,492,890
5,17.2300,608,128,165,492,890
5,17.2300,608,128,165,492,890
5,17.2300,608,128,165,492,890
5,17.1800,608,947,117,468,918
5,17.1700,608,906,947,245,992
5,17.1700,608,947,117,468,918
5,17.1700,608,906,947,245,992
5,17.1700,608,906,947,245,992
5,17.0900,608,947,117,245,906
5,17.0900,608,947,117,245,906
5,17.0900,608,947,117,245,906
5,17.0900,608,947,117,245,906
5,17.0900,608,947,117,245,906
5,17.0900,608,947,117,245,906
5,17.0900,608,947,117,245,906
5,17.0900,608,947,117,245,906
5,17.0900,608,947,117,245,906
5,17.0900,608,947,117,245,906
5,17.0900,608,947,117,245,906
5,17.0900,608,947,117,245,906
5,17.0900,608,947,117,245,906
