n0,n1,n2,n3,n4,n5,n6,monte_carlo,monte_carlo_max_hop,two_hop
137,582,867,821,782,64,261,17.49,11.18,11.240000000000002
120,507,779,460,483,667,388,13.72,10.99,10.370000000000003
807,214,96,499,29,914,855,20.37,13.54,14.179999999999996
399,443,622,780,785,2,712,17.21,12.23,12.57
456,272,738,821,234,605,967,14.61,10.78,10.610000000000001
104,923,325,31,22,26,665,22.26,15.88,16.390000000000004
554,9,961,902,390,702,221,21.98,15.85,16.460000000000004
992,432,743,29,540,227,782,15.64,10.32,11.130000000000003
448,961,507,566,238,353,236,15.73,12.55,12.250000000000004
693,224,779,470,975,296,948,11.59,9.26,9.780000000000001
22,426,857,938,569,944,657,17.74,11.82,11.510000000000003
102,190,644,741,880,303,123,15.23,12.29,11.950000000000001
760,340,917,738,996,728,512,14.62,10.61,10.48
958,990,432,519,849,932,686,11.83,9.77,9.600000000000001
194,310,290,601,996,903,511,17.32,11.99,11.550000000000004
866,963,517,402,603,873,35,14.45,10.46,10.390000000000002
491,248,761,816,413,424,680,13.9,10.28,10.530000000000001
177,375,561,903,719,794,690,14.4,11.28,11.010000000000002
755,383,88,449,679,520,110,17.98,11.99,12.360000000000001
797,167,533,860,402,379,501,13.23,10.65,10.400000000000002
750,30,480,44,315,720,868,19.86,14.81,14.61
629,607,592,403,662,174,172,17.9,11.3,11.540000000000003
514,232,12,789,204,552,942,22.61,15.29,14.959999999999999
880,561,237,414,526,352,975,13.89,10.25,10.500000000000002
867,591,361,470,931,275,675,11.9,9.9,10.14
561,623,980,746,5,392,802,22.18,13.5,14.01
877,840,977,907,960,758,524,14.07,10.42,10.75
828,132,531,796,574,210,436,20.31,12.87,13.159999999999998
972,57,492,890,373,583,567,17.01,11.67,11.89
204,963,516,423,496,832,365,13.96,9.41,10.050000000000002
424,354,1,551,553,638,805,15.51,11.1,10.680000000000003
627,339,469,614,28,823,235,22.17,14.14,14.260000000000002
650,181,563,598,185,881,93,19.74,12.51,13.209999999999997
817,564,816,871,836,953,261,14.63,10.39,10.370000000000003
33,861,966,689,72,85,888,19.04,13.4,13.819999999999999
17,463,14,772,773,287,255,24.88,18.04,17.849999999999998
275,112,816,639,189,352,297,14.14,10.92,10.760000000000003
71,171,163,261,540,974,172,17.55,12.84,12.720000000000002
672,279,663,728,301,465,719,14.92,10.49,10.959999999999999
329,508,485,116,24,319,395,24.11,15.76,15.240000000000002
351,431,815,192,264,111,259,16.85,12.1,13.479999999999997
921,747,522,214,988,620,442,15.43,11.77,11.740000000000002
836,998,21,230,18,406,149,23.16,16.75,16.980000000000004
36,736,982,164,456,721,518,20.82,14.13,14.340000000000003
694,436,557,852,225,999,645,14.3,10.97,10.840000000000002
816,711,528,461,228,536,664,14.32,10.82,11.01
31,404,691,589,822,328,675,19.19,12.45,12.280000000000001
646,436,60,755,305,128,991,15.11,12.73,12.65
217,896,48,313,72,879,78,16.6,13.05,12.74
317,939,961,305,761,162,426,18.23,12.4,11.75
578,258,133,8,574,899,870,19.22,14.58,14.1
38,604,839,222,985,922,583,13.53,10.51,10.580000000000004
471,175,847,888,890,997,798,13.85,10.21,10.580000000000002
720,637,521,38,387,205,355,17.3,12.61,12.310000000000002
101,210,587,690,918,443,605,18.48,12.66,12.609999999999998
198,504,106,960,681,399,303,16.83,11.82,11.890000000000004
