n_nodes,influence,n0,n1,n2,n3,n4
5,1000.0000,450,616,389,786,29
5,1000.0000,616,786,818,923,93
5,1000.0000,759,466,149,262,335
5,1000.0000,101,616,818,262,93
5,1000.0000,101,616,149,437,138
5,1000.0000,878,355,149,93,511
5,1000.0000,616,128,466,262,93
5,1000.0000,759,466,149,262,29
5,1000.0000,616,786,818,923,93
5,1000.0000,616,466,978,122,335
5,1000.0000,657,616,138,818,437
5,1000.0000,616,128,149,262,93
5,1000.0000,101,616,466,262,29
5,1000.0000,101,616,276,603,511
5,1000.0000,616,466,913,747,317
5,1000.0000,616,913,938,366,29
5,1000.0000,407,488,786,450,29
5,1000.0000,262,466,921,759,93
5,1000.0000,488,938,699,407,29
5,1000.0000,616,128,466,262,93
5,1000.0000,616,786,913,149,29
5,1000.0000,616,347,786,149,93
5,1000.0000,942,465,913,597,711
5,1000.0000,616,786,818,262,29
5,1000.0000,616,786,466,597,93
5,1000.0000,616,913,786,450,29
5,1000.0000,759,466,149,262,93
5,1000.0000,759,466,149,262,93
5,1000.0000,616,786,818,923,335
5,1000.0000,101,616,149,262,93
5,1000.0000,101,616,818,437,138
5,1000.0000,878,597,149,93,511
