n_nodes,influence,n0,n1,n2,n3,n4
5,1000.0000,580,551,554,753,634
5,1000.0000,580,551,554,753,474
5,1000.0000,896,930,874,753,474
5,1000.0000,930,905,433,913,827
5,1000.0000,930,389,913,433,71
5,1000.0000,580,905,913,433,71
5,1000.0000,580,905,913,433,71
5,1000.0000,777,415,156,827,700
5,1000.0000,986,551,970,753,700
5,1000.0000,930,389,433,913,827
5,1000.0000,580,930,433,474,827
5,1000.0000,930,827,108,433,913
5,1000.0000,930,389,433,474,659
5,1000.0000,930,389,433,474,73
5,1000.0000,930,551,970,827,700
5,1000.0000,461,580,433,474,827
5,1000.0000,777,370,765,219,156
5,1000.0000,777,772,984,219,156
5,1000.0000,580,905,970,827,73
5,1000.0000,580,551,913,433,71
5,1000.0000,930,389,433,753,474
5,1000.0000,896,930,874,913,827
5,1000.0000,273,905,874,753,700
5,1000.0000,930,389,433,474,700
5,1000.0000,777,874,554,753,474
5,1000.0000,580,551,753,474,471
5,1000.0000,580,551,554,753,474
5,1000.0000,777,874,753,471,889
5,1000.0000,896,930,874,753,474
5,1000.0000,580,551,554,753,474
5,1000.0000,930,389,433,913,827
5,1000.0000,930,905,913,433,71
