n0,n1,n2,n3,n4,monte_carlo,monte_carlo_max_hop,two_hop
62380,155357,142666,34189,96981,6.09,6.45,6.35
240109,158314,124270,164028,152266,6.42,6.63,6.4575
17177,158754,3451,238241,219537,6.66,6.38,6.507500000000001
123006,67988,144384,61428,50264,6.76,6.54,6.535
261002,187996,123276,141813,219273,6.44,6.5,6.510000000000002
144082,124873,104106,167527,225711,6.55,6.66,6.54
39483,60796,166424,39746,227552,6.46,6.21,6.4025
242702,137148,102219,194314,3970,6.4,6.49,6.512500000000001
176006,203747,16785,41785,198765,6.43,6.4,6.530000000000001
251002,154953,11216,78975,204492,6.38,6.45,6.320000000000001
8129,215894,226892,70629,123928,6.53,6.54,6.515000000000001
155910,188435,241213,230375,101609,6.39,6.41,6.522500000000001
187204,206598,241460,111918,103537,6.54,6.68,6.505000000000001
190873,209953,151233,116554,252731,6.61,6.72,6.505000000000001
245258,35166,230389,95818,25547,6.72,6.31,6.475000000000001
9407,35643,129730,56881,67628,6.75,6.75,6.5375000000000005
253094,176171,114337,204202,164272,6.54,6.4,6.505000000000001
224192,78912,110401,132970,218491,6.47,6.63,6.5200000000000005
101152,150476,91989,140011,153373,6.78,6.51,6.535
106843,153158,60918,237031,88280,6.31,6.36,6.3575
178777,240053,243517,7513,224500,6.34,6.28,6.330000000000001
73317,259781,158811,175970,182338,6.63,6.59,6.515000000000001
42755,183137,225610,85561,252872,6.38,6.16,6.272500000000001
142020,237160,149934,149188,27282,6.28,6.57,6.5075
187122,171838,55345,165930,218001,6.85,6.51,6.525000000000001
259017,150348,70014,74699,32619,6.42,6.52,6.452500000000001
16635,126353,223855,167446,259471,6.48,6.49,6.515000000000001
126748,23204,90198,209871,17461,6.47,6.16,6.415000000000001
107600,235168,39522,5275,77041,6.55,6.81,6.512500000000001
111972,201534,108841,228790,31173,6.4,6.59,6.525
11584,158594,161096,199657,11780,6.37,6.42,6.385000000000002
99039,188334,153714,86757,144402,6.5,6.41,6.522500000000001
230924,241665,257067,73157,132492,6.66,6.66,6.517500000000001
61853,261753,9440,81178,1896,6.41,6.5,6.210000000000001
20177,28342,157224,140398,8225,6.4,6.56,6.505
248747,51743,254654,106938,76444,6.3,6.14,6.3825
160030,69041,40946,180809,11124,6.36,6.49,6.352500000000001
256871,227483,89080,82268,94423,6.29,6.18,6.3375
251306,36261,235053,225891,99035,6.54,6.43,6.525
98763,120693,228036,136334,101238,6.69,6.55,6.520000000000001
168791,227234,156146,178512,146606,6.58,6.3,6.330000000000001
26888,162562,255035,246578,212733,6.78,6.59,6.525000000000001
132914,71119,113034,166275,188825,6.77,6.56,6.517500000000002
187595,62294,245481,78928,114673,6.27,6.33,6.335000000000001
256323,67694,136610,79427,143767,6.42,6.51,6.520000000000001
88842,3003,206673,108844,258855,6.49,6.51,6.407500000000001
152034,82542,5256,98701,161427,6.62,6.56,6.500000000000001
154456,165722,34935,15749,166076,6.54,6.54,6.520000000000001
164453,87149,122224,92514,178069,6.65,6.85,6.525
240474,92425,159610,185322,73118,6.59,6.21,6.225
193471,128320,5815,154501,15879,6.47,6.26,6.2675
250305,177214,5571,252524,96774,6.5,6.48,6.535
65830,164618,119619,78285,155365,6.66,6.42,6.455000000000002
157667,83892,46509,95408,48561,6.77,6.77,6.535
81964,198733,96771,221207,156138,6.3,6.25,6.4625
69241,78749,206386,98870,27491,6.42,6.31,6.517500000000002
202446,213137,7057,254639,149227,6.33,6.22,6.275
179236,192721,34451,81269,131074,6.41,6.61,6.382500000000001
58336,171369,210713,70615,62572,6.48,6.52,6.522500000000001
85927,49124,177750,114094,170272,6.44,6.79,6.515000000000001
182993,25433,26697,157476,84401,6.64,6.58,6.530000000000001
248813,87491,176928,218507,58840,6.33,6.72,6.520000000000001
114931,212275,224273,251839,44376,6.53,6.5,6.525
20957,88266,194529,170454,57152,6.25,6.47,6.520000000000001
231970,149003,118253,70936,58989,6.15,6.55,6.387500000000001
206309,31698,8889,138838,251024,6.41,6.36,6.402500000000001
50018,82612,211491,219206,219801,6.5,6.25,6.510000000000001
150689,48126,226421,73031,89157,6.44,6.5,6.535
211609,217041,168280,22422,211355,6.07,6.11,6.155000000000001
162354,90513,154528,33997,110434,6.44,6.46,6.5150000000000015
76531,135894,208106,222815,71086,6.64,6.66,6.532500000000001
121823,90794,166246,109289,76126,6.54,6.63,6.512500000000001
110040,148984,107353,9317,241333,6.6,6.72,6.525
108335,40893,52316,1222,125135,6.45,6.31,6.5175
247272,218245,230681,163226,258713,6.22,6.1,6.090000000000001
133730,113862,146504,249079,258410,6.73,6.64,6.525
243106,188025,58219,8472,195434,6.3,6.28,6.505000000000001
119713,219335,197494,173798,196087,6.4,6.67,6.515000000000001
136056,252540,75770,142569,89409,6.26,6.48,6.507500000000001
233230,59628,225845,17843,224914,6.6,6.6,6.5375000000000005
154318,254532,75238,31456,212386,6.36,6.31,6.317500000000001
64103,11816,9212,236875,210489,6.63,6.47,6.505000000000001
181850,134295,242182,52027,235029,6.69,6.73,6.522500000000001
231619,235844,112692,151244,12938,6.32,6.24,6.347500000000001
3445,126103,195375,31670,45041,6.62,6.44,6.517500000000001
131907,78613,62664,173774,5202,6.64,6.72,6.530000000000001
137616,140770,108462,13958,246164,6.39,6.3,6.3950000000000005
239359,160475,29776,89483,32874,6.44,6.44,6.5125
66184,254801,225880,141814,125094,6.59,6.52,6.405000000000001
212743,205081,16087,92233,57882,6.12,6.2,6.227500000000001
51729,32039,140151,232688,214122,6.33,6.36,6.262500000000001
31250,44905,62772,207532,71764,6.2,6.57,6.510000000000002
