n_nodes,influence,n0,n1,n2,n3,n4
5,140.5000,258,518,520,761,182
5,140.5000,258,518,520,761,182
5,133.9000,518,258,182,783,520
5,133.9000,518,258,182,783,520
5,133.9000,518,258,182,783,520
5,133.9000,518,258,182,783,520
5,133.9000,518,258,182,783,520
5,133.9000,518,258,182,783,520
5,133.9000,518,258,182,783,520
5,133.9000,518,258,182,783,520
5,133.9000,518,258,182,783,520
5,133.9000,518,258,182,783,520
5,118.2000,802,258,182,783,520
5,117.6000,518,258,182,783,520
5,117.6000,518,258,182,783,520
5,117.6000,518,258,182,783,520
