n0,monte_carlo,monte_carlo_max_hop,two_hop
232,1.93,1.98,1.8086309523809523
379,7.4,2.99,2.9533431013431013
985,2.85,1.85,1.7034780578898228
384,2.84,1.71,1.701264705882353
129,8.61,4.31,4.485686983237151
197,9.43,3.17,3.296776315789473
721,4.17,1.88,1.715173483923484
44,21.12,10.48,9.987584121662193
87,3.78,2.02,2.0374244395339027
140,6.11,3.76,3.882825586627069
253,6.21,3.44,3.2609553444734765
830,2.01,1.65,1.746707584548971
518,4.43,2.95,2.913293650793651
214,7.36,4.53,4.379197287547907
410,2.2,1.81,1.704603476041307
657,3.16,1.92,1.7733508554937127
31,8.63,5.5,5.257095243475963
470,2.43,1.66,1.6525210084033612
499,2.73,1.82,1.8021031746031746
464,4.45,1.84,1.7509199134199134
399,2.98,2.08,2.230238274031145
506,5.48,2.9,2.389930306168051
586,3.47,1.96,1.701780712284914
196,5.19,3.02,2.8443450344749044
918,1.84,1.73,1.6944707144707145
850,2.74,1.73,1.7004604396148513
412,2.45,1.84,1.7927998236331568
91,2.8,1.49,1.6515098871716518
496,3.66,2.66,2.3835884353741497
239,3.77,1.77,1.70480179993167
777,2.38,1.72,1.773611111111111
20,17.63,8.54,8.550522860146357
717,4.74,2.2,2.2737414965986398
273,3.57,2.19,2.406881873119618
532,4.1,2.36,2.4382166955851163
417,2.29,1.85,1.7858080296896086
485,2.16,1.89,1.7362230362230362
923,2.51,1.97,1.8177442785135094
933,5.19,1.94,1.8191358024691355
388,5.74,2.98,2.773859569549225
743,3.25,1.81,1.7853599275967698
116,6.19,4.84,4.424938227775245
678,7.07,3.41,3.618981481481482
264,3.43,1.5,1.694353008103008
99,5.01,3.21,3.1394955520501617
833,5.21,2.15,2.3338012623819506
64,4.53,2.58,2.749154348771552
395,8.02,4.62,4.545106443264339
635,2.5,1.74,1.7637306124121541
849,2.53,2.16,1.6817996334336203
386,10.17,5.35,5.1211667300953
110,3.06,1.81,1.7092129629629629
676,3.14,1.89,1.877046783625731
59,4.83,2.29,2.634812655554261
346,2.66,1.64,1.7671813566550407
240,4.14,2.71,2.761687343787963
707,3.02,1.54,1.691017316017316
88,10.1,4.97,4.721925708682801
509,3.45,2.84,2.906755513005513
925,2.87,1.91,1.8855371900826445
665,4.4,2.71,2.85043767234629
529,4.67,1.85,2.167283596033596
923,2.91,1.73,1.8177442785135094
212,10.43,6.5,6.0632911736208435
595,5.08,2.39,2.320830121222278
827,2.4,1.8,1.8214563214563215
145,3.86,2.75,2.6675950290311192
621,3.61,2.3,2.2146130952380956
65,4.36,2.92,3.3149674756949303
552,4.45,2.61,2.554983660130719
968,2.85,2.03,1.7747309130263675
38,5.83,3.71,3.412832328053208
500,1.65,1.83,1.8052164502164503
718,2.78,1.87,1.72762314439946
198,5.74,4.11,3.9306881848180866
151,9.95,6.44,6.603659994863865
968,2.08,1.89,1.7747309130263675
880,2.84,1.83,1.8420940170940172
592,3.29,2.23,2.4342212725546055
467,3.06,1.67,1.7568019943019944
746,2.76,2.06,1.767700123950124
598,3.99,2.15,2.223799001924002
902,3.48,1.69,1.7479458450046685
455,3.34,1.66,1.7992001398260453
292,6.7,3.4,2.975448773448773
570,5.79,2.89,2.916960712394665
365,4.23,2.54,2.8930035064650452
875,2.2,2.09,1.7614569160997733
899,2.59,1.9,1.74170798337465
436,2.16,1.82,1.7678418803418803
138,2.86,1.76,1.7999990621684943
162,3.31,2.48,2.336892691496246
782,4.26,1.32,1.5988416381670105
615,2.94,1.91,1.955128205128205
99,5.11,3.04,3.1394955520501617
544,4.08,1.8,1.7251196546374146
706,1.81,1.5,1.7859924643257976
321,2.79,2.44,2.1608661110131697
718,2.39,1.73,1.72762314439946
365,6.01,3.01,2.8930035064650452
