n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,monte_carlo,monte_carlo_max_hop,two_hop
1949,4854,4458,1068,3030,4947,3883,5125,4758,536,4961,107,6860,25.38,21.86,21.58221972217042
3843,2124,4512,1919,1570,5874,3852,4431,6852,4502,3902,3253,5235,15.83,15.08,15.175387023763758
7053,1233,1899,5200,1242,7111,4285,3194,6072,124,5500,6367,524,17.57,14.6,15.08447894752951
1305,6211,4842,350,2467,6390,254,6746,7090,2207,3872,4872,5888,29.71,22.84,22.24945935482251
3175,5850,6456,3497,3235,5964,6561,4726,3642,1098,2994,798,293,19.81,16.38,16.564468187545593
1113,4054,1777,2113,5505,3573,6381,5133,7006,2466,3450,4155,6827,15.9,14.83,15.115999299272335
3161,4702,2874,4375,4792,3338,4786,1903,2758,5586,234,7015,2291,17.0,15.98,15.998158526098178
4962,5499,5698,1336,5723,7050,2673,4438,4685,4662,852,5847,5369,16.35,15.81,15.937477987734162
1729,5185,6812,4698,2187,2334,1019,519,3948,6995,5232,3960,725,16.66,16.36,16.085034787096696
2818,6558,545,3362,1235,164,2407,3499,6297,3401,974,362,4956,18.04,15.93,15.891391161329159
5034,6239,368,3094,5885,4803,2711,4512,2286,4140,1932,295,2536,18.33,16.95,16.99939084157644
59,630,885,4913,4387,257,1616,3341,2388,5000,2157,1279,5650,31.8,27.55,27.039387761631232
347,7108,2783,2570,2950,1133,7059,3094,3086,3771,4260,3163,5274,18.45,16.03,16.692153796529293
7101,4879,5578,4581,840,5080,6647,4153,2222,3532,5196,5900,5862,16.06,15.87,15.746593599535856
1946,2466,3583,2115,4269,2482,4492,2776,93,6458,3401,4751,2579,17.15,15.36,14.988743455162401
164,3084,5044,4826,5178,1091,492,5189,5139,2723,3819,2891,5564,19.52,19.09,18.956152120629103
2888,4987,5791,2284,6045,4010,181,4828,496,5537,174,3024,2057,16.58,15.52,15.688503790518928
5144,3738,2446,4855,4927,2621,1453,2981,1517,2561,6210,3024,6912,15.67,15.73,15.043368378538142
