n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,monte_carlo,monte_carlo_max_hop,two_hop
33481,46993,69473,3801,61030,32643,6796,20558,14838,48731,61481,17106.4,222.9,237.8799999999999
32318,49906,71271,13365,75227,32680,1718,28407,53497,36632,23865,17113.93,79.59,82.79999999999991
51044,20919,9428,18188,58305,16606,17333,232,696,27453,28243,17098.77,728.26,929.1200000000002
21739,21821,37919,41110,26068,70677,26840,23811,25805,50229,39162,17102.91,87.62,78.44000000000003
2827,47341,54382,21752,19097,34578,8537,43496,39499,443,44288,17094.25,700.78,886.6799999999981
8653,40626,46576,40116,63012,41391,24218,63074,61936,23084,7471,16583.76,48.17,51.16000000000006
33578,2997,46877,52991,2368,71967,54896,47996,49330,75827,1189,17072.65,541.66,657.2399999999984
59352,6124,23713,25758,15600,32255,60582,45138,67173,46503,68773,17094.95,72.92,70.80000000000005
32885,60666,14162,48142,38779,4801,56751,11951,27326,44661,67224,17081.03,208.65,226.0400000000001
47530,19424,44559,36133,71453,12068,40953,41523,40130,23262,10249,17098.92,126.07,139.44
19512,40541,63411,21171,6363,10611,69930,53200,4171,31108,45066,17072.05,162.74,168.0400000000001
32795,59724,55280,19087,7301,4288,64692,43802,27139,17114,73930,17085.65,493.09,565.7599999999974
17403,54240,13976,22127,56958,48889,19561,7703,55134,38641,18507,15901.36,37.71,40.83999999999998
59395,22189,68445,59446,63983,41641,62789,35918,38144,61614,52925,11611.23,20.75,21.24
19202,14753,49414,69697,23513,65447,44365,23608,11683,64469,35692,16231.73,56.86,62.43999999999997
67525,71840,65906,47359,8271,46622,4498,40068,47635,73310,36811,17122.55,239.01,283.48000000000013
63659,34715,38515,44574,23415,1517,62167,71695,32858,42717,35872,17101.95,239.34,246.04000000000005
60678,37857,65581,46736,45597,35897,45296,53538,45881,22606,58954,17074.69,73.14,73.40000000000006
47746,43822,67913,18593,69381,21780,26037,47451,62552,37074,10333,17086.47,102.85,103.04000000000013
54608,22521,67692,55154,39671,72510,35481,3620,25637,20974,57811,17096.08,199.25,211.95999999999987
23690,28709,23662,5486,61811,29654,21724,7096,17501,14526,41595,17089.86,201.33,188.39999999999753
23795,63263,25344,71869,4673,54459,60991,46019,49846,9434,26786,16057.65,61.23,58.960000000000036
31175,49022,86,45943,53133,36507,53745,15083,71728,49005,4726,17108.96,602.74,776.8000000000004
72080,39502,12428,38703,71463,67193,44482,38429,46087,16929,54932,9228.48,17.13,16.56
53640,73914,70567,48423,61272,18626,20548,50167,73906,62525,26103,16751.6,48.96,50.239999999999945
17430,11905,46021,124,50050,14145,42734,74162,70703,18441,42656,17082.45,502.08,600.6799999999977
73963,49263,56256,56581,29666,64672,38206,62858,49778,50317,20844,16248.04,47.67,45.35999999999997
34055,39426,65051,32908,54459,2578,41831,40303,64455,37538,18781,16423.23,57.89,55.11999999999993
62512,3116,15975,58126,32178,38417,5239,17883,51431,1730,62953,17093.0,221.62,253.32000000000033
69804,73441,35885,31912,62164,4818,32199,64240,35086,20285,37451,17084.67,99.61,105.52000000000005
38428,64522,62210,67924,15489,2119,16519,39412,37007,69926,44056,17116.18,273.04,318.0800000000001
38905,69450,3488,60861,45844,47322,17364,4774,371,33085,72512,17104.75,737.82,985.6800000000009
59718,14103,71511,25058,1908,56317,56063,75450,63160,50524,62353,16407.06,112.01,118.19999999999793
51362,25751,38856,60959,8657,39800,422,56730,37533,61924,40756,17093.69,481.83,626.5200000000004
18701,21685,62706,71971,65232,43350,70509,20123,55779,70963,6364,15901.33,42.99,44.40000000000001
8967,30149,35023,11166,8246,3349,43653,56273,9005,53118,63791,17095.65,124.64,129.84
6408,16171,16037,28735,14569,17645,38337,57405,19625,23997,24285,17105.3,88.25,86.39999999999998
54255,21126,8811,27936,5709,72811,14183,49702,9437,36683,7544,17101.04,157.91,162.08000000000015
74855,75399,15512,52236,17607,1306,56579,11984,41231,64152,64170,17087.93,335.53,353.3600000000003
46321,49046,7307,18118,38630,19806,74533,66301,38041,72730,72074,17104.57,189.56,198.08000000000018
28913,34504,8281,72309,30884,33317,37151,67763,17534,30725,48655,17082.38,99.68,114.24000000000015
59419,50974,23503,17194,2449,44774,11173,75133,4711,11950,16356,17088.94,148.19,160.39999999999986
66383,59441,31271,51098,60638,62975,42373,14099,69560,3861,71054,17082.39,293.35,283.8399999999979
50412,7033,19765,56273,29240,15214,10980,64414,27721,18319,49265,17087.43,135.51,131.03999999999976
46438,30804,37984,43681,45701,50560,49563,17881,46964,38785,56805,15395.98,50.94,42.16000000000001
47476,67828,4764,75138,28164,23663,51840,8294,12713,4863,4347,17089.91,352.0,403.2800000000004
24424,26529,25637,5171,64229,63044,45680,57,55966,61628,39393,17074.89,682.5,976.8000000000004
56183,42370,61023,60541,13074,25113,20273,20845,9331,49104,50548,17086.92,418.58,464.76000000000033
61559,19937,72360,33301,14448,36363,21173,37624,30823,4345,63181,17092.36,534.37,571.2799999999999
4206,45127,48361,41427,7719,2849,59855,61830,20443,15455,42505,17087.82,169.06,175.0
38155,59490,31450,21394,4395,26348,3267,75329,30208,10250,52569,17085.18,503.45,575.3199999999981
47743,40873,24179,61346,47377,37112,8765,61346,21411,31527,23022,16584.4,65.66,67.36000000000014
27363,5756,56445,35482,822,60544,7977,59380,53761,22250,5891,17105.18,271.07,282.84000000000054
4360,71882,68018,74081,45876,12296,9334,31063,64377,12051,61769,16416.08,63.85,62.56000000000001
7046,31911,6613,65197,52077,7882,6278,33479,53408,58441,40101,17092.61,213.13,223.00000000000034
6729,4928,25493,23512,66667,52737,24649,69639,30634,11057,41141,17089.55,396.65,424.32000000000045
14153,11379,71032,21225,9879,28103,2281,57830,70730,46873,63771,16907.26,101.99,106.48000000000013
55467,74897,49365,68461,17398,1619,40319,58856,29356,72674,15163,17093.26,251.55,276.16000000000014
18181,40857,63336,11486,34534,52769,41009,17389,17014,70354,10745,17101.9,122.83,132.51999999999998
61814,32092,11052,56184,75626,32163,36153,8053,64573,32607,6295,15727.49,148.15,135.9999999999978
26195,37488,48989,12914,9420,55125,41147,49789,72887,9,37474,17095.66,193.26,203.36000000000007
17241,75330,3711,57957,18805,2452,6186,56045,35087,13964,50122,17085.54,392.65,432.72000000000037
73653,17071,42110,8641,40166,22198,18000,34418,65237,42364,37423,17096.37,109.59,109.92000000000009
4461,8326,71092,73036,3655,3600,15946,6636,17054,46812,57141,17088.16,867.77,1062.1999999999996
33838,2178,30290,69132,56217,16426,47501,26369,43302,46955,1631,17074.06,575.39,615.439999999998
21403,21386,12490,35148,69509,22438,18878,58486,56958,56289,15493,17091.68,227.12,240.11999999999992
43710,41559,58435,29922,60423,56905,22482,57858,6347,21048,69809,15900.04,37.78,36.519999999999996
62037,64411,211,13574,16630,54979,6856,27204,142,4308,75627,17082.05,916.48,1309.2800000000007
30910,63175,46437,51474,60842,28261,26388,36312,26365,39744,73719,15223.86,59.0,59.80000000000008
67610,46791,31661,48057,46107,32537,8135,64798,52541,45766,18750,16933.65,52.14,59.24000000000004
18720,31238,64240,50013,4947,12290,22224,52034,12939,36889,26124,17082.24,302.01,306.4000000000004
42475,62541,61622,69961,11941,26080,49340,1321,13570,67075,24214,17105.96,170.78,187.48000000000036
50999,2912,41581,3545,40904,67317,50179,65691,62403,71520,52311,16428.78,66.29,68.55999999999993
58949,73067,8012,70348,19218,54614,47552,2642,68446,27104,37247,16922.39,90.77,88.48000000000003
37538,10190,3583,11438,46644,54146,40211,1895,35992,30724,9441,17076.46,342.31,362.2400000000001
4953,11577,39399,46058,73658,27360,63319,67723,12050,15868,31337,17100.94,1201.56,1478.4400000000007
