n0,n1,n2,n3,n4,n5,n6,n7,n8,monte_carlo,monte_carlo_max_hop,two_hop
864,394,776,911,430,41,265,988,523,531.01,40.18,42.80999999999998
497,414,940,802,849,310,991,488,366,533.43,40.15,40.42999999999999
597,913,929,223,516,142,288,143,773,537.68,46.71,48.30999999999999
97,633,818,256,931,545,722,829,616,538.48,42.66,43.269999999999975
923,150,317,101,747,75,920,870,700,537.78,50.26,52.47999999999998
338,483,573,103,362,444,323,625,655,538.53,44.03,43.83
934,209,989,565,488,453,886,533,266,531.83,39.42,41.45999999999999
63,824,940,561,937,14,95,736,860,539.47,61.54,67.11
408,727,844,803,684,640,1,626,505,532.73,35.92,38.12999999999999
847,888,341,249,747,333,720,891,64,536.76,46.23,45.81
195,939,581,227,244,822,990,145,822,536.6,40.66,48.05999999999999
556,458,93,82,327,896,520,955,501,534.44,46.08,48.41999999999997
111,308,564,298,723,127,560,340,834,535.79,42.55,44.64999999999999
944,553,208,986,818,617,560,601,294,541.52,36.57,36.82
455,93,610,817,394,324,589,247,297,531.57,44.39,45.749999999999986
188,193,841,191,33,627,672,266,487,538.3,50.96,51.27999999999999
70,91,695,775,133,897,153,945,39,533.75,53.4,59.13999999999997
862,82,919,716,945,849,553,699,400,539.57,37.8,38.839999999999996
857,722,537,282,534,831,241,869,220,533.82,38.42,40.599999999999994
916,695,603,845,972,429,593,281,461,538.08,36.95,39.93999999999998
504,676,656,717,938,812,365,84,332,536.19,41.53,43.21
627,118,498,601,645,343,865,194,248,534.53,42.87,43.66
16,749,277,119,722,225,380,813,174,535.75,66.6,68.64999999999996
340,436,835,63,103,801,149,875,714,538.68,46.84,46.73999999999999
224,46,836,587,649,931,958,547,616,535.67,47.34,48.19999999999999
696,75,27,127,650,193,620,850,589,538.39,63.12,68.09999999999998
122,400,93,379,853,118,37,620,22,537.31,71.71,78.72999999999996
199,984,993,189,735,126,490,215,744,534.56,44.73,46.59999999999998
819,62,959,695,23,557,435,635,103,532.76,52.02,53.66
855,266,71,226,73,662,308,358,446,534.74,55.0,54.92999999999998
184,62,515,478,40,610,103,716,400,537.14,56.85,59.859999999999985
204,266,367,926,749,481,858,923,940,541.17,41.61,41.22999999999999
583,173,714,688,208,989,785,59,807,535.7,44.61,45.499999999999986
692,162,865,165,350,542,256,120,611,539.33,45.96,48.859999999999985
943,452,681,179,13,482,697,419,921,536.89,62.41,65.09
582,895,520,939,318,664,365,397,857,540.38,36.92,38.49999999999999
673,256,157,574,707,12,468,759,80,535.93,71.8,76.80999999999996
343,756,46,557,287,138,245,780,976,540.15,53.01,53.57999999999998
493,360,624,294,689,367,604,969,913,534.66,37.77,38.71
648,874,635,135,732,317,397,766,424,535.84,42.63,42.64999999999999
848,666,82,1,608,196,715,342,163,531.18,43.04,46.90999999999999
245,228,652,458,387,727,896,689,581,537.66,41.39,44.55999999999999
895,424,32,411,892,718,581,428,790,532.17,45.69,46.989999999999974
678,726,47,169,456,65,265,718,161,535.53,57.84,60.26999999999998
457,540,906,498,929,574,618,773,0,535.11,56.68,60.73999999999999
905,39,506,333,319,857,478,51,828,537.58,53.32,56.10999999999999
842,896,997,831,425,192,561,986,648,536.88,38.32,39.65999999999999
85,857,742,133,15,411,972,694,427,535.31,62.82,67.22999999999998
323,3,218,14,734,772,2,842,691,532.92,89.84,96.17
541,626,100,195,121,622,664,203,894,533.34,46.48,47.02999999999998
309,286,705,186,102,487,874,944,406,538.87,44.19,46.65999999999999
642,83,22,281,935,463,819,811,118,536.69,56.43,60.32999999999997
882,262,136,669,533,836,666,660,355,538.71,37.42,40.38999999999999
117,892,158,285,871,19,43,41,210,535.84,74.38,81.74999999999997
697,265,571,322,969,375,960,581,931,539.75,35.77,37.44999999999999
869,43,866,767,984,718,622,671,506,536.9,41.49,42.54999999999999
729,659,924,469,655,445,381,892,550,536.52,40.84,40.279999999999994
182,212,384,601,298,9,141,154,277,539.68,70.31,76.73999999999995
341,345,808,376,735,95,346,798,635,541.86,40.57,42.12
36,42,276,167,153,597,296,369,404,538.05,62.65,64.55999999999997
561,132,300,117,489,748,245,956,49,537.4,58.88,61.57999999999997
315,183,877,535,746,72,309,412,855,533.11,40.93,42.78999999999999
336,306,424,111,101,574,930,492,485,533.99,46.2,50.14999999999999
345,861,817,999,831,351,127,490,118,536.15,43.69,42.489999999999995
716,509,436,38,309,343,752,703,915,536.17,51.01,50.62999999999998
159,941,170,641,578,384,825,997,654,534.45,41.94,43.44999999999998
89,67,827,86,202,767,226,62,394,535.13,62.55,64.89999999999999
8,100,403,569,531,296,459,942,500,537.88,68.44,76.11999999999993
807,598,731,695,222,433,85,377,225,538.11,46.57,47.71999999999998
267,599,795,170,441,196,367,117,65,526.81,59.39,58.429999999999986
841,884,873,718,28,924,538,462,770,536.81,39.42,41.18999999999999
693,206,121,509,407,262,212,656,43,536.89,50.42,53.46999999999999
970,816,221,638,149,107,202,469,387,538.46,43.26,45.65999999999999
370,559,846,154,107,610,499,151,577,539.25,44.7,46.80999999999998
415,653,696,433,898,533,507,695,939,537.82,34.42,38.80999999999998
909,330,853,510,510,650,686,895,206,532.06,38.03,42.639999999999986
555,624,953,224,9,348,722,985,764,540.12,69.67,73.27999999999993
920,325,837,329,36,537,151,895,263,537.22,49.8,53.24999999999998
617,802,159,862,388,596,301,735,723,538.29,35.81,40.04999999999999
826,481,67,819,86,528,889,937,40,538.28,57.45,59.95999999999998
67,230,133,41,307,15,777,864,459,531.95,76.55,81.16999999999999
338,882,164,819,152,889,671,471,991,538.92,41.52,43.51999999999998
380,517,391,922,542,514,34,587,92,531.75,51.46,52.639999999999986
694,813,824,530,776,614,78,764,436,533.8,39.34,40.31999999999999
927,772,211,296,548,922,612,427,845,537.28,38.69,40.33999999999998
995,493,865,810,995,397,622,600,239,532.78,30.38,34.459999999999994
871,885,817,20,672,906,0,758,186,531.53,66.41,69.47999999999998
