n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,monte_carlo,monte_carlo_max_hop,two_hop
474,627,382,273,141,190,887,692,6,346,514,31.77,24.59,24.750000000000007
474,919,619,82,342,567,958,631,716,41,745,24.48,18.81,18.630000000000003
388,173,720,968,462,974,742,432,160,172,243,23.54,17.03,17.250000000000004
52,113,135,518,892,946,604,64,792,704,392,26.26,19.5,19.080000000000002
808,764,908,104,941,298,209,690,229,743,812,26.36,18.43,18.629999999999995
431,910,89,791,273,933,214,406,287,349,828,25.76,18.84,19.479999999999997
44,204,725,907,5,900,421,56,917,387,866,32.01,23.73,23.999999999999996
503,142,24,242,434,753,928,871,114,987,611,29.2,19.38,20.140000000000008
3,124,782,592,202,916,872,207,338,8,913,43.36,35.43,35.51
85,136,552,939,17,512,86,586,508,550,943,25.41,20.47,20.23
202,430,70,407,196,654,783,95,717,593,148,23.0,17.99,18.500000000000004
176,962,623,736,981,42,55,276,568,699,620,23.65,17.07,17.220000000000002
872,152,763,274,754,589,35,124,889,722,412,25.76,17.67,17.950000000000003
973,927,242,165,625,517,44,753,374,865,690,26.12,19.12,18.62
534,604,578,793,704,88,888,355,112,884,902,23.4,18.08,17.780000000000005
598,374,462,215,411,203,969,588,763,18,388,33.38,22.43,22.980000000000004
818,622,336,0,443,114,218,227,454,276,332,31.73,25.36,24.360000000000003
834,90,314,644,291,105,529,802,56,26,390,26.12,19.37,19.060000000000006
799,573,826,438,509,354,726,796,254,579,755,23.3,18.99,18.459999999999997
67,435,663,236,98,987,778,410,522,381,978,24.09,18.08,18.470000000000006
880,573,378,142,683,297,175,709,863,896,265,23.75,16.75,16.660000000000004
30,51,962,998,829,176,269,969,168,123,621,27.07,20.63,20.48
151,12,49,62,461,213,805,398,301,626,15,36.79,27.28,27.56
989,817,363,291,144,492,575,284,140,984,88,26.25,20.54,20.37
765,569,303,712,120,67,430,462,145,720,575,20.74,16.23,16.750000000000007
782,813,392,602,908,822,173,679,732,280,790,22.84,16.57,16.330000000000002
611,901,623,506,357,101,945,49,283,541,131,24.89,19.79,19.92
177,817,644,840,86,166,798,808,227,879,13,27.71,21.5,21.110000000000003
207,180,485,467,605,572,558,397,85,177,561,23.56,17.22,18.090000000000003
493,607,969,268,548,68,963,666,29,594,599,27.36,18.84,18.830000000000002
910,446,557,316,536,539,550,657,931,815,67,24.58,18.28,17.58
898,658,587,555,978,307,65,742,229,737,140,25.73,20.06,19.250000000000004
105,102,716,503,464,61,501,910,652,744,54,32.22,20.26,20.83
695,617,29,382,249,899,469,236,380,842,985,23.05,17.47,17.440000000000005
747,586,639,507,896,248,36,637,611,86,627,27.1,19.53,19.92
48,694,419,416,602,70,82,193,34,622,770,23.69,17.97,17.910000000000004
185,86,66,30,363,639,481,560,548,486,26,24.42,19.24,19.42
720,794,77,341,86,801,329,8,474,976,459,27.76,20.95,20.92000000000001
604,152,999,395,489,852,141,108,914,357,687,26.13,18.25,18.400000000000002
236,462,798,132,196,991,226,111,113,53,122,25.01,19.8,20.429999999999996
76,960,660,999,84,381,106,758,24,478,641,28.24,21.12,22.130000000000006
534,205,378,895,649,83,241,5,262,781,530,28.52,20.72,21.87
699,202,15,449,259,966,625,22,983,105,531,28.5,23.02,21.73
819,427,59,920,257,486,872,322,619,895,225,23.91,18.21,17.700000000000003
654,60,697,281,135,307,39,819,191,998,361,28.66,19.82,20.090000000000003
805,923,412,953,7,897,942,309,990,879,96,32.48,23.81,23.360000000000003
30,325,449,253,426,618,329,503,576,355,901,26.75,19.91,19.840000000000003
857,913,408,440,213,80,283,308,472,477,625,26.88,18.63,18.76
946,582,466,450,394,190,337,411,60,332,94,23.94,18.17,18.18000000000001
174,325,556,27,193,216,728,373,674,918,140,29.37,21.53,21.930000000000003
966,640,87,345,998,457,985,621,613,779,963,22.7,16.18,16.6
904,686,751,394,216,713,554,789,343,77,19,26.12,19.51,19.640000000000004
685,565,431,481,232,887,744,331,782,853,818,25.29,16.31,16.98
526,514,101,474,734,3,291,939,546,210,73,40.02,31.85,31.739999999999995
229,11,943,322,43,93,152,336,167,710,98,32.82,22.71,23.47
521,843,808,413,664,859,404,398,909,600,518,25.39,18.53,18.010000000000005
889,138,520,706,365,367,969,276,206,328,936,24.72,17.63,17.270000000000003
394,580,186,818,627,795,889,182,584,175,9,32.61,23.28,24.35
313,700,908,20,285,490,535,886,772,693,437,28.57,21.19,20.93
930,772,95,279,291,147,529,462,490,696,237,24.07,18.26,18.380000000000003
183,338,150,766,694,355,761,615,52,558,285,26.14,18.05,18.53
951,352,26,592,190,550,797,973,685,780,98,24.08,17.6,18.410000000000004
464,137,348,215,765,556,137,924,432,221,527,22.73,16.54,18.42
