n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,monte_carlo,monte_carlo_max_hop,two_hop
232,379,985,384,129,197,721,44,87,140,253,190.28,39.87,39.71999999999999
830,518,214,410,657,31,470,499,464,399,506,179.19,34.63,35.79999999999999
586,196,918,850,412,91,496,239,777,20,717,174.57,35.46,35.68
273,532,417,485,923,933,388,743,116,678,264,157.36,25.91,26.040000000000006
99,833,64,395,635,849,386,110,676,59,346,173.02,31.71,31.680000000000003
240,707,88,509,925,665,529,923,212,595,827,169.84,38.92,37.8
145,621,65,552,968,38,500,718,198,151,968,170.44,29.26,32.88
880,592,467,746,598,902,455,292,570,365,875,148.89,28.81,28.479999999999993
899,436,138,162,782,615,99,544,706,321,718,151.07,26.07,27.240000000000002
365,972,659,863,506,515,638,202,316,153,364,176.16,33.56,34.480000000000004
541,291,522,672,73,827,924,877,519,934,718,150.51,26.82,27.279999999999994
558,225,352,249,929,12,302,351,225,273,34,174.55,37.36,42.04
433,260,385,305,854,722,912,426,179,673,405,172.96,29.8,29.959999999999994
119,170,954,679,872,998,26,206,996,784,164,170.82,32.06,33.12000000000001
307,119,13,815,782,389,350,856,174,582,446,175.01,36.3,36.96000000000001
926,237,142,419,577,456,416,427,82,602,71,157.91,33.57,33.199999999999996
295,734,97,34,87,679,109,782,533,539,368,183.31,38.97,39.64
157,827,958,517,499,725,152,618,64,194,17,190.37,37.71,41.11999999999999
934,143,348,395,674,587,123,761,306,359,333,174.63,32.64,33.87999999999999
988,374,3,661,855,510,215,62,896,632,33,190.02,69.84,72.24000000000005
904,988,889,777,827,836,593,176,182,345,993,158.97,24.51,26.080000000000002
441,452,123,85,205,619,229,509,830,484,809,177.23,32.33,31.880000000000006
158,390,124,111,594,738,463,663,129,736,450,180.28,39.95,45.839999999999975
526,742,92,732,950,482,577,403,836,369,466,170.26,29.1,29.919999999999995
230,52,202,50,456,114,110,216,742,4,725,189.5,54.32,55.48
615,626,928,23,670,372,849,442,540,95,991,176.56,36.12,36.760000000000005
766,773,614,514,838,722,582,205,513,234,331,158.48,26.98,28.2
538,393,761,532,662,200,6,296,627,303,930,190.44,47.94,51.19999999999998
81,761,328,949,928,412,229,647,303,81,560,158.83,26.94,32.68
429,762,378,826,964,758,870,328,528,309,640,158.32,24.19,24.24
851,980,365,802,916,302,667,866,111,200,496,148.89,27.0,26.91999999999999
378,387,981,599,867,940,319,210,297,406,627,170.23,32.22,30.799999999999994
392,862,941,700,536,958,707,745,364,840,692,156.31,27.05,28.159999999999993
619,599,370,689,437,200,501,842,541,519,858,145.63,24.71,24.720000000000002
83,275,167,70,510,750,887,277,429,798,119,177.7,33.28,34.160000000000004
639,849,844,280,298,280,823,845,516,275,283,161.24,25.71,28.239999999999988
909,647,421,250,370,251,988,253,809,516,765,159.62,24.86,25.600000000000005
468,255,239,832,830,610,537,849,200,376,508,175.44,35.66,34.63999999999999
799,108,812,114,397,86,670,174,798,580,437,180.36,33.63,34.91999999999999
942,46,805,931,140,22,624,195,701,270,89,195.53,40.28,42.040000000000006
97,473,470,889,685,927,289,947,579,94,129,154.54,30.27,30.640000000000004
621,366,885,668,67,327,809,39,855,941,85,185.03,41.56,41.48
879,140,669,823,375,848,76,834,236,742,37,146.5,30.91,29.800000000000004
614,809,326,227,303,761,366,990,334,67,532,166.64,31.76,32.67999999999999
921,116,938,738,624,356,444,163,160,261,914,173.02,36.9,36.64
398,152,441,745,800,66,102,547,227,84,300,184.76,40.62,40.68000000000001
947,180,345,767,203,111,968,52,58,569,805,178.59,38.07,39.639999999999986
753,181,844,174,572,654,334,302,903,248,753,157.57,29.35,30.720000000000002
512,490,113,576,735,958,84,140,953,767,135,181.99,34.47,35.08000000000001
230,334,223,417,178,173,138,780,450,62,711,174.37,32.45,33.48
908,459,599,683,628,294,424,833,958,447,592,177.63,29.31,31.23999999999999
703,918,754,944,380,708,577,727,501,889,375,167.55,28.93,30.559999999999995
752,864,798,540,191,316,272,696,968,487,853,164.51,27.83,28.519999999999992
130,859,857,283,511,650,994,518,546,807,959,150.6,31.04,32.719999999999985
524,296,826,222,582,539,400,785,138,844,500,163.6,27.19,26.759999999999998
662,487,127,298,403,32,35,889,380,518,967,179.5,33.71,33.36000000000001
303,355,384,715,28,636,146,850,704,14,81,195.48,52.62,51.72
847,189,459,593,970,130,786,987,861,435,577,156.87,22.1,22.24
645,592,988,898,110,381,514,40,615,732,671,181.23,33.95,34.36
377,366,108,969,327,665,104,488,863,173,661,158.32,28.48,29.520000000000007
241,488,373,590,354,955,380,771,827,439,383,147.04,29.05,28.879999999999995
760,643,686,39,752,144,951,726,678,911,666,185.49,39.78,39.83999999999999
320,62,33,982,238,522,369,495,375,487,574,180.09,35.12,38.11999999999999
177,308,142,662,272,804,23,802,451,759,294,189.57,40.26,42.95999999999998
598,700,267,465,861,303,296,412,880,509,457,147.71,28.53,28.79999999999999
672,644,91,511,919,669,449,349,139,592,994,149.2,24.78,24.76
754,110,370,734,614,682,467,370,481,586,392,129.33,20.41,22.32
208,559,535,726,604,177,800,149,516,842,35,159.37,31.11,31.599999999999994
90,561,812,681,777,318,222,150,651,410,259,162.3,35.84,35.39999999999999
970,902,818,202,979,118,14,37,453,735,848,193.48,45.81,46.16
216,324,321,28,5,753,17,755,131,589,309,194.39,54.4,64.23999999999997
655,318,11,45,832,218,336,324,875,95,424,182.42,42.07,45.48
240,933,867,0,890,697,98,528,523,207,493,175.09,47.29,49.519999999999996
938,774,734,838,431,927,114,435,518,151,76,177.07,32.93,33.64
149,673,726,797,974,805,680,722,354,958,611,161.02,24.53,24.600000000000005
446,672,51,259,419,710,679,203,28,291,65,190.9,39.15,39.71999999999999
788,499,322,712,165,230,56,406,847,709,316,150.34,26.54,26.999999999999996
269,315,534,283,617,22,415,813,213,720,709,182.6,32.39,33.08
711,717,216,193,114,826,790,670,887,958,798,157.84,26.1,25.720000000000006
506,159,732,844,322,244,669,928,84,445,354,177.33,37.09,39.32
914,518,844,906,562,700,510,930,474,890,627,157.8,25.7,26.84
994,373,632,140,631,169,480,99,226,531,815,171.41,28.83,30.320000000000007
344,625,968,165,568,245,964,226,435,740,692,158.76,25.48,25.400000000000006
611,941,205,345,704,131,576,792,272,73,455,156.53,34.0,33.87999999999998
331,585,144,676,242,737,608,407,860,21,943,188.11,35.81,36.4
322,408,364,787,317,121,120,395,694,877,947,153.92,35.05,37.03999999999998
680,878,457,421,612,10,499,346,561,733,905,177.27,38.68,38.51999999999998
880,999,935,205,16,773,15,967,721,621,704,179.53,34.55,35.28
512,326,381,722,495,897,594,105,626,179,116,176.5,42.02,40.67999999999999
55,455,282,83,560,28,203,254,646,943,76,181.82,43.44,45.439999999999976
61,343,352,393,725,320,946,498,619,162,987,161.26,28.99,30.6
502,754,814,281,643,964,993,913,972,60,488,148.94,27.68,30.55999999999999
857,479,598,780,252,900,824,553,683,802,707,153.61,24.75,25.4
59,526,784,520,665,410,962,459,535,485,897,165.11,27.24,28.880000000000006
822,684,163,120,587,945,629,522,826,713,175,170.23,36.08,34.199999999999996
937,337,753,300,580,559,974,408,639,118,457,165.01,34.96,36.43999999999998
567,187,305,163,766,811,906,918,365,361,541,155.87,26.01,27.08
57,694,409,621,978,281,72,933,252,565,853,175.51,32.9,35.95999999999999
731,979,704,483,448,291,718,965,194,488,561,174.66,29.11,29.119999999999997
67,667,64,644,869,299,69,185,404,103,560,190.56,41.73,41.51999999999999
