n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,monte_carlo,monte_carlo_max_hop,two_hop
6499,4700,6733,660,3973,6244,2143,301,3,1192,5429,4804,3852,6223,6019,3056,2616,1662.27,93.56,97.98
6308,179,2233,4004,6569,1622,5978,3391,4409,4417,5587,771,1580,4615,4535,5730,6595,1661.93,148.3,156.09999999999997
5971,2175,5430,6581,4997,5617,721,6916,3479,2749,762,2966,6555,3358,6592,2051,3647,1664.77,107.61,110.74000000000005
5731,768,6189,1615,5740,5201,6524,2385,799,374,4821,1645,6782,5369,2952,3987,6821,1663.92,296.8,365.86999999999983
1586,4216,4717,5280,5717,6598,4126,232,5189,2960,2006,4929,3520,2493,2927,4826,979,1660.46,109.02,115.92999999999999
734,4097,5559,4302,1631,957,4982,5429,2194,2558,5890,1607,3111,3962,1824,1131,4893,1659.24,177.79,200.70999999999998
1719,6832,7090,5719,4277,102,1546,6373,1385,139,5308,2727,4569,5499,5081,5067,2507,1662.37,170.03,183.15000000000012
3068,3091,4320,3188,2368,1039,5560,4003,440,1518,3464,4865,6113,3258,786,3614,2009,1666.8,174.84,183.2
6600,729,4941,5490,3654,3663,6421,6809,3113,6521,626,4232,3493,3857,2485,5780,6689,1664.23,92.32,94.75000000000003
3351,703,1574,6115,5572,2177,3697,3994,5919,6422,1410,151,179,4406,1011,2057,4828,1661.67,142.51,144.26000000000005
6568,2957,1536,2099,4118,3698,2698,4234,2087,3363,3454,5014,3976,2194,4935,3888,5376,1662.35,67.68,68.81000000000014
3920,4030,1164,5908,3092,4068,2504,5197,6592,3827,2649,3002,5400,1335,5074,3080,5688,1645.37,70.14,71.20000000000012
4940,2177,2622,5292,3262,3997,5974,6499,1295,6780,2382,4586,50,5110,3681,467,1495,1663.73,133.32,141.74000000000012
246,4996,6337,4667,918,5587,5886,3038,2965,4075,6991,4831,510,1578,1264,2205,5025,1665.09,119.4,119.60000000000014
121,3457,6604,6408,6554,6664,4299,4027,621,3841,1901,820,3038,2965,1187,5578,5124,1663.77,112.46,120.61000000000014
1993,4969,2607,1181,308,5144,5473,797,5848,863,370,5288,3914,3790,5931,565,5154,1641.81,98.82,102.65000000000003
252,5745,4517,1040,5051,6821,684,1319,5063,5170,2172,6868,5359,3702,4093,5683,166,1659.35,87.13,86.66000000000005
6482,5221,1122,6703,1546,3611,3925,6377,3600,3662,4575,2264,3911,5836,4745,521,6811,1665.21,90.94,93.69000000000005
6555,2390,2977,2343,2950,277,685,4115,7029,2259,2292,2245,3875,3528,3639,3042,261,1625.43,55.25,54.31999999999999
5847,701,2044,6687,4953,5231,1953,4386,6106,267,6054,1419,2755,3035,261,426,6060,1625.63,60.81,68.70999999999991
6268,6154,1713,5740,3547,2813,635,1291,5992,5536,934,3273,4482,1111,3801,6086,4051,1662.51,205.36,224.51999999999995
5237,615,1048,605,2870,4262,249,1521,4304,5800,1231,1504,2307,6053,1237,4155,4656,1514.79,41.18,44.14000000000001
