n_nodes,influence,n0,n1,n2,n3,n4
5,1000.0000,993,536,274,913,905
5,1000.0000,993,835,274,537,64
5,1000.0000,64,993,986,274,537
5,1000.0000,993,835,274,913,892
5,1000.0000,716,752,274,180,509
5,1000.0000,716,752,274,913,905
5,1000.0000,993,536,815,752,180
5,1000.0000,993,835,274,537,64
5,1000.0000,993,835,274,537,64
5,1000.0000,993,835,274,537,509
5,1000.0000,716,752,274,180,993
5,1000.0000,993,815,752,180,519
5,1000.0000,716,835,274,537,509
5,1000.0000,993,835,274,537,64
5,1000.0000,993,835,274,537,180
5,1000.0000,993,835,274,537,180
