n_nodes,influence,n0,n1,n2,n3,n4
5,1000.0000,7,157,586,721,370
5,1000.0000,7,586,549,370,895
5,1000.0000,895,7,586,69,721
5,1000.0000,7,157,586,69,721
5,1000.0000,895,7,586,721,370
5,1000.0000,895,7,586,69,721
5,1000.0000,69,7,543,559,721
5,1000.0000,69,7,586,331,677
5,1000.0000,7,586,611,370,157
5,1000.0000,7,157,586,721,370
5,1000.0000,7,586,549,370,895
5,1000.0000,7,157,586,69,721
5,1000.0000,895,7,586,69,721
5,1000.0000,895,7,586,721,370
5,1000.0000,7,586,339,721,370
5,1000.0000,895,7,586,721,370
