n_nodes,influence,n0,n1,n2,n3,n4
5,1000.0000,482,265,775,948,988
5,1000.0000,482,775,265,239,199
5,1000.0000,482,265,264,988,221
5,1000.0000,483,359,264,988,172
5,1000.0000,681,265,239,948,988
5,1000.0000,482,265,775,239,564
5,1000.0000,482,265,239,948,988
5,1000.0000,359,265,239,948,988
5,1000.0000,482,265,239,948,988
5,1000.0000,482,265,775,239,564
5,1000.0000,482,265,564,239,745
5,1000.0000,482,265,239,948,988
5,1000.0000,482,483,264,988,221
5,1000.0000,359,483,264,988,221
5,1000.0000,482,354,775,239,564
5,1000.0000,359,265,239,948,988
