n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,monte_carlo,monte_carlo_max_hop,two_hop
331,970,154,404,666,49,74,840,548,96,374,596,59,931,519,193.14,52.06,57.559999999999974
219,38,88,444,428,71,246,92,564,434,60,846,579,126,970,195.8,49.55,50.4
228,645,642,596,970,63,590,599,406,50,999,226,47,570,879,191.9,48.24,51.39999999999999
136,296,429,147,553,120,584,315,573,835,698,185,105,595,584,186.76,33.86,38.760000000000005
654,192,381,99,560,729,64,577,61,633,210,508,696,544,437,198.72,52.3,55.43999999999998
795,321,476,599,945,464,370,306,254,813,184,715,798,249,83,187.41,41.21,43.239999999999995
588,307,537,506,896,351,746,459,294,623,74,120,524,428,168,190.2,47.51,49.079999999999984
775,350,155,955,500,431,40,985,684,79,782,571,586,808,896,187.15,42.73,44.24
837,321,348,711,358,608,508,593,816,467,70,860,95,967,276,176.97,41.01,43.319999999999986
485,713,680,66,62,748,718,317,662,591,697,841,456,291,733,193.36,45.53,45.47999999999998
395,908,684,355,23,963,472,363,172,625,119,505,60,223,786,199.56,50.21,52.24
294,132,756,253,407,400,938,892,508,82,170,459,411,562,284,198.2,53.65,54.719999999999985
904,140,838,440,884,563,285,723,425,367,699,905,389,980,236,191.51,42.41,45.359999999999985
154,84,180,154,237,674,238,12,496,851,603,186,269,288,4,202.02,70.62,79.15999999999997
149,429,547,378,624,579,326,975,128,707,879,527,973,632,670,201.41,42.08,43.16
692,757,55,467,921,891,798,974,895,696,817,572,401,407,408,168.54,35.85,38.59999999999999
403,106,493,649,410,63,195,68,213,451,166,112,348,615,53,206.79,49.98,51.36
104,0,580,154,549,103,971,372,628,26,72,895,212,628,385,210.32,72.22,80.16
152,649,258,978,355,616,372,485,125,118,869,499,477,491,495,184.11,39.16,39.8
319,87,147,104,767,350,758,271,490,848,708,165,528,23,210,199.97,53.85,56.63999999999998
973,974,540,370,150,706,556,936,27,776,540,305,658,884,93,185.82,44.37,50.83999999999999
712,865,267,530,375,930,171,364,790,228,545,554,797,514,337,184.54,41.73,46.319999999999986
651,228,627,830,807,776,873,199,825,245,837,410,757,822,232,166.63,37.81,38.0
204,530,504,364,748,29,28,809,286,483,265,198,709,619,979,202.46,55.08,61.35999999999997
352,457,827,959,740,357,977,997,373,82,225,104,232,481,201,187.74,46.17,46.35999999999999
345,209,494,639,921,624,860,1,490,931,668,352,818,658,86,187.79,43.5,44.679999999999986
854,676,122,931,397,801,728,768,204,489,910,182,444,808,651,187.73,41.25,43.040000000000006
340,88,820,968,994,739,405,474,411,761,969,86,742,162,174,180.12,42.52,42.519999999999996
130,28,154,604,926,476,825,671,149,626,846,610,485,673,959,194.14,45.34,45.359999999999985
358,159,561,561,134,21,14,818,994,743,665,105,539,767,956,196.23,60.16,63.919999999999995
142,444,892,199,845,894,216,28,257,217,299,513,246,782,600,205.82,54.68,60.99999999999997
333,265,557,429,854,134,62,931,757,362,919,469,678,597,834,189.82,44.08,46.639999999999986
925,529,430,846,939,899,513,133,544,155,536,522,19,893,450,206.27,50.1,49.67999999999999
795,187,623,4,794,818,153,176,144,484,633,742,123,569,63,204.76,57.27,60.68
333,698,530,543,568,494,803,795,108,904,573,58,254,195,283,198.58,48.4,53.119999999999976
43,790,100,519,463,575,28,778,915,934,64,453,333,627,996,191.69,49.7,51.959999999999994
517,620,524,204,709,283,463,520,546,826,489,519,964,253,715,190.07,39.69,40.44
535,897,897,964,950,265,944,572,914,965,207,860,458,140,426,165.59,31.83,32.64
124,401,452,323,74,687,246,438,74,217,685,310,802,125,918,192.81,44.76,56.719999999999985
795,158,962,733,658,676,374,146,259,904,140,990,478,224,764,177.7,41.13,41.44
975,96,407,906,498,166,683,852,229,165,723,441,527,413,347,192.36,42.93,44.51999999999999
431,200,365,326,94,739,374,19,346,567,469,451,720,18,393,191.98,54.47,62.319999999999965
