n_nodes,influence,n0,n1,n2,n3,n4
5,1000.0000,648,458,819,811,191
5,1000.0000,610,819,12,599,62
5,1000.0000,355,589,271,241,657
5,1000.0000,747,882,23,89,892
5,1000.0000,129,677,327,110,89
5,1000.0000,103,690,564,55,91
5,1000.0000,578,972,818,929,959
5,1000.0000,610,80,488,818,633
5,1000.0000,557,819,54,599,62
5,1000.0000,327,110,756,243,959
5,1000.0000,327,110,913,604,959
5,1000.0000,610,869,110,243,959
5,1000.0000,972,882,850,720,91
5,1000.0000,39,990,190,62,799
5,1000.0000,209,690,564,55,959
5,1000.0000,747,589,819,69,604
5,1000.0000,652,289,589,241,657
5,1000.0000,458,819,54,567,191
5,1000.0000,191,458,819,534,120
5,1000.0000,610,869,850,633,648
5,1000.0000,578,408,818,54,62
5,1000.0000,327,429,819,736,990
5,1000.0000,610,819,54,560,62
5,1000.0000,610,869,428,953,604
5,1000.0000,327,110,850,534,87
5,1000.0000,610,869,327,110,91
5,1000.0000,610,581,145,317,951
5,1000.0000,327,819,990,279,959
5,1000.0000,171,972,882,281,429
5,1000.0000,972,882,913,633,648
5,1000.0000,578,587,818,243,604
5,1000.0000,191,458,819,62,89
5,1000.0000,610,869,110,327,54
5,1000.0000,972,845,818,707,633
5,1000.0000,610,488,818,581,62
5,1000.0000,972,589,271,241,830
5,1000.0000,209,620,819,69,959
5,1000.0000,972,589,271,928,120
5,1000.0000,610,869,850,534,657
5,1000.0000,327,296,913,604,959
5,1000.0000,747,589,271,318,657
5,1000.0000,972,882,271,241,830
5,1000.0000,209,620,850,55,959
5,1000.0000,972,990,145,62,120
5,1000.0000,747,589,850,534,959
5,1000.0000,355,882,309,89,892
5,1000.0000,191,458,819,633,648
5,1000.0000,972,589,652,241,657
5,1000.0000,610,599,819,54,62
5,1000.0000,972,882,850,534,91
5,1000.0000,747,589,271,241,657
5,1000.0000,355,882,23,89,892
5,1000.0000,610,129,327,110,89
5,1000.0000,578,13,587,818,633
5,1000.0000,578,972,818,929,91
5,1000.0000,103,690,564,55,959
5,1000.0000,610,488,818,707,633
5,1000.0000,458,882,23,89,177
5,1000.0000,610,599,819,54,62
5,1000.0000,610,869,850,534,120
5,1000.0000,327,110,913,243,959
5,1000.0000,209,690,564,55,959
5,1000.0000,610,869,110,604,959
5,1000.0000,327,110,913,243,959
