n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,monte_carlo,monte_carlo_max_hop,two_hop
232,379,985,384,129,197,721,44,87,140,253,830,518,342.83,50.37,52.90999999999999
214,410,657,31,470,499,464,399,506,586,196,918,850,333.85,41.01,43.60999999999999
412,91,496,239,777,20,717,273,532,417,485,923,933,337.64,52.08,55.010000000000005
388,743,116,678,264,99,833,64,395,635,849,386,110,342.16,51.59,51.37999999999999
676,59,346,240,707,88,509,925,665,529,923,212,595,340.38,47.42,48.989999999999995
827,145,621,65,552,968,38,500,718,198,151,968,880,337.46,56.1,60.70999999999998
592,467,746,598,902,455,292,570,365,875,899,436,138,343.02,42.69,42.43
162,782,615,99,544,706,321,718,365,972,659,863,506,339.77,43.85,42.56999999999999
515,638,202,316,153,364,541,291,522,672,73,827,924,340.29,49.18,49.26999999999998
877,519,934,718,558,225,352,249,929,12,302,351,225,337.18,45.28,54.099999999999994
273,34,433,260,385,305,854,722,912,426,179,673,405,335.97,46.16,49.22999999999998
119,170,954,679,872,998,26,206,996,784,164,307,119,342.45,46.65,53.74
13,815,782,389,350,856,174,582,446,926,237,142,419,345.32,50.43,54.859999999999985
577,456,416,427,82,602,71,295,734,97,34,87,679,341.6,57.08,59.43999999999998
109,782,533,539,368,157,827,958,517,499,725,152,618,338.46,40.17,40.64
64,194,17,934,143,348,395,674,587,123,761,306,359,350.5,58.63,60.43999999999999
333,988,374,3,661,855,510,215,62,896,632,33,904,336.9,66.15,64.92
988,889,777,827,836,593,176,182,345,993,441,452,123,322.83,41.29,43.65999999999998
85,205,619,229,509,830,484,809,158,390,124,111,594,335.31,48.57,49.70999999999999
738,463,663,129,736,450,526,742,92,732,950,482,577,333.17,39.23,41.699999999999996
403,836,369,466,230,52,202,50,456,114,110,216,742,343.76,53.67,53.81000000000001
4,725,615,626,928,23,670,372,849,442,540,95,991,343.05,60.6,63.699999999999996
766,773,614,514,838,722,582,205,513,234,331,538,393,348.72,39.78,40.59
761,532,662,200,6,296,627,303,930,81,761,328,949,336.75,65.2,71.77000000000001
928,412,229,647,303,81,560,429,762,378,826,964,758,341.49,42.76,45.789999999999985
870,328,528,309,640,851,980,365,802,916,302,667,866,337.96,38.74,39.749999999999986
111,200,496,378,387,981,599,867,940,319,210,297,406,341.81,39.84,43.45999999999999
627,392,862,941,700,536,958,707,745,364,840,692,619,334.5,39.34,42.66999999999999
599,370,689,437,200,501,842,541,519,858,83,275,167,332.14,48.62,50.81999999999999
70,510,750,887,277,429,798,119,639,849,844,280,298,342.31,43.17,44.459999999999994
280,823,845,516,275,283,909,647,421,250,370,251,988,333.27,42.24,44.79999999999998
253,809,516,765,468,255,239,832,830,610,537,849,200,336.36,41.13,41.37999999999999
376,508,799,108,812,114,397,86,670,174,798,580,437,336.81,49.76,49.85
942,46,805,931,140,22,624,195,701,270,89,97,473,341.94,60.16,60.39999999999998
470,889,685,927,289,947,579,94,129,621,366,885,668,344.27,42.23,43.69999999999999
67,327,809,39,855,941,85,879,140,669,823,375,848,344.38,48.03,50.74999999999999
76,834,236,742,37,614,809,326,227,303,761,366,990,339.87,53.48,53.69999999999999
334,67,532,921,116,938,738,624,356,444,163,160,261,339.68,47.51,48.26999999999998
914,398,152,441,745,800,66,102,547,227,84,300,947,338.5,49.3,50.66999999999999
180,345,767,203,111,968,52,58,569,805,753,181,844,329.95,53.11,54.429999999999986
174,572,654,334,302,903,248,753,512,490,113,576,735,340.39,44.62,45.669999999999995
958,84,140,953,767,135,230,334,223,417,178,173,138,350.31,51.79,54.76999999999999
780,450,62,711,908,459,599,683,628,294,424,833,958,338.72,41.69,42.839999999999996
447,592,703,918,754,944,380,708,577,727,501,889,375,343.46,35.2,38.339999999999996
752,864,798,540,191,316,272,696,968,487,853,130,859,333.4,41.75,42.82999999999999
857,283,511,650,994,518,546,807,959,524,296,826,222,334.58,34.94,38.68
582,539,400,785,138,844,500,662,487,127,298,403,32,338.05,49.18,51.399999999999984
35,889,380,518,967,303,355,384,715,28,636,146,850,344.69,46.13,49.249999999999986
704,14,81,847,189,459,593,970,130,786,987,861,435,345.66,45.35,49.47999999999999
577,645,592,988,898,110,381,514,40,615,732,671,377,331.65,46.15,48.629999999999995
366,108,969,327,665,104,488,863,173,661,241,488,373,342.96,40.49,45.24999999999999
590,354,955,380,771,827,439,383,760,643,686,39,752,330.29,39.56,41.769999999999996
144,951,726,678,911,666,320,62,33,982,238,522,369,339.34,50.88,53.819999999999986
495,375,487,574,177,308,142,662,272,804,23,802,451,344.21,48.0,49.52999999999998
759,294,598,700,267,465,861,303,296,412,880,509,457,341.89,41.43,41.269999999999996
672,644,91,511,919,669,449,349,139,592,994,754,110,339.92,39.79,41.89999999999999
370,734,614,682,467,370,481,586,392,208,559,535,726,330.75,35.94,42.99999999999999
604,177,800,149,516,842,35,90,561,812,681,777,318,342.06,49.43,50.31999999999999
222,150,651,410,259,970,902,818,202,979,118,14,37,341.81,48.92,51.05999999999998
453,735,848,216,324,321,28,5,753,17,755,131,589,340.89,73.75,78.61999999999999
309,655,318,11,45,832,218,336,324,875,95,424,240,344.29,67.45,71.62
933,867,0,890,697,98,528,523,207,493,938,774,734,340.44,63.03,67.41
838,431,927,114,435,518,151,76,149,673,726,797,974,348.56,50.23,52.11999999999998
805,680,722,354,958,611,446,672,51,259,419,710,679,328.63,36.47,39.18
203,28,291,65,788,499,322,712,165,230,56,406,847,346.44,53.83,56.98999999999999
709,316,269,315,534,283,617,22,415,813,213,720,709,333.51,46.51,50.139999999999986
711,717,216,193,114,826,790,670,887,958,798,506,159,340.48,41.02,44.709999999999994
732,844,322,244,669,928,84,445,354,914,518,844,906,340.0,40.42,41.63999999999999
562,700,510,930,474,890,627,994,373,632,140,631,169,334.43,39.56,42.289999999999985
480,99,226,531,815,344,625,968,165,568,245,964,226,334.53,40.86,44.8
435,740,692,611,941,205,345,704,131,576,792,272,73,343.92,42.26,46.19999999999999
455,331,585,144,676,242,737,608,407,860,21,943,322,341.42,43.49,45.379999999999995
408,364,787,317,121,120,395,694,877,947,680,878,457,340.63,45.47,47.71999999999999
421,612,10,499,346,561,733,905,880,999,935,205,16,340.62,59.36,61.56000000000001
773,15,967,721,621,704,512,326,381,722,495,897,594,334.06,45.92,49.42
105,626,179,116,55,455,282,83,560,28,203,254,646,339.48,60.78,65.71999999999997
943,76,61,343,352,393,725,320,946,498,619,162,987,344.05,51.69,53.58999999999999
502,754,814,281,643,964,993,913,972,60,488,857,479,336.04,43.97,43.00000000000001
598,780,252,900,824,553,683,802,707,59,526,784,520,344.38,41.83,43.98999999999999
665,410,962,459,535,485,897,822,684,163,120,587,945,326.11,39.3,41.67999999999999
629,522,826,713,175,937,337,753,300,580,559,974,408,332.5,38.93,39.609999999999985
639,118,457,567,187,305,163,766,811,906,918,365,361,342.71,45.33,43.88999999999999
541,57,694,409,621,978,281,72,933,252,565,853,731,342.1,42.92,43.94
979,704,483,448,291,718,965,194,488,561,67,667,64,340.08,49.53,50.56999999999999
644,869,299,69,185,404,103,560,126,186,188,735,497,337.67,50.85,50.95999999999999
330,582,243,722,197,448,255,786,388,30,532,356,312,344.99,47.82,53.369999999999976
122,539,528,502,586,40,597,96,454,745,376,260,336,344.34,51.42,52.70999999999999
929,108,107,197,892,498,434,581,460,102,707,865,133,346.23,46.57,49.09999999999998
28,360,129,399,458,919,340,686,532,933,706,434,608,342.93,43.99,44.40999999999998
113,803,389,481,976,692,649,427,853,129,795,75,736,342.31,43.78,45.78
186,241,454,205,282,621,574,858,683,856,941,934,153,342.6,42.97,43.379999999999995
216,980,534,1,834,910,341,942,373,88,817,168,517,329.7,39.45,41.58
327,575,849,877,426,964,741,307,139,224,385,938,13,342.21,49.91,51.73999999999999
606,109,923,157,226,66,869,786,163,659,150,506,295,336.42,46.31,50.44999999999998
895,949,556,396,90,450,727,295,980,76,393,452,943,342.63,46.98,51.72999999999998
508,446,342,495,748,239,317,923,45,931,941,592,694,342.51,43.65,46.41999999999999
104,21,573,932,635,370,665,720,435,12,742,264,970,345.18,50.29,56.27999999999999
719,379,42,666,643,180,638,66,558,498,960,979,53,342.89,52.37,56.67999999999999
515,17,53,739,910,102,326,140,255,836,370,864,904,334.55,56.02,57.58999999999998
363,820,515,678,551,367,858,84,247,999,891,891,656,328.28,41.54,44.739999999999995
