n_nodes,influence,n0,n1,n2,n3,n4
5,121.8900,28,7,9,372,721
5,120.1800,7,9,315,372,28
5,120.1800,7,9,315,372,28
5,120.1800,7,9,315,372,28
5,120.1800,7,9,315,372,28
5,120.1800,7,9,315,372,28
5,120.1800,7,9,315,372,28
5,120.1800,7,9,315,372,28
5,120.1800,7,9,315,372,28
5,120.1800,7,9,315,372,28
5,119.8900,28,7,9,45,372
5,119.6000,28,7,9,372,45
5,118.3900,7,9,372,583,28
5,118.1700,28,7,9,45,721
5,118.0000,28,7,9,372,45
5,117.4700,7,9,83,315,28
5,116.0600,7,9,586,45,482
5,116.0600,7,9,586,45,482
5,116.0600,7,9,586,45,482
5,115.7800,28,7,9,45,372
5,115.7800,28,7,9,45,372
5,115.7800,28,7,9,45,372
5,115.7800,28,7,9,45,372
5,115.7800,28,7,9,45,372
5,115.7800,28,7,9,45,372
5,114.9500,7,930,9,372,45
5,114.9500,7,930,9,372,45
5,114.9500,7,930,9,372,45
5,114.7200,7,9,991,372,28
5,114.7200,7,586,9,372,45
5,114.7200,7,586,9,372,45
5,114.7200,7,586,9,372,45
5,114.7200,7,586,9,372,45
5,114.7200,7,586,9,372,45
5,114.0500,930,7,9,45,746
5,113.8100,930,7,9,721,359
5,113.4400,7,586,9,372,721
5,113.4400,7,586,9,372,721
5,113.4400,7,586,9,372,721
5,113.4400,7,586,9,372,721
5,113.4400,7,586,9,372,721
5,113.4300,7,930,9,372,45
5,113.4300,7,930,9,372,45
5,113.1600,7,9,315,372,28
5,113.1600,7,9,315,372,28
5,112.5700,7,930,9,372,721
5,112.5700,7,930,9,372,721
5,112.5700,7,930,9,372,721
5,112.5700,7,930,9,372,721
5,112.5700,7,930,9,372,721
5,112.1700,930,7,9,746,401
5,111.9600,930,7,9,372,45
5,111.8100,7,9,372,315,352
5,111.4900,7,9,315,372,28
5,111.4700,7,586,9,372,45
5,111.4600,7,930,9,372,721
5,111.4500,7,9,315,372,28
5,111.3700,7,586,9,372,721
5,111.3100,28,7,9,45,372
5,110.8400,7,9,315,372,28
5,110.7900,28,7,9,372,721
5,110.7900,28,7,9,372,721
5,110.7900,28,7,9,372,721
5,110.7500,7,9,736,45,372
