n0,n1,n2,monte_carlo,monte_carlo_max_hop,two_hop
812,587,841,5.6,4.91,4.759999999999999
82,496,780,5.57,4.74,5.050000000000001
267,37,0,19.82,12.56,12.78
149,678,600,8.54,4.97,5.290000000000001
481,988,777,4.54,3.95,4.050000000000001
752,382,327,6.32,5.16,4.8100000000000005
788,22,279,11.68,7.01,6.609999999999999
500,821,202,7.7,5.29,5.180000000000001
747,893,423,4.59,3.81,4.050000000000001
932,551,552,4.72,4.21,4.030000000000001
698,96,197,9.06,6.27,6.379999999999999
576,566,716,7.07,4.52,4.690000000000001
824,746,271,7.19,4.8,4.590000000000002
678,822,624,5.24,4.66,4.710000000000001
702,90,864,7.43,5.16,5.210000000000001
434,343,95,8.67,5.24,5.45
370,819,419,5.8,4.55,4.370000000000001
824,256,455,7.28,4.75,4.790000000000001
716,96,773,9.15,6.25,6.349999999999998
201,717,650,9.28,4.6,5.039999999999999
815,298,99,7.21,5.02,4.920000000000002
974,46,602,9.29,5.69,5.500000000000001
924,205,847,5.9,4.52,4.280000000000001
671,934,369,4.23,4.11,4.050000000000001
498,955,852,6.64,4.37,4.82
931,198,527,6.58,5.18,5.1400000000000015
589,660,993,5.24,3.96,4.07
714,913,824,4.66,4.21,4.1800000000000015
515,999,938,5.36,4.2,4.330000000000001
29,648,370,8.26,5.37,5.290000000000001
250,616,440,7.93,4.84,4.990000000000001
311,365,603,7.49,4.53,4.940000000000001
122,91,512,6.15,4.63,4.850000000000001
901,694,537,4.99,4.28,4.3500000000000005
203,119,622,6.83,5.08,5.030000000000001
678,274,319,6.11,4.74,4.860000000000001
736,200,388,8.05,6.59,6.219999999999999
495,228,141,5.92,4.66,4.790000000000002
611,214,854,7.7,5.2,5.939999999999999
886,897,714,6.76,5.0,5.009999999999998
534,12,193,12.8,7.71,8.450000000000001
796,173,17,12.37,8.3,7.289999999999999
663,340,571,5.45,4.29,4.110000000000001
926,687,635,4.45,3.99,3.9700000000000006
633,313,383,4.4,4.29,4.230000000000001
386,540,398,8.67,5.25,5.440000000000002
296,129,695,6.15,4.7,4.7200000000000015
500,55,189,6.12,4.72,4.750000000000002
433,608,764,7.24,5.1,5.329999999999999
407,98,451,7.67,6.16,5.93
251,825,91,5.88,4.38,4.490000000000001
913,617,686,4.5,3.66,3.820000000000001
891,910,456,4.74,3.98,3.950000000000001
457,802,851,7.73,4.1,4.829999999999998
389,815,78,5.36,4.51,4.580000000000002
529,436,482,9.07,5.8,5.579999999999999
310,722,836,5.46,3.98,4.080000000000001
418,963,87,9.0,5.52,5.379999999999999
196,764,696,6.34,4.41,4.610000000000001
272,462,499,6.89,4.33,4.120000000000001
739,802,988,5.45,3.87,3.830000000000001
176,18,22,14.79,10.36,10.450000000000001
550,126,257,9.63,6.09,6.040000000000003
603,821,369,4.99,4.37,4.250000000000001
192,262,514,11.61,7.61,7.129999999999998
462,337,949,5.15,4.55,4.530000000000001
529,260,420,8.02,5.3,5.410000000000002
949,900,431,8.8,5.25,5.039999999999998
626,497,274,5.6,4.06,3.910000000000001
616,486,672,8.17,4.47,4.650000000000001
490,503,145,8.29,4.84,5.389999999999999
738,386,508,7.31,6.79,6.689999999999996
313,649,824,5.72,4.42,4.380000000000001
478,331,375,5.56,4.14,4.090000000000001
675,166,994,6.22,3.94,4.070000000000001
935,945,634,7.17,4.96,5.149999999999999
385,711,617,4.78,3.93,4.020000000000001
272,327,661,6.85,5.0,4.9700000000000015
407,998,499,5.1,4.28,4.3900000000000015
746,812,161,5.49,4.48,4.410000000000001
959,847,297,7.16,5.58,5.249999999999999
573,6,638,16.6,12.55,11.560000000000006
460,987,58,8.2,6.29,5.839999999999999
186,30,624,10.73,6.57,6.580000000000002
792,583,114,5.23,4.73,4.800000000000002
698,735,379,5.55,4.46,4.730000000000001
370,960,509,6.07,4.44,4.4700000000000015
873,603,63,8.24,5.62,5.300000000000002
941,197,158,8.37,5.21,5.370000000000001
970,275,628,6.29,3.99,4.220000000000001
15,432,825,10.91,6.45,6.929999999999998
801,819,833,8.46,5.06,5.23
537,503,77,10.47,6.69,6.619999999999997
480,237,102,8.98,5.89,5.84
379,370,985,5.92,4.51,4.270000000000001
148,697,640,7.13,4.8,4.620000000000001
249,621,325,8.17,5.71,5.700000000000001
147,38,643,10.28,5.94,6.27
684,99,731,10.05,5.52,5.440000000000001
107,46,661,9.51,5.9,5.970000000000001
