n0,n1,n2,monte_carlo,monte_carlo_max_hop,two_hop
243,606,557,452.52,13.06,13.599999999999998
133,378,937,464.0,15.23,16.319999999999993
618,485,640,407.94,12.42,12.27
594,67,620,514.88,21.66,22.329999999999995
13,930,857,531.12,36.38,37.730000000000004
480,265,564,453.8,17.12,16.75999999999999
239,196,734,489.65,14.75,15.03
481,553,856,465.38,11.64,12.1
562,487,406,470.44,11.76,12.000000000000004
654,881,154,432.44,12.57,14.329999999999995
237,650,155,510.66,17.68,19.709999999999994
888,948,535,431.0,9.98,10.53
399,759,15,529.5,38.93,39.51999999999998
687,795,65,518.78,22.63,21.429999999999996
163,776,980,465.46,12.89,13.209999999999996
605,43,308,525.71,23.83,22.769999999999996
798,31,843,512.26,27.56,27.96
886,275,484,459.93,14.07,14.919999999999991
609,736,942,446.06,13.85,14.429999999999989
899,396,731,438.76,14.84,14.329999999999991
807,943,437,399.5,13.07,13.94999999999999
404,745,820,423.91,11.77,11.19
590,455,987,440.3,11.47,12.139999999999997
958,137,899,457.56,13.01,12.909999999999997
374,99,36,530.03,30.36,31.75999999999998
139,506,222,513.45,18.13,18.589999999999993
264,988,688,448.49,17.02,15.679999999999994
446,797,641,429.74,10.93,11.28
875,308,431,458.59,11.96,12.120000000000003
519,853,395,457.68,14.65,13.54
587,359,546,467.84,14.06,14.059999999999997
599,417,598,474.62,13.09,12.739999999999997
237,925,344,434.95,17.15,17.35999999999999
698,937,951,397.81,10.56,10.16
29,876,286,520.19,25.63,25.469999999999985
620,687,712,489.94,12.02,12.979999999999997
167,715,881,476.04,16.18,16.18999999999999
334,987,554,464.13,13.99,13.709999999999992
926,585,582,402.76,12.35,12.459999999999994
106,730,671,486.96,17.04,17.389999999999993
216,648,851,430.62,13.95,14.209999999999997
587,273,291,447.3,15.74,16.489999999999988
127,64,493,526.35,23.84,23.949999999999996
874,654,495,411.53,9.83,10.819999999999997
90,352,819,488.18,20.13,19.439999999999994
68,420,918,526.4,17.85,16.54
154,20,300,513.14,24.79,24.789999999999992
437,787,425,439.77,14.56,14.199999999999996
893,121,45,499.05,20.17,22.919999999999987
619,629,779,437.49,14.34,14.349999999999994
46,386,735,530.88,24.62,24.04
600,338,564,448.57,16.34,17.34999999999999
902,944,285,456.43,11.78,11.899999999999999
517,241,36,523.14,28.41,26.989999999999984
317,7,78,534.03,56.25,60.92999999999994
110,614,548,525.03,21.57,22.449999999999996
32,971,202,503.68,21.19,21.91999999999999
994,417,298,389.36,10.01,10.619999999999997
625,269,159,478.11,16.42,17.22999999999999
706,43,888,528.06,18.92,19.96
347,321,368,517.31,16.02,17.199999999999996
981,141,918,444.68,12.86,12.359999999999996
882,386,385,477.61,13.77,13.250000000000004
471,890,532,417.95,11.89,11.040000000000001
395,659,887,470.06,15.22,14.249999999999996
609,697,572,434.45,11.33,11.32
105,635,996,462.36,13.27,14.589999999999995
963,830,519,430.74,11.8,12.439999999999998
277,441,649,482.52,18.42,17.169999999999987
737,732,243,486.37,15.34,14.849999999999994
958,308,447,442.31,11.3,11.280000000000003
264,533,310,518.04,19.33,19.67999999999999
561,347,11,527.07,42.62,44.22999999999998
807,425,593,478.09,13.51,15.299999999999995
322,20,385,511.46,23.18,21.93999999999999
630,603,647,430.59,10.54,9.91
136,61,648,516.36,19.44,19.879999999999992
642,340,477,425.54,11.86,10.950000000000001
361,695,939,433.75,11.17,10.839999999999998
361,623,723,439.35,11.85,12.909999999999995
285,755,501,382.11,10.36,10.920000000000002
22,603,62,531.13,27.9,26.87999999999999
977,692,21,533.29,26.57,27.169999999999987
986,378,257,438.9,14.16,13.669999999999998
643,467,305,442.02,15.09,14.649999999999995
606,615,327,463.9,14.27,14.389999999999993
181,372,189,509.37,15.34,16.479999999999997
320,776,378,431.18,14.0,14.359999999999996
864,609,270,432.53,12.53,12.79
307,806,386,505.71,15.96,15.009999999999998
107,790,832,470.18,16.36,15.779999999999998
27,994,582,526.91,32.76,31.87999999999999
700,752,134,492.23,15.23,14.899999999999999
317,512,227,507.18,17.06,17.190000000000005
669,823,275,454.98,13.21,13.159999999999993
244,335,191,523.7,23.74,23.36999999999999
694,445,665,429.5,12.5,12.809999999999995
714,99,104,517.58,23.12,23.519999999999996
615,329,971,415.59,11.79,11.8
341,691,853,407.7,10.89,11.729999999999999
