n0,n1,n2,n3,n4,monte_carlo,monte_carlo_max_hop,two_hop
2652,1235,3234,5332,395,1645.17,84.8,85.1700000000001
593,6727,4389,771,2995,1630.35,66.06,66.53999999999996
4774,475,4156,1758,307,1653.07,107.73,114.68000000000009
704,3552,3425,572,1971,1647.72,82.21,85.2400000000001
743,4514,3477,484,6773,1653.4,86.99,85.07000000000001
4632,1014,1828,5166,5139,1654.14,169.17,198.70000000000016
4775,506,4727,4796,3249,1637.7,68.02,79.25999999999985
406,1811,381,4560,7032,1472.2,25.24,26.13000000000001
1090,2372,3433,1181,4429,1649.83,73.56,72.28000000000011
964,4676,2527,4589,6685,863.28,13.21,13.47000000000001
5586,1480,844,4764,4679,1656.43,80.39,88.11000000000008
5233,1539,3050,798,4487,1631.69,58.4,61.33
5833,514,4623,488,5070,1562.29,29.97,30.430000000000025
1687,4066,5573,4355,3502,1658.78,186.38,194.78999999999976
6367,2573,3814,4796,3712,1651.72,90.4,93.34999999999977
2962,2455,2035,6507,1472,763.67,13.43,12.720000000000011
5726,6388,1999,670,4705,778.09,11.4,12.020000000000003
2459,4302,4055,2813,5975,1110.35,19.9,21.950000000000035
3676,2358,4988,599,967,1650.04,62.73,64.48000000000008
4193,3425,1351,6202,2802,1091.38,16.43,16.450000000000006
1245,4005,3454,321,5474,415.25,6.67,7.179999999999999
635,6263,4571,4694,6464,959.24,10.97,11.12
6703,2570,2786,5695,2868,846.26,16.32,15.000000000000032
4869,4068,4750,6528,3737,1116.05,21.76,20.440000000000015
563,6881,766,2211,3883,1533.25,31.16,30.390000000000043
5710,5440,532,497,5989,664.22,9.24,9.879999999999994
5746,2536,5301,4734,5580,1091.95,21.12,19.690000000000005
6733,3650,2331,5870,3160,1442.12,25.79,26.61000000000001
5477,2842,184,3782,2911,929.03,14.77,16.309999999999995
1376,5004,959,4044,482,1647.54,272.28,317.9999999999997
1787,6293,2354,1059,6048,1467.11,33.21,34.39000000000006
2028,3259,3202,4067,660,1402.28,33.89,35.42000000000008
1362,3679,3290,4501,2276,1658.6,191.16,205.2799999999999
1121,6711,3526,7077,4507,1276.63,18.44,19.820000000000007
2280,5786,3402,2939,5592,502.22,8.37,8.389999999999995
3116,1890,1236,679,1443,1579.76,49.63,49.44999999999999
1239,1900,5394,1911,98,1491.16,35.36,35.11000000000004
3972,6808,4826,1493,2152,1255.41,25.14,23.789999999999907
2309,33,1193,3432,4379,1643.12,60.04,61.56000000000002
3024,4995,4639,2610,1028,714.57,12.53,11.310000000000016
5656,7038,4222,5059,5365,781.13,9.49,8.969999999999995
5539,6060,442,3740,6389,663.41,8.36,8.05
5575,6536,4581,3214,3260,1588.47,33.93,33.889999999999986
3268,3228,848,3944,5196,899.22,14.32,14.030000000000012
3280,509,1561,551,1710,939.57,11.19,12.299999999999992
3609,1329,900,2785,4921,1520.96,33.86,32.71000000000001
430,838,1,4643,1239,1653.26,133.69,152.59999999999985
4395,831,2978,5027,208,431.52,9.63,9.570000000000011
576,1703,5030,3082,1216,1631.67,81.75,83.5900000000001
5197,2066,2845,4933,2983,1011.42,12.47,13.679999999999996
3884,1006,944,6954,3998,1634.72,51.26,51.909999999999954
3817,3935,3963,2554,703,1633.93,58.2,61.88999999999998
1180,837,6141,2806,6064,1007.48,13.47,13.809999999999988
2168,3920,6789,5669,1322,1437.2,35.37,39.75999999999995
4229,189,1681,4327,2963,1550.34,35.86,36.10000000000001
1200,5653,4449,221,6210,1636.5,87.47,84.37
4326,2441,5266,7072,745,1535.28,50.27,50.660000000000096
5703,6925,2139,4246,3004,1353.65,27.07,27.530000000000044
1368,2913,6323,1825,4362,1651.54,169.44,186.03999999999976
4436,6382,4118,2700,5213,1516.52,48.63,41.519999999999996
1827,5023,6647,6458,6212,1634.5,47.36,49.12999999999997
6984,1598,6603,1961,6703,1621.61,61.51,63.30000000000017
3282,6061,6580,1857,1637,500.96,7.72,7.380000000000001
4240,4036,2912,5988,237,1516.89,34.65,36.16
228,6472,2288,3868,2123,1081.21,14.68,14.999999999999986
1586,5673,4957,2820,3663,1647.27,91.0,97.52000000000004
6623,5923,2863,2987,659,1063.41,11.86,11.999999999999996
1806,836,1858,3850,1611,1644.56,135.16,151.69999999999973
2766,1674,3953,5112,4999,1634.33,45.28,42.480000000000075
6884,15,3927,5349,2818,1423.65,22.56,24.270000000000042
6550,5268,694,6837,5411,1506.6,35.28,34.28000000000002
982,3182,6408,5828,6145,1638.57,50.55,51.590000000000074
1632,3916,1462,3554,6464,1266.35,21.12,22.100000000000005
5208,2723,710,6560,5913,1617.72,56.96,51.63000000000012
3242,3794,3288,6089,695,1599.77,41.49,42.12000000000003
5937,1301,1392,1040,225,1616.56,59.06,57.429999999999936
1238,4839,3812,6606,5372,1223.46,19.33,19.36999999999999
1197,5010,6770,4881,3885,1632.94,51.04,57.01000000000004
5384,2870,1277,4494,4491,1649.37,95.75,100.48000000000003
1073,175,116,6548,5950,1529.85,53.76,56.32999999999999
5322,841,4313,6139,1140,1366.09,23.36,21.400000000000013
3553,1595,6767,1728,229,1642.43,101.12,113.54999999999978
2063,1743,2399,4105,1970,1655.8,66.81,67.98000000000009
6256,4804,2670,2124,4459,549.52,8.03,7.84
3432,6833,1073,498,6061,1568.45,36.35,34.88000000000001
2898,3753,5426,4778,6676,601.58,11.2,11.360000000000005
4233,3445,6775,4109,1071,1650.58,62.35,62.96000000000002
4356,1243,4288,4182,153,1642.81,53.62,53.52000000000004
3605,6361,1500,4985,32,1537.5,22.86,25.78
6357,6546,1227,1411,1159,1648.21,66.51,72.19999999999997
3878,5071,5940,985,4558,1570.26,25.55,25.580000000000002
505,2670,5589,4246,4347,1497.82,46.78,44.89000000000009
4550,3952,6424,6361,869,813.99,10.27,9.95
4589,465,2035,1567,2268,1305.86,21.11,23.470000000000038
345,6326,800,4159,3704,1651.23,106.2,112.84000000000009
4601,228,6225,519,3631,1324.79,20.14,20.03999999999999
2667,5017,4141,4965,4195,611.63,9.77,9.890000000000013
1633,5674,2270,3705,4162,896.75,12.02,14.210000000000012
4368,6613,3916,4159,2028,1630.6,53.12,56.04000000000008
5727,4286,2126,4583,1659,812.3,14.42,16.60000000000006
