n_nodes,influence,n0,n1,n2,n3,n4
5,995.9300,261,241,206,23,731
5,995.4400,206,401,979,293,731
5,995.4400,206,401,979,293,731
5,995.3200,261,622,206,23,731
5,995.2200,401,622,714,84,46
5,995.2100,261,622,206,23,46
5,995.2000,401,979,206,23,731
5,995.2000,401,979,206,23,731
5,995.2000,401,979,206,23,731
5,995.1900,261,622,206,23,46
5,995.1900,261,622,206,23,46
5,995.1900,261,622,206,23,46
5,995.1700,261,241,206,23,731
5,995.1700,261,241,206,23,731
5,995.1700,261,241,206,23,731
5,995.1500,206,401,979,23,46
5,995.1500,401,622,206,23,731
5,995.1500,401,622,206,23,731
5,995.1000,261,622,206,23,46
5,995.0900,401,979,206,23,731
5,995.0900,401,979,206,23,731
5,995.0900,401,979,206,23,731
5,995.0900,401,622,714,84,46
5,995.0900,401,979,206,23,731
5,995.0900,401,622,714,84,46
5,995.0900,401,979,206,23,731
5,995.0900,401,979,206,23,731
5,995.0900,401,622,714,84,46
5,995.0900,401,622,714,84,46
5,995.0900,401,622,714,84,46
5,995.0900,401,622,714,84,46
5,995.0900,401,622,714,84,46
5,995.0900,401,979,206,23,731
5,995.0900,401,979,206,23,731
5,995.0700,401,979,20,23,46
5,995.0700,261,622,206,23,731
5,995.0700,401,979,206,23,731
5,995.0700,261,241,20,23,731
5,995.0500,261,979,206,23,731
5,995.0300,261,622,206,23,46
5,995.0200,261,622,206,23,731
5,995.0200,261,622,206,23,731
5,995.0200,261,622,206,23,731
5,995.0200,261,622,206,23,731
5,995.0100,401,979,206,23,731
5,995.0000,401,979,190,23,46
5,995.0000,401,979,190,23,46
5,995.0000,261,622,206,23,46
5,995.0000,401,979,190,23,46
5,995.0000,261,622,206,23,46
5,995.0000,401,979,190,23,46
5,994.9800,261,622,206,23,731
5,994.9800,261,622,206,23,731
5,994.9700,261,322,206,23,46
5,994.9600,401,979,206,23,46
5,994.9500,261,622,206,23,731
5,994.9400,261,241,206,23,46
5,994.9400,261,241,206,23,46
5,994.9400,261,241,206,23,46
5,994.9300,261,241,206,23,731
5,994.9200,261,622,206,23,46
5,994.9200,261,622,206,23,536
5,994.9200,261,622,206,23,536
5,994.9200,261,622,206,23,536
5,994.9200,261,622,206,23,536
5,994.9200,261,622,206,23,536
5,994.9200,261,622,206,23,536
5,994.9200,261,622,206,23,536
5,994.9200,261,622,206,23,536
5,994.9200,261,622,206,23,536
5,994.9200,261,622,206,23,536
5,994.9200,261,622,206,23,536
5,994.9200,261,622,206,23,536
5,994.9200,261,622,206,23,536
5,994.9200,261,622,206,23,536
5,994.9200,261,622,206,23,536
5,994.9200,261,622,206,23,536
5,994.9200,261,622,206,23,536
5,994.9200,261,622,206,23,536
5,994.9200,261,622,206,23,536
5,994.9200,261,622,206,23,536
5,994.9200,261,622,206,23,536
5,994.9200,261,622,206,23,536
5,994.9200,261,622,206,23,536
5,994.8800,401,241,20,23,46
5,994.8800,401,241,20,23,46
5,994.8600,401,622,206,23,731
5,994.8600,261,622,206,23,46
5,994.8600,401,979,20,23,46
5,994.8600,401,979,20,23,46
5,994.8600,401,979,20,23,46
5,994.8600,401,979,20,23,46
5,994.8600,401,979,20,23,46
5,994.8600,401,979,20,23,46
5,994.8600,401,622,714,84,731
5,994.8600,401,979,20,23,46
5,994.8600,401,979,20,23,46
5,994.8600,401,979,20,23,46
5,994.8600,401,979,20,23,46
5,994.8600,401,979,20,23,46
5,994.8500,261,241,20,825,46
5,994.8500,261,241,20,825,46
5,994.8400,401,979,20,23,731
5,994.8400,401,979,206,23,731
5,994.8400,261,322,20,23,46
5,994.8400,401,979,206,23,731
5,994.8400,401,979,206,23,731
5,994.8400,401,979,206,23,731
5,994.8200,261,622,206,23,731
5,994.8200,401,979,206,23,536
5,994.8100,261,241,20,23,46
5,994.8100,261,241,20,23,46
5,994.8100,261,241,20,23,46
5,994.8000,261,241,206,23,731
5,994.8000,261,622,206,23,731
5,994.8000,401,622,714,23,46
5,994.7900,401,622,206,23,536
5,994.7800,261,622,206,23,46
5,994.7600,401,979,20,23,46
5,994.7400,261,622,206,23,731
5,994.7400,261,622,206,23,731
5,994.7300,261,241,206,23,536
5,994.7100,401,622,206,23,536
5,994.7100,261,322,206,23,731
5,994.7100,261,322,206,23,731
5,994.7100,261,322,206,23,731
5,994.7100,261,322,206,23,731
5,994.7100,261,322,206,23,731
