n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,monte_carlo,monte_carlo_max_hop,two_hop
17611,74606,8271,33432,15455,64937,58915,61898,49756,27519,12302,63944,3715,51093,56723,276,58377,17101.88,722.81,1031.8399999999997
34908,29984,13399,41606,4009,2925,3335,70964,1206,49965,28390,55327,3806,69157,29057,57394,64987,17113.61,813.62,1055.0799999999954
72464,30550,45311,30260,28676,60241,37982,2816,54549,72935,13107,24367,38848,15845,43607,65640,55326,17102.4,217.58,230.32000000000065
66547,24883,39763,37245,65452,66228,51557,4525,62944,31816,52990,54304,22676,48119,71932,49113,11333,16929.29,82.8,79.79999999999997
57535,66640,14146,21456,68280,51544,48565,64185,3876,61514,5699,40439,75782,51589,22328,22097,65829,17099.58,190.32,213.2399999999998
29745,1612,26151,70728,71871,30431,53012,67341,45065,75732,46304,60179,35294,71826,748,50290,67174,17115.36,498.97,577.2799999999995
16940,67984,73578,26933,55848,7356,63058,47806,74710,72666,26193,66154,54185,63560,46765,54319,45361,17094.33,142.88,143.72000000000006
207,70579,70793,43402,60050,3666,30094,23227,72188,23695,12006,72224,33461,4254,9234,10909,2187,17108.37,285.81,317.6399999999995
59375,1908,36857,32710,35211,14350,24197,45144,38048,9111,21950,20922,33451,69124,22039,35771,38599,17088.84,108.46,103.43999999999998
59598,42205,65076,62098,14967,3097,40895,50666,45002,55170,24646,33871,14255,33221,66861,27405,56577,16082.37,71.87,70.60000000000012
2728,29540,2341,52076,19197,4630,21001,58414,66362,55923,71395,28914,67711,59093,29254,68668,4023,17123.17,310.22,361.7999999999999
51760,75477,42106,55875,7705,39138,16473,27804,6218,40158,9270,10019,40679,39043,20736,54548,74047,17103.53,193.06,189.12000000000032
33077,17090,1111,73494,4969,28520,74747,60404,22481,66699,4905,49541,26267,45472,12979,26969,75154,17113.33,421.98,483.20000000000056
56747,25443,64533,13687,51126,38806,66074,65509,2254,42643,52733,36877,2371,20573,26326,42957,73838,17100.57,212.95,235.23999999999995
17713,44445,56261,27922,34935,12636,49706,71778,45069,70035,63504,69798,30754,8561,5295,11099,17434,17099.81,243.61,254.40000000000003
22242,21830,70544,27914,35128,43546,66307,33461,48248,44413,44601,14930,38170,30826,64067,17740,72243,16924.12,71.37,75.68000000000002
13667,42038,5129,53293,9593,49837,19310,16386,44682,15032,49550,10046,74813,72125,29322,74182,10714,17112.18,208.46,227.2400000000001
34960,47827,38738,73983,70031,14983,60000,36330,14120,5996,38762,1622,1906,12017,54202,15086,5245,17117.36,378.72,418.35999999999757
24631,31409,55183,21236,15146,59101,21939,31643,20833,13478,57029,49581,71162,38538,72117,33214,62522,17099.41,184.18,185.39999999999796
41216,13124,27212,41604,5193,3573,1377,38738,41975,58962,51284,41062,52239,8252,8413,41595,59750,17087.76,544.79,657.5199999999959
14596,32776,28205,71160,61462,46638,33958,24015,70988,27241,40281,26111,32293,47246,10665,36803,11719,17099.08,109.16,114.00000000000014
58707,11860,75282,44418,29809,51180,40210,5380,42892,24485,41515,39689,32223,43821,13231,71332,12064,17100.82,113.22,116.51999999999995
32125,28856,2670,31950,52661,9480,35135,72247,9295,9847,2819,1299,38118,47079,64652,61451,20208,17108.47,675.16,813.559999999998
13229,65723,43003,10106,66751,22707,23536,19603,18551,41914,40058,14008,67417,38468,16554,27097,18570,17101.33,77.98,81.92000000000003
71498,4162,41427,72476,26926,23351,39180,56706,70450,20695,6364,32413,33107,8442,58549,56383,71993,17100.21,485.94,545.1999999999999
32796,70959,57592,70524,59416,1424,51866,44390,22481,33812,63672,3199,54615,74790,2478,8168,46523,17091.42,833.79,1046.7199999999982
18125,16400,18152,33962,36295,52140,73934,52570,22567,11697,30609,63700,980,23275,69297,41581,65653,17120.53,110.53,110.31999999999998
57451,29586,31244,41023,64890,62760,29499,54033,44164,73453,36074,28766,6317,9378,67068,48324,20901,17111.02,141.39,150.96000000000004
67060,26718,40868,39153,39264,72393,48708,21650,60919,11137,16153,67364,74872,49440,23104,20418,32846,16592.53,85.5,75.1600000000001
55935,28523,74647,6833,64884,51590,45610,50328,67509,21600,71332,5335,68704,11849,33447,13244,35065,17094.21,146.75,156.88000000000022
10973,18235,10748,58334,31587,50115,56743,52067,21594,42659,57426,16558,63958,27789,15622,56526,69999,16931.83,83.44,90.96000000000001
53506,15478,38728,36395,32534,49656,73318,525,24882,69253,57510,2757,4038,31750,34130,27080,22656,17096.99,394.46,445.92000000000024
37326,19452,71085,26273,35812,40781,32883,58510,22017,71483,46786,64331,55045,15964,27386,74782,50234,16768.48,38.2,41.91999999999998
26846,37230,14174,3165,15475,74620,1732,71471,38851,17903,9854,65584,48985,75048,40796,57300,65933,17090.86,134.44,131.8400000000003
46768,69257,42426,110,16239,57975,58923,45903,39950,70686,52350,44481,74896,64526,14823,49487,50120,17126.09,180.83,182.07999999999993
26727,72992,507,36388,66972,26067,60500,67752,53603,40021,22323,58902,69593,25868,47110,68968,461,17085.29,358.43,378.00000000000017
51008,55819,53117,44041,8879,64579,32457,38127,2723,53346,20458,52077,35423,23350,9622,1327,45803,17096.16,601.65,740.7600000000008
34679,53888,71335,39802,19932,60564,33993,63510,22232,61224,66889,5949,35496,66883,12927,55390,9142,16579.26,65.69,66.16000000000004
