n0,n1,n2,monte_carlo,monte_carlo_max_hop,two_hop
3898,9709,8916,36.08,5.85,6.114814553852663
2136,6061,9894,39.87,7.33,7.202611108173283
7766,9516,1073,24.88,8.55,8.35366292359489
9922,215,7687,37.5,11.32,11.662678265821784
4249,9024,3839,39.23,8.39,8.443413973868857
3141,7704,8863,16.18,5.94,6.051047016386123
9005,7804,6506,28.16,5.9,5.9911487600165305
2467,3799,2484,26.85,7.4,7.727474308275175
8571,6388,248,43.52,9.73,9.580275768953557
1049,2611,9684,39.86,9.62,10.219948468152218
701,4935,508,64.32,13.12,12.750393350478099
4414,7745,9744,25.73,6.66,6.331892749053157
6350,6994,6471,18.07,6.04,5.93734257023971
9452,7284,2197,20.46,6.76,7.026176806844845
5988,1596,587,33.47,7.75,8.007837812619435
2227,8108,3555,23.68,7.64,7.5284093744711615
4226,7146,4932,23.91,6.72,6.127784519829141
6900,8310,6322,10.75,6.16,5.997370756049348
9404,5749,8750,19.07,6.3,6.637585740023885
9585,6677,9572,28.73,6.14,6.12942546805331
3807,5517,469,47.52,11.79,11.751301918861058
4582,9925,2672,39.59,6.48,6.748486169552024
5347,8876,9370,15.65,6.62,6.1500115789123635
9324,1705,3459,47.71,8.59,8.699692132471263
9396,4375,4668,30.81,6.71,6.503452631311767
2038,1039,7897,37.72,8.52,8.967829876465924
7921,1450,5637,22.75,6.85,7.442065975269587
1091,6725,2470,30.91,9.43,9.132069956450216
329,4815,6998,62.39,10.25,10.154353956141865
6802,1948,724,38.7,10.9,10.90213665471071
9912,736,6189,49.47,8.1,8.984701482558256
9607,5422,9025,35.79,6.59,6.729454830461636
4572,8280,3865,22.85,7.29,6.546822489838448
590,5073,118,107.98,21.96,20.12639526420582
1261,1771,9826,32.51,8.38,8.679194470744381
8774,514,3233,48.6,10.95,10.503579453049152
6683,4777,4315,12.91,5.56,6.255042823160516
2559,695,5567,44.52,10.65,9.722343997830365
5141,5901,2266,31.72,8.65,8.234180978008354
6189,6172,7543,34.54,5.91,6.149728855501945
8520,6327,9759,27.11,5.13,5.7568097971829495
9162,1680,8307,25.35,6.35,6.413693985665422
4444,7064,3893,24.97,7.11,6.949735405705473
4933,7167,4230,25.95,7.18,7.026282997924804
8538,4964,8985,40.5,5.79,6.232658158717479
5552,187,6802,70.73,13.14,13.10648827936576
9502,5158,328,49.35,10.38,10.953554882662438
6168,9653,2183,22.0,5.69,6.077193016598208
984,5446,7639,39.06,9.25,8.77180339218013
5782,5776,9975,29.97,6.6,6.822170673841125
4569,8020,363,38.19,9.21,9.280616582506564
9656,992,348,42.74,11.26,11.02802596018258
6048,4114,7476,28.27,6.04,6.0905691729225815
4892,9710,9854,33.5,6.39,6.05067606838935
5243,2906,5963,45.2,7.39,7.0575157804038025
3035,5122,6048,13.63,5.85,6.560082863334475
9758,4327,4921,32.72,6.23,6.206536821661779
6179,1718,441,55.74,11.51,11.880188901257402
9326,2153,5079,25.75,7.62,7.38922876933167
8192,3646,4413,40.56,7.31,7.535521817516251
3910,5370,3070,26.69,7.33,7.2879042006724575
7130,1589,1668,52.86,9.7,10.24920602147548
9842,5275,5468,22.26,6.28,6.2597006363559
3677,7183,2773,38.23,8.21,7.807481665713881
1309,5516,3572,37.42,9.23,9.369064236616476
9312,7390,4433,26.36,6.54,6.820863230988962
3686,1981,555,62.46,10.09,10.156828510974357
8677,3126,5163,45.17,7.12,7.757675817079793
9418,3007,4564,35.88,7.99,7.784657129671054
5572,1401,5657,29.49,9.3,9.124098066771506
9658,2124,6902,40.92,8.43,8.787972454841945
4783,8493,4442,22.3,7.46,7.390999196160761
7613,5674,6830,25.31,6.09,6.252479257240416
4757,6877,9311,35.26,6.79,7.020003466313213
6709,582,6770,34.96,8.3,8.58448317170053
2555,3269,76,68.15,16.1,15.692651712434538
7820,8358,7116,16.4,6.36,6.295957103244946
9156,3638,529,44.41,10.74,10.828830737241258
7482,8503,4735,46.41,6.77,6.98938129302954
8910,5588,3726,23.45,6.96,6.7407338883811265
1115,9644,4702,18.86,7.67,7.640328695124513
1966,4006,738,60.52,12.59,12.781642750950947
575,8393,3251,66.73,11.64,11.4142471093549
7043,9452,808,45.98,11.08,10.565308889173632
215,7881,1979,57.38,13.59,13.03263006984324
2815,8244,4913,23.0,7.04,6.634665088611029
3916,325,8601,64.42,15.54,15.612517853355362
8798,6778,872,22.85,7.37,7.4071615700001265
1861,5592,2054,46.82,9.66,9.79192712252584
4136,8863,7818,36.07,5.89,5.968243957855359
1005,5764,3617,39.02,8.86,9.039559455176235
3233,2002,8759,23.08,6.7,6.815677893952457
1953,2806,3923,28.75,9.12,8.549850501399602
4485,2105,122,85.33,19.63,19.352298230118443
7987,9353,6558,20.66,6.49,6.147496496073324
818,4446,4067,27.59,7.95,7.977400816994503
4400,8638,8514,28.18,5.77,6.126653462156515
6930,835,7747,32.91,7.75,8.212759729078147
5293,29,898,169.98,30.29,29.241530347212287
2078,756,2041,50.16,10.71,10.804590473839854
