n_nodes,influence,n0,n1,n2,n3,n4
5,178.9100,0,100,7,8,394
5,178.9100,0,100,7,8,394
5,171.5600,0,8,34,14,62
5,171.1500,0,100,7,8,394
5,168.1100,100,8,727,14,0
5,167.2200,14,62,394,8,0
5,166.6300,0,8,118,14,62
5,166.6300,0,8,118,14,62
5,166.3800,0,8,52,14,62
5,166.0400,14,62,394,8,0
5,162.6300,14,62,394,8,0
5,162.5700,0,100,8,14,501
5,162.5700,0,100,8,14,501
5,161.4100,14,62,394,8,0
5,161.4100,14,62,394,8,0
5,161.4100,14,62,394,8,0
5,161.4100,14,62,394,8,0
5,161.4100,14,62,394,8,0
5,161.4100,14,62,394,8,0
5,161.4100,14,62,394,8,0
5,161.4100,14,62,394,8,0
5,161.4100,14,62,394,8,0
5,161.4100,14,62,394,8,0
5,161.4100,14,62,394,8,0
5,161.4100,14,62,394,8,0
5,161.4100,14,62,394,8,0
5,161.4100,14,62,394,8,0
5,161.4100,14,62,394,8,0
5,161.4100,14,62,394,8,0
5,161.4100,14,62,394,8,0
5,161.4100,14,62,394,8,0
5,161.4100,14,62,394,8,0
5,161.4100,14,62,394,8,0
5,161.4100,14,62,394,8,0
5,161.4100,14,62,394,8,0
5,161.4100,14,62,394,8,0
5,161.3600,14,62,394,8,0
5,161.3600,14,62,394,8,0
5,161.3600,14,62,394,8,0
5,161.3600,14,62,394,8,0
5,161.3600,14,62,394,8,0
5,161.3600,14,62,394,8,0
5,161.3600,14,62,394,8,0
5,161.2400,14,62,8,394,0
5,161.2400,14,62,8,394,0
5,161.2400,14,62,8,394,0
5,160.9300,14,62,394,8,0
5,160.6100,0,132,8,811,62
5,160.6100,0,132,8,811,62
5,160.6100,0,132,8,811,62
5,160.6100,0,132,8,811,62
5,160.6100,0,132,8,811,62
5,160.3600,14,62,8,394,0
5,160.3100,0,38,8,394,118
5,160.3000,414,62,8,14,0
5,160.3000,414,62,8,14,0
5,160.3000,414,62,8,14,0
5,157.6100,14,989,8,773,0
5,157.6100,14,989,8,773,0
5,157.3600,14,62,394,8,0
5,156.9100,14,62,8,394,0
5,156.7500,14,62,394,8,0
5,156.7500,14,62,394,8,0
5,156.7500,14,62,394,8,0
5,156.6700,0,8,537,14,62
5,156.5800,14,989,8,394,0
5,156.5800,14,989,8,394,0
5,156.5800,14,989,8,394,0
5,156.5800,14,989,8,394,0
5,156.5100,14,62,8,773,0
5,156.4400,14,62,8,773,0
5,156.1300,0,567,8,394,62
5,156.1300,0,567,8,394,62
5,156.1300,0,567,8,394,62
5,156.1300,0,567,8,394,62
5,156.1300,0,350,14,8,100
5,156.1300,0,567,8,394,62
5,156.1300,0,567,8,394,62
5,156.1300,0,567,8,394,62
5,156.1300,0,350,14,8,100
5,155.7200,14,62,394,8,0
5,155.6000,100,8,727,14,0
5,155.6000,100,8,727,14,0
5,155.6000,100,8,727,14,0
5,155.6000,100,8,727,14,0
5,155.6000,100,8,727,14,0
5,155.6000,100,8,727,14,0
5,155.6000,100,8,727,14,0
5,155.4200,14,62,394,8,0
5,155.3900,0,350,14,8,100
5,154.9200,14,989,8,773,0
5,154.9200,14,989,8,773,0
5,154.9200,14,989,8,773,0
5,154.9200,14,989,8,773,0
5,154.9200,14,989,8,773,0
5,154.9200,14,989,8,773,0
5,154.9200,14,989,8,773,0
5,154.9200,14,989,8,773,0
5,154.9200,14,989,8,773,0
5,154.9200,14,989,8,773,0
5,154.9200,14,989,8,773,0
5,154.9200,14,989,8,773,0
5,154.9200,14,989,8,773,0
5,154.9200,14,989,8,773,0
5,154.9200,14,989,8,773,0
5,154.9200,14,989,8,773,0
5,154.9200,14,989,8,773,0
5,154.9200,14,989,8,773,0
5,154.9200,14,989,8,773,0
5,154.8800,0,350,14,8,100
5,154.4400,14,62,394,8,0
5,154.4400,14,62,394,8,0
5,154.4400,14,62,394,8,0
5,154.4400,65,22,394,8,0
5,154.4400,14,62,394,8,0
5,154.4300,0,8,296,118,62
5,154.2300,0,8,86,14,62
5,154.2000,0,132,8,811,62
5,154.0500,14,62,8,394,0
5,153.4200,14,62,8,394,0
5,153.1700,14,62,8,394,0
5,153.1500,414,62,8,394,0
5,153.1500,414,62,8,394,0
5,153.1500,414,62,8,394,0
5,153.1500,414,62,8,394,0
5,153.1500,414,62,8,394,0
5,153.1500,414,62,8,394,0
5,153.1500,414,62,8,394,0
