n_nodes,influence,n0,n1,n2,n3,n4
5,178.0600,5,418,7,8,31
5,178.0600,5,418,7,8,31
5,178.0600,5,418,7,8,31
5,172.6200,5,418,7,8,22
5,172.0600,499,5,7,8,31
5,171.3200,193,66,7,8,5
5,169.3100,193,66,7,8,5
5,169.3100,193,66,7,8,5
5,169.3100,193,66,7,8,5
5,167.8100,54,38,22,8,5
5,167.4800,54,38,22,8,5
5,166.9200,54,38,22,8,5
5,166.5800,54,38,22,8,5
5,166.5800,54,38,22,8,5
5,166.5800,54,38,22,8,5
5,165.1300,5,38,8,9,74
5,164.6500,5,27,8,426,22
5,163.1000,341,5,38,8,22
5,163.0300,54,38,22,8,5
5,161.8000,54,38,22,8,5
5,161.8000,54,38,22,8,5
5,161.0100,54,38,7,8,31
5,160.5700,5,38,22,8,645
5,160.5700,5,38,22,8,645
5,160.5700,5,38,22,8,645
5,160.5700,5,38,22,8,645
5,160.5700,5,38,22,8,645
5,160.0200,354,5,38,8,22
5,159.3500,54,38,22,8,5
5,159.2700,54,418,7,8,31
5,158.4100,193,66,7,8,31
5,158.4100,193,66,7,8,31
5,158.4100,193,66,7,8,31
5,158.4100,193,66,7,8,31
5,157.2700,5,38,8,9,74
5,157.1300,819,66,7,8,31
5,157.0600,54,38,8,193,5
5,157.0600,54,38,8,193,5
5,157.0600,54,38,8,193,5
5,157.0600,54,38,8,193,5
5,157.0600,54,38,8,193,5
5,156.1900,5,38,22,8,574
5,155.9800,54,38,133,8,5
5,155.8700,54,38,870,8,5
5,155.8700,54,38,870,8,5
5,155.8700,54,38,870,8,5
5,155.8700,54,38,870,8,5
5,155.8700,54,38,870,8,5
5,155.8700,54,38,870,8,5
5,155.8700,54,38,870,8,5
5,155.5400,193,66,7,8,22
5,155.5400,193,66,7,8,22
5,155.3800,22,426,133,8,5
5,155.3000,38,5,8,74,20
5,155.1800,54,38,8,193,5
5,155.0900,22,426,133,8,5
5,155.0900,22,426,133,8,5
5,155.0900,22,426,133,8,5
5,155.0900,22,426,133,8,5
5,155.0400,22,38,8,193,5
5,154.3100,38,955,8,54,5
5,154.3100,38,955,8,54,5
5,154.3100,38,955,8,54,5
5,154.3100,38,955,8,54,5
5,154.3100,38,955,8,54,5
5,154.3100,38,955,8,54,5
5,154.3100,38,955,8,54,5
5,154.3100,38,955,8,54,5
5,153.8700,5,38,996,8,54
5,153.8500,5,38,8,54,164
5,153.5000,54,38,8,193,5
5,153.5000,54,38,8,193,5
5,153.5000,54,38,8,193,5
5,153.5000,54,38,8,193,5
5,153.5000,54,38,8,193,5
5,153.5000,54,38,8,193,5
5,153.5000,54,38,8,193,5
5,152.9300,193,66,7,8,31
5,152.4700,54,133,8,193,5
5,152.3600,22,426,133,8,5
5,152.3600,22,426,133,8,5
5,152.3600,22,426,133,8,5
5,152.3600,22,426,133,8,5
5,152.3600,22,426,133,8,5
5,152.3600,22,426,133,8,5
5,152.3600,22,426,133,8,5
5,152.3600,22,426,133,8,5
5,152.1800,54,38,8,193,5
5,152.0500,54,133,8,193,5
5,151.9900,54,38,133,8,5
5,151.9900,54,38,133,8,5
5,151.9900,54,38,133,8,5
5,151.9900,54,38,133,8,5
5,151.5300,193,66,7,8,22
5,151.5100,38,955,8,54,5
5,151.1100,54,38,870,8,5
5,151.0100,54,38,22,8,31
5,151.0100,54,38,22,8,31
5,150.6300,665,5,38,8,54
5,150.4800,5,418,8,74,20
5,150.4800,5,418,8,74,20
5,150.4800,5,418,8,74,20
5,150.4800,5,418,8,74,20
5,150.4800,5,418,8,74,20
5,150.2500,54,38,22,8,20
5,150.1300,54,426,133,8,5
5,148.8400,38,955,8,54,5
5,148.7900,5,418,8,193,31
5,148.7900,5,418,8,193,31
5,148.5700,385,5,133,8,54
5,148.5700,385,5,133,8,54
5,148.3600,193,5,504,8,54
5,147.9000,54,133,8,193,5
5,147.9000,54,133,8,193,5
5,147.9000,54,133,8,193,5
5,147.9000,54,133,8,193,5
5,147.7500,66,742,8,193,5
5,147.6500,5,418,117,8,54
5,147.6500,5,418,117,8,54
5,147.5800,22,426,8,9,74
5,147.3900,54,38,8,9,74
5,147.3900,54,38,8,9,74
5,147.3900,54,38,8,9,74
5,147.2800,54,133,8,193,5
5,147.1500,5,38,22,8,645
5,147.1500,5,38,22,8,645
5,147.1500,5,38,22,8,645
5,147.0800,54,38,133,8,5
