generation number, pop_size, worst, best, median, avg, std, diversity, improvement, number_of_selections
0, 2, 93.19, 99.17, 96.18, 96.18, 2.990000000000002,0.9,0,[1.e-300 1.e-300 1.e-300 1.e-300 1.e-300 1.e-300 1.e-300 1.e-300]
1, 2, 96.48, 99.17, 97.825, 97.825, 1.3449999999999989,0.30000000000000004,0.0,[1.e+000 1.e+000 1.e-300 1.e-300 1.e-300 1.e-300 1.e-300 1.e-300]
2, 2, 93.97, 99.17, 96.57, 96.57, 2.6000000000000014,0.19999999999999996,0.0,[1.e+000 1.e+000 1.e+000 1.e+000 1.e-300 1.e-300 1.e-300 1.e-300]
3, 2, 96.42, 99.17, 97.795, 97.795, 1.375,0.7,0.04023394171624478,[1.e+000 1.e+000 1.e+000 1.e+000 1.e+000 1.e+000 1.e-300 1.e-300]
4, 3, 97.52, 103.89, 103.16, 101.52333333333333, 2.8464285614705958,0.30000000000000004,0.0070763861962001165,[1. 1. 1. 1. 1. 1. 1. 1.]
5, 2, 101.76, 103.89, 102.825, 102.825, 1.0649999999999977,0.09999999999999998,0.0,[2. 2. 1. 1. 1. 1. 1. 1.]
6, 2, 99.91, 103.89, 101.9, 101.9, 1.990000000000002,0.19999999999999996,0.0,[2. 2. 2. 2. 1. 1. 1. 1.]
7, 2, 102.92, 103.89, 103.405, 103.405, 0.48499999999999943,0.7,0.0,[2. 2. 2. 2. 3. 1. 1. 1.]
8, 3, 102.08, 104.24, 103.89, 103.40333333333332, 0.9465845034766949,0.19999999999999996,0.0033689479256905795,[2. 2. 2. 2. 4. 2. 1. 1.]
9, 2, 104.21, 104.24, 104.225, 104.225, 0.015000000000000568,0.19999999999999996,0.0,[2. 2. 2. 2. 4. 2. 2. 2.]
10, 2, 99.34, 104.24, 101.78999999999999, 101.78999999999999, 2.4499999999999957,0.19999999999999996,0.0,[2. 2. 2. 2. 6. 2. 2. 2.]
11, 2, 99.45, 104.24, 101.845, 101.845, 2.394999999999996,0.6666666666666667,0.0,[2. 2. 2. 2. 8. 2. 2. 2.]
12, 3, 92.17, 104.24, 94.64, 97.01666666666667, 5.20625478524523,0.6,0.0,[ 2.  2.  2.  2. 10.  2.  2.  2.]
13, 4, 96.58, 104.24, 101.27, 100.83999999999999, 2.762209260718672,0.51,0.0,[ 3.  3.  2.  2. 12.  2.  2.  2.]
14, 5, 90.75, 105.45, 95.69, 98.322, 5.62442317042379,0.46666666666666656,0.011607828089025402,[ 3.  3.  3.  3. 12.  3.  3.  2.]
15, 4, 99.69, 105.45, 101.065, 101.8175, 2.317103525956491,0.3666666666666667,0.0,[ 3.  3.  3.  3. 12.  3.  3.  6.]
16, 4, 100.52, 105.45, 102.195, 102.59, 1.9591452217740282,0.25,0.0,[ 3.  3.  3.  3. 12.  3.  3. 10.]
17, 4, 101.3, 105.68, 104.195, 103.8425, 1.8192907271791425,0.16666666666666663,0.002181128496918008,[ 3.  3.  3.  3. 12.  3.  3. 14.]
18, 3, 98.08, 106.64, 105.68, 103.46666666666665, 3.8290584859582526,0.19999999999999996,0.009084027252081697,[ 3.  3.  3.  3. 12.  3.  3. 16.]
19, 2, 104.48, 106.64, 105.56, 105.56, 1.0799999999999983,0.30000000000000004,0.0,[ 3.  3.  3.  3. 12.  3.  3. 18.]
20, 2, 104.65, 106.64, 105.64500000000001, 105.64500000000001, 0.9949999999999974,0.30000000000000004,0.0,[ 3.  3.  3.  3. 12.  3.  3. 20.]
21, 2, 103.41, 106.64, 105.025, 105.025, 1.615000000000002,0.7,0.0,[ 3.  3.  3.  3. 12.  3.  3. 22.]
22, 3, 101.36, 106.64, 103.6, 103.86666666666667, 2.163782696010752,0.6333333333333333,0.0,[ 3.  3.  3.  3. 12.  3.  3. 24.]
23, 4, 104.5, 106.64, 105.22999999999999, 105.4, 0.8021221852062195,0.59,0.0,[ 3.  3.  3.  3. 12.  3.  3. 28.]
24, 5, 97.5, 107.43, 106.03, 103.768, 3.8066751897160884,0.31666666666666676,0.007408102025506435,[ 3.  3.  3.  3. 12.  3.  3. 32.]
25, 4, 103.7, 107.43, 104.215, 104.89, 1.4855133792733086,0.3666666666666667,0.0,[ 3.  3.  3.  3. 12.  3.  3. 36.]
26, 4, 104.57, 107.43, 105.01499999999999, 105.5075, 1.167912132825074,0.19999999999999984,0.0,[ 3.  3.  3.  3. 12.  3.  3. 40.]
27, 4, 101.79, 107.43, 105.515, 105.06250000000001, 2.0627817989307546,0.63,0.0,[ 3.  3.  3.  3. 12.  3.  3. 44.]
28, 5, 99.31, 107.43, 102.1, 102.27, 2.8077393041377636,0.5933333333333333,0.0,[ 3.  3.  3.  3. 12.  3.  3. 48.]
29, 6, 103.19, 107.43, 103.77000000000001, 104.575, 1.548383565744183,0.5761904761904763,0.0,[ 3.  3.  3.  3. 12.  3.  3. 54.]
30, 7, 102.16, 107.43, 103.04, 104.14142857142858, 1.7273218624004436,0.4928571428571429,0.0,[ 3.  3.  3.  3. 12.  3.  3. 60.]
31, 8, 103.31, 109.36, 104.0, 104.94500000000001, 2.0762165108677855,0.4809523809523809,0.017965186633156403,[ 3.  3.  3.  3. 12.  3.  3. 68.]
32, 7, 100.56, 109.36, 105.03, 105.35714285714286, 2.695121064260455,0.36190476190476184,0.0,[ 3.  3.  3.  3. 12.  3.  3. 74.]
33, 7, 102.26, 112.4, 107.08, 106.7142857142857, 3.354041728775501,0.3866666666666666,0.02779809802487204,[ 3.  3.  3.  3. 12.  3.  3. 80.]
34, 6, 103.7, 112.4, 109.13, 108.14666666666666, 2.9618162595872746,0.31333333333333335,0.0,[ 3.  3.  3.  3. 12.  3.  3. 86.]
35, 6, 101.93, 112.4, 107.66499999999999, 107.22833333333335, 3.8109728270992536,0.2866666666666666,0.0,[ 7.  4.  3.  3. 12.  3.  3. 87.]
36, 6, 104.73, 112.4, 108.505, 108.88166666666667, 2.4416484640959726,0.4571428571428571,0.0,[ 9.  4.  4.  4. 12.  4.  4. 87.]
37, 7, 95.56, 112.4, 107.87, 104.59428571428569, 6.016246711180978,0.5285714285714286,0.0,[10.  5.  5.  5. 12.  5.  5. 87.]
38, 8, 102.45, 112.4, 104.24000000000001, 105.17, 3.0487620438466507,0.5194444444444444,0.0,[13.  6.  6.  6. 12.  6.  6. 87.]
39, 9, 91.16, 112.4, 101.51, 102.50777777777778, 6.1467602628047135,0.5355555555555556,0.0,[13.  8.  8.  8. 12.  7.  7. 87.]
40, 10, 102.55, 112.4, 106.07499999999999, 106.449, 2.7394906460873365,0.4818181818181817,0.0,[13.  8.  8.  8. 12.  8. 16. 87.]
41, 11, 100.82, 114.73, 106.18, 107.57090909090907, 4.159880799309378,0.33777777777777773,0.020729537366548027,[13.  8.  8.  8. 12.  8. 26. 87.]
42, 10, 100.99, 114.73, 110.16499999999999, 109.54099999999998, 3.298598035529642,0.2088888888888889,0.0,[13.  8.  8.  8. 12.  8. 36. 87.]
43, 10, 102.42, 114.73, 105.38499999999999, 106.59200000000001, 3.4724222093518526,0.3111111111111111,0.0,[13.  9.  8.  8. 12.  8. 45. 87.]
44, 10, 102.08, 114.73, 107.58, 107.481, 3.3663673299270256,0.4927272727272727,0.0,[13.  9.  9.  9. 12. 16. 45. 87.]
45, 11, 106.31, 114.73, 108.0, 108.67363636363635, 2.4433519179686995,0.4772727272727274,0.0,[13.  9.  9.  9. 12. 26. 45. 87.]
46, 12, 103.72, 114.73, 108.785, 108.8975, 3.074389166972848,0.4115384615384615,0.0,[13.  9.  9.  9. 12. 38. 45. 87.]
47, 13, 99.37, 114.73, 106.79, 106.74384615384616, 4.795035154217071,0.41868131868131875,0.0,[13. 12. 12. 11. 12. 42. 45. 87.]
48, 14, 100.13, 114.73, 106.82499999999999, 106.60285714285715, 3.3397592483193597,0.439047619047619,0.0,[15. 15. 15. 15. 14. 42. 45. 87.]
