n_nodes,influence,n0,n1,n2,n3,n4
5,5299.6100,608,486,843,26,795
5,5299.6100,608,486,843,26,795
5,5299.6100,608,486,843,26,795
5,5299.6100,608,486,843,26,795
5,5275.8500,608,536,843,790,795
5,5275.8500,608,536,843,790,795
5,5275.8500,608,536,843,790,795
5,5275.8500,608,536,843,790,795
5,5275.8500,608,536,843,790,795
5,5274.8600,790,486,843,608,795
5,5274.8600,790,486,843,608,795
5,5274.8600,790,486,843,608,795
5,5274.8600,790,486,843,608,795
5,5274.8600,790,486,843,608,795
5,5274.8600,790,486,843,608,795
5,5274.8600,790,486,843,608,795
