n0,monte_carlo,monte_carlo_max_hop,two_hop
30939,1028.56,1.3,1.24
39753,1.0,1.0,1
13522,4113.63,1.73,1.8800000000000003
51912,1537.79,1.46,1.48
62767,1.0,1.0,1
20312,10775.19,6.8,8.279999999999994
11809,17094.53,189.25,252.3999999999997
8718,8713.28,20.02,19.52000000000005
2597,6671.2,4.25,3.4400000000000004
52637,4614.59,5.04,4.759999999999993
72011,173.3,1.21,1.24
37929,1.0,1.0,1
7713,3406.92,23.61,21.680000000000188
29088,11618.2,15.38,14.320000000000013
68201,2052.35,1.4,1.44
70343,1368.3,1.27,1.28
47218,3422.11,4.68,3.8799999999999963
36265,3243.92,1.54,1.6
22631,1.0,1.0,1
13917,2912.96,3.13,2.999999999999999
34304,4786.87,2.97,3.4799999999999978
28101,1.0,1.0,1
3360,5466.35,26.76,26.400000000000148
34112,1.0,1.0,1
35618,1.0,1.0,1
25353,1.0,1.0,1
21603,3078.41,10.71,10.800000000000033
40612,1.0,1.0,1
37963,5127.61,2.3,2.52
48810,3934.21,4.86,5.279999999999993
11366,17083.07,50.66,65.2
44224,8539.69,9.47,9.959999999999988
50847,2903.91,5.74,5.999999999999989
66316,1540.45,1.61,1.48
32620,4952.05,2.24,2.440000000000001
23303,1.0,1.0,1
32417,10766.9,15.87,19.52
62074,2731.16,1.44,1.44
36699,13670.05,14.42,13.23999999999999
11710,10757.87,40.51,37.24000000000012
71780,515.41,1.3,1.24
39353,1.0,1.0,1
945,17089.29,928.0,1178.0799999999986
38265,7684.3,3.86,4.799999999999997
75021,2737.15,5.58,4.559999999999993
40863,2053.02,1.9,1.84
66633,1.21,1.24,1.24
25575,1.0,1.0,1
54256,3930.39,9.5,11.120000000000037
55539,5298.53,2.09,2.0
37775,512.35,1.23,1.3599999999999999
56497,2388.74,3.39,3.2799999999999985
59162,2563.56,2.08,1.8000000000000003
21144,1.0,1.0,1
30569,3589.44,2.78,3.4799999999999995
39991,1.65,1.58,1.5999999999999999
34033,1.0,1.0,1
5667,1.0,1.0,1
10626,7170.73,11.58,9.799999999999985
6071,11271.09,18.45,17.39999999999998
60643,3076.6,2.91,2.8
36756,7003.38,6.5,5.719999999999998
68009,4781.51,1.88,2.0
70073,1369.86,1.26,1.32
61766,2565.88,3.4,3.7599999999999967
44937,3072.17,2.14,2.12
19013,1.0,1.0,1
25634,1.0,1.0,1
8708,10255.65,10.49,9.999999999999993
54105,4960.23,2.84,2.7600000000000007
26564,5468.02,3.31,2.6400000000000006
57822,8547.94,4.46,4.879999999999999
36215,1.0,1.0,1
24078,3252.01,2.3,2.7600000000000002
46639,1.0,1.0,1
57137,3591.97,3.16,2.9599999999999995
42030,1368.93,1.66,1.52
73207,1.51,1.54,1.4
26045,344.35,1.3,1.44
42406,2049.42,1.39,1.3599999999999999
13235,2739.94,9.41,11.840000000000046
8075,14692.79,50.07,46.08000000000013
29998,1.0,1.0,1
36369,4443.27,1.93,2.16
31118,4449.12,2.23,2.08
16009,15046.46,25.8,26.51999999999998
43393,1205.11,1.39,1.4
23270,2909.74,1.55,1.7200000000000002
38132,1.0,1.0,1
60164,6322.95,5.22,4.239999999999999
3365,1.0,1.0,1
5611,6494.64,83.41,76.91999999999761
46803,10261.76,5.63,4.7200000000000015
10827,1.0,1.0,1
37445,1.0,1.0,1
42876,6501.09,5.57,5.1999999999999975
2383,9397.89,32.5,39.67999999999979
42311,1.0,1.0,1
37879,11786.24,18.74,17.599999999999987
42162,3247.96,1.91,1.8000000000000003
