n0,n1,n2,n3,n4,n5,n6,n7,n8,monte_carlo,monte_carlo_max_hop,two_hop
60687,48930,35013,18158,24398,843,44345,65900,60780,54.18,15.1,14.827746196002058
10592,43781,72649,5360,49678,22205,59247,55389,20598,25.11,14.21,13.88469666353492
22076,31196,6728,14542,17357,66357,8300,50287,13326,81.86,31.98,27.12496461145765
38165,26864,29399,55280,11496,34961,27510,51975,36855,11.49,10.91,10.927545757938574
44782,5661,26146,690,53895,7181,49652,64449,18237,22.76,11.8,12.152838184398233
3077,31029,55669,14686,507,15890,75851,25909,26614,24.64,13.63,14.054592478638904
43282,1081,10944,17456,70748,2289,65641,11119,75101,100.8,33.92,38.40133454581295
65108,70462,25975,55064,9020,52184,25187,12244,19052,26.38,19.61,20.050795257696677
22617,5400,7100,35388,72752,19569,35168,75403,4487,35.74,15.73,17.338369869173757
15903,52739,31036,21199,66179,5640,47965,68427,74086,12.75,12.03,12.203694831742705
11369,45507,14413,47915,59152,27529,52713,26053,75292,32.81,14.72,14.812838929842297
2407,49668,43084,80,56829,14641,27974,29059,58197,24.3,14.39,14.184488151770852
35341,42560,11641,40259,37340,13509,67830,7230,3328,15.57,12.85,12.73433209776698
49988,73457,56182,65186,45361,32540,74190,8687,55706,24.13,16.57,16.64713108247097
30271,12553,52547,66830,48885,73461,48412,18236,38049,10.95,11.05,11.157964623316477
22421,33936,3850,6619,22643,34466,21523,15763,19440,25.61,17.93,18.532166246864545
1556,6399,7983,59039,27341,50971,38566,1939,46469,161.1,62.83,62.1582787937368
37356,18434,63034,73653,36402,17996,11349,72870,38798,23.3,13.78,13.530836765635282
15457,8597,55040,59165,18680,73652,50200,22161,35934,59.96,23.41,23.820187521014123
64806,45727,13005,6351,36287,69315,16822,22718,11045,71.88,22.15,21.79926372071198
21263,29151,1705,26593,23049,62080,59860,73301,71500,24.55,14.1,14.387451249735259
50893,10904,22681,71908,63184,34398,70179,8727,3771,13.37,12.56,12.626906379497084
57114,71349,40469,68615,69073,70401,8595,75218,71060,30.23,18.69,18.752290860352517
39363,8430,29398,18016,13527,13057,64443,59445,7922,33.59,21.38,20.02771693931944
64253,6940,3827,48908,31934,60115,30291,48657,75127,85.66,37.28,35.926493571505084
65001,31864,4718,11092,6148,53708,53303,9039,10582,156.28,61.73,66.30955982652046
24784,4470,23765,11064,8503,3914,46503,61635,71698,38.32,19.71,22.645922921321365
70198,62210,3404,9871,43755,11088,42136,1123,60797,109.22,34.89,31.05511647800144
58871,19474,50605,62683,18075,13924,45713,30319,59176,36.43,17.33,13.65624199076399
16960,25187,28987,14257,14497,6911,15740,9782,10820,20.27,11.43,11.46927332149047
48814,13581,3074,61277,68421,26303,48429,10634,30953,41.46,18.61,17.85903350522775
717,33602,67872,25868,2029,57574,33195,2914,13533,143.34,50.28,47.24231800177822
68084,54677,7576,32930,62334,41300,28927,7682,36068,18.03,15.22,15.249408963065946
17331,39341,5097,24469,46326,52850,950,39679,12375,46.68,18.62,18.482217388767538
3862,41638,57582,32398,54601,42172,64448,73844,45474,45.23,22.34,24.089636337812326
52309,56371,27385,10296,36226,39437,60522,61159,74506,46.52,13.84,13.891061705007909
59756,57662,50465,24423,43185,52712,7717,42601,12035,20.92,12.17,11.81621835944592
22356,41617,71287,3521,24715,27668,47789,18047,11261,36.43,23.05,23.61434437067883
44282,58599,50444,27686,71033,43957,9943,2506,72412,42.49,26.15,24.461107275845208
55289,61682,29799,42426,67389,65843,12988,60717,419,50.96,22.11,22.491094768312422
37310,69927,26885,9361,29326,1415,41241,5507,11991,36.46,18.31,17.817541510164716
19544,43064,21403,12589,66796,52923,51833,51041,66349,17.73,13.28,13.755011720155295
17674,66679,46846,47054,35379,26474,42001,50468,74358,25.25,14.37,13.087960631456813
23911,23349,74812,22484,1238,40110,2637,36505,62755,28.3,15.21,15.340189251014845
68490,55984,12286,35757,37349,18836,67755,59176,62758,19.09,15.67,14.896709930380787
30416,23473,43391,19224,45567,6664,71488,36514,45131,13.66,13.65,13.500570136118858
3437,75833,24432,70485,12657,59435,17635,44660,27628,41.78,20.01,19.653874710084793
71189,17611,55414,28387,67549,26583,74528,55456,1312,67.7,25.86,26.433084146246586
72732,6470,46510,65038,48768,7982,48809,52238,60765,31.38,15.59,15.889596994053782
57328,24999,72873,12943,21765,11126,46482,34104,32390,24.14,16.58,17.140423591159895
61547,68881,24423,69620,1578,70755,43970,29223,22715,36.75,16.87,17.297031722379277
3683,7404,26260,44407,37161,17008,43286,39013,51851,48.6,24.09,25.10274772488049
4726,10011,53190,32162,59510,60856,5494,41205,22685,15.22,14.67,14.777518817072508
18851,75293,26170,68577,49994,65768,19934,49708,4333,11.45,9.81,9.63074592592956
52010,18370,37426,54540,63152,23708,12394,67154,65315,56.36,16.71,17.49052175290544
68210,34209,33254,48996,45463,70372,1827,25909,7687,76.81,25.85,25.423247755547916
69286,60745,40827,13534,27029,1977,25955,60903,16168,33.71,17.12,18.384194254538148
33386,40688,38714,29556,1516,23354,54348,35632,48511,101.43,40.16,40.25979212360806
45642,42352,73342,21033,72467,3837,17446,27510,11674,31.94,20.32,19.831931592432287
6146,27610,2538,33863,57498,46931,46268,73087,9893,99.38,22.54,22.64511593961253
