n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,monte_carlo,monte_carlo_max_hop,two_hop
29714,48550,49200,16558,25312,5738,11165,17936,32432,66369,27446,52521,3970,60179,63884,59392,51180,17099.35,331.43,369.0799999999987
64878,75120,25196,52780,11739,63582,30694,2620,34965,68180,53433,62170,49686,14906,33863,12735,8269,17098.98,362.49,406.7999999999996
50642,49441,14120,7609,44359,30725,11279,65218,67739,27252,18630,8437,70741,4910,64050,25408,19425,16761.43,85.65,83.91999999999993
59803,58344,37441,73049,46752,55852,17691,20748,12794,69705,41128,46796,64832,66010,25906,40473,19681,17113.43,254.92,270.71999999999986
46627,69300,37270,66819,9361,66508,71425,28829,45115,31966,1561,38758,44988,28808,34975,4411,55496,17116.52,321.29,372.08000000000015
33393,49404,39105,54646,22970,51939,15238,21781,3359,26451,21060,39327,15267,1732,49866,44802,22302,17106.61,205.16,219.00000000000048
74596,57095,30371,18224,53752,73924,58465,53366,54783,10504,9171,37846,12466,4460,11174,13962,68281,17095.74,237.63,276.3600000000001
69112,47207,20140,66181,63994,19468,8254,24861,2220,18401,44668,50637,75192,15826,39244,46064,42655,17105.65,81.15,82.16
47978,385,65407,27535,7951,4341,22540,23304,44239,56496,57871,15853,10925,26274,29357,65170,62021,17091.47,814.31,1056.4399999999976
20253,49949,15993,14216,59334,16574,57603,67434,11852,61773,73906,51609,47291,59681,29559,6675,25887,16930.27,174.78,158.96000000000032
6412,58487,14600,14179,27684,603,2964,47723,56678,69190,12233,65874,74576,26303,65736,30072,42481,17114.16,150.05,161.4799999999999
68909,50346,68130,25713,876,37952,38860,10469,42078,52806,29316,38852,10436,71740,54982,48398,42051,17075.56,355.07,423.36000000000064
67669,39606,46775,38774,14325,25656,63597,48492,49623,40893,26902,38075,52038,50262,68636,46633,47472,16936.06,124.96,113.55999999999987
56033,25674,64217,69328,66495,10745,35238,21423,8995,65305,35505,55015,15340,35906,38226,35926,66091,17101.5,64.46,71.64
35206,36350,53975,32052,47364,32214,32507,66154,60022,32754,30701,68845,25609,48226,65096,13860,14631,15391.69,58.62,59.920000000000016
50848,11039,22375,74284,56043,5916,17931,2895,25066,34686,11409,12508,60645,60258,36993,74201,12150,17102.41,571.51,675.9599999999975
16559,46867,8647,41932,5073,11004,17997,48005,9827,30242,4857,41850,29141,38875,46857,42833,8665,17104.84,223.12,256.4399999999998
68164,14941,45619,56958,20937,20589,33412,51025,19498,56521,8536,13077,70053,29177,10766,38424,23158,17114.01,365.57,394.5599999999995
44165,26073,14288,6668,7494,72856,23289,22378,73331,42829,38719,31752,65588,62769,14543,73772,10875,17087.58,143.78,148.35999999999973
18021,17387,29542,42839,28578,53454,22793,22146,17698,57726,7975,58767,37662,54373,57222,75804,48764,17112.13,105.59,111.83999999999999
73922,64176,48044,69204,24571,40477,34879,62373,16762,36290,65528,66398,69948,67090,37898,28507,74516,17109.75,101.64,94.67999999999998
69010,51204,17666,64062,62370,16287,38168,51652,4201,4581,48691,66401,38808,45487,49163,3623,18772,17105.45,240.86,251.36000000000016
1897,10447,24202,58840,16699,55774,73937,75851,14161,48852,65846,5190,48328,46941,13930,41916,13385,17082.04,622.41,730.7599999999953
62476,22248,30902,62498,47865,75548,45387,48725,56299,49140,5056,18441,41042,7988,4253,30489,66836,17106.54,167.59,181.0400000000001
47250,63385,48027,62390,73596,22692,39548,18283,34925,2980,57787,37724,34183,59545,38857,37956,52833,14534.55,45.77,47.079999999999956
65170,58606,11677,65436,57512,44698,17801,75810,14176,47365,59825,47413,61607,75095,50282,26633,71647,17113.97,83.22,89.23999999999992
68588,22772,19150,66090,4521,11598,71853,40815,28528,19312,52531,33216,25860,15161,1829,4796,58078,17085.21,307.45,347.92000000000047
27765,41472,41195,3657,719,2177,16796,75483,39637,40710,1447,5792,27972,43131,41515,12251,54329,17106.7,781.9,1009.12
30738,59,12562,67669,66974,26548,63115,55260,14665,55721,66400,19367,9770,19125,45380,57182,6532,17079.64,981.06,1340.7199999999984
33162,53713,26101,3639,37318,8422,63996,41297,21139,29562,7235,52019,40537,34486,40337,68460,36270,17105.81,463.9,514.2400000000001
2826,53221,27321,27653,24769,14667,64794,20433,41220,31310,10793,57000,45337,66328,72020,65309,60700,16581.84,50.38,56.0800000000001
47811,17934,21715,61458,12683,28992,67994,44147,21194,72780,31449,28948,55791,26341,44273,16830,73836,17128.96,194.93,197.72000000000065
34943,9450,58265,42375,74894,18479,31014,52131,2778,41289,52319,46618,40678,15532,15480,50614,58541,17124.24,615.25,719.6800000000002
53908,1388,63890,44304,71820,26258,2142,1993,65597,41799,48827,63443,13536,22972,14941,7156,58302,17102.78,438.39,507.39999999999935
36172,10666,71762,3697,25989,32552,9781,7846,43953,45174,50421,41022,63862,20739,64312,36020,7744,17090.76,201.5,218.6400000000002
62587,61328,32276,70909,7578,67363,66616,52563,58821,68572,62141,20945,15421,75196,66886,22445,43204,16764.69,75.83,80.84000000000005
38455,74250,71601,52297,15144,58543,72655,23946,39060,20877,46799,46284,69339,7316,52453,36089,9248,17086.06,243.03,248.5200000000003
32327,72340,61836,57451,37358,24889,62517,71813,8658,8263,38305,8945,23783,51752,13277,71708,16226,17092.41,229.86,256.9999999999996
23855,24152,63619,42283,74517,31137,25315,57408,32752,49725,3880,68142,45651,39959,15638,69081,67693,17098.33,116.65,120.71999999999998
64363,75035,5175,12381,58137,48253,33380,43061,13923,13800,25335,63768,55630,74401,58993,13170,17061,16752.52,150.99,159.27999999999798
3635,46193,16530,51086,58723,43639,68169,55595,14500,49808,61617,54782,16547,9726,23845,30867,58180,17095.35,298.5,322.2799999999999
26360,36191,73487,19624,27768,68374,158,43726,47857,11330,21612,66217,41860,73664,54621,39354,17873,17095.46,729.63,1060.8400000000013
28786,49358,1690,14061,20182,28981,8474,20902,19234,64801,37795,71240,50762,11546,57707,37877,9794,17110.09,262.3,304.48000000000025
50416,57896,65123,57097,43859,63455,30680,40604,5776,75870,13318,2715,73364,47466,55751,1644,33838,17101.51,250.93,266.7600000000001
48516,5382,23122,8520,71478,63757,6870,66015,2250,6892,13159,41803,17997,32746,47389,46518,65973,17084.87,320.13,338.16000000000037
70642,47034,10814,31617,24759,66711,31309,36811,12827,54947,3937,25149,3009,14778,53457,41457,19437,17105.12,671.99,768.0399999999988
65545,35125,29653,7587,42963,46640,67149,49888,69180,21475,42066,39823,20941,2706,35461,2085,69185,17117.09,956.31,1164.5600000000004
5754,38717,72519,18445,39439,71194,27158,3553,18319,5589,67998,17200,46299,35823,58214,34148,45394,17088.62,504.6,610.3199999999999
39612,17771,47679,59935,58298,30025,68468,71560,41890,11209,69659,33801,74872,160,37689,44901,66185,17091.63,756.53,1044.679999999998
15353,35837,1984,31,61195,52661,69538,26292,1861,21,16883,73256,6592,43931,43719,73257,28906,17106.08,1517.1,2729.4400000000005
49325,72818,73992,26905,64162,59406,38901,53139,67980,55804,64361,12404,50741,69460,42299,55737,65286,16938.93,88.08,83.15999999999978
71555,49343,8140,69717,26011,30660,73641,20946,50927,54446,41535,31769,34460,72071,44168,65657,1404,17082.76,304.72,363.92000000000024
39218,30970,54879,51315,70306,34251,63149,43677,7999,63496,30037,75257,22697,47010,22145,20995,30292,17107.82,95.47,99.36000000000007
24937,7962,49757,74788,68451,29963,74005,13058,16486,34027,38557,4499,19825,63474,10367,47840,12970,17095.14,299.99,343.0800000000003
67130,69378,35055,14996,17084,6465,14638,45470,37439,46018,35950,17958,74982,7949,20985,53003,1152,17098.51,483.79,575.2400000000001
3152,57434,61355,48228,52948,29720,7270,47155,61403,43907,39406,71868,53769,17486,35274,56294,9093,17086.84,200.13,201.00000000000017
9850,29461,43220,25210,69348,53013,7183,58575,38419,30768,40422,42401,36163,53602,7749,245,1104,17095.82,793.16,870.4799999999967
56049,4233,25217,29896,71678,13792,10385,62326,17575,23905,57888,64718,9809,4065,72567,34028,37655,17118.02,149.22,152.7200000000002
6583,72400,46039,10538,35488,48139,66157,40304,60816,70293,30617,31599,8187,9320,29704,57619,40632,16766.23,106.72,115.52000000000008
6354,15053,56855,72424,34442,53459,14983,18075,41084,54788,45758,64079,49358,63930,63525,67044,9694,17100.79,270.5,286.27999999999804
51451,44721,49803,42676,54996,40320,37595,61812,58798,35,32421,9640,34614,9863,70132,75729,6577,17103.52,727.54,950.0799999999986
18071,4280,1249,14229,28246,68745,64725,58563,38540,26940,11432,37841,73513,41324,39823,63816,20419,17114.43,681.74,795.3999999999993
58979,46036,34328,38366,23808,52759,39009,3745,15836,2321,28776,53509,72190,28301,75082,18955,18213,17091.86,222.2,223.83999999999972
13004,23121,33865,60310,58789,23492,32435,49924,40151,53583,54555,3811,20658,254,59607,14180,17877,17108.0,147.73,161.68
46580,59191,15784,56663,36140,12371,4814,9366,37317,24064,54147,42747,8189,54785,43927,5502,65564,17098.36,568.86,641.3199999999954
955,75468,18200,62166,17010,59015,17029,34350,61596,67806,50775,35282,41674,41982,38108,45024,2059,17087.78,496.78,566.0400000000003
27801,21453,51350,39472,24523,11797,40761,39077,5388,21560,61628,34281,17831,58292,56216,19704,25739,17086.62,253.5,263.91999999999763
73596,54045,41245,39733,5470,36651,67489,26260,74177,55226,67100,21202,60949,10395,27257,11657,1728,17097.58,339.01,390.5200000000004
15111,16576,35059,72849,27481,4589,54956,20243,65513,45221,74515,39644,53336,26988,3487,52259,57019,17098.75,350.27,378.5600000000003
54883,68282,39389,2654,53486,30100,48820,60047,34391,10331,57827,16074,5489,61160,69308,24390,41640,17102.63,380.42,419.039999999998
28655,43565,16626,17293,48005,33256,21202,10864,2320,68569,42025,61251,9848,69232,4603,45926,5762,17101.43,363.19,399.8000000000001
19890,64547,24381,16548,49936,21101,73414,46208,16495,45752,48122,5587,71903,44038,8919,26760,63340,17109.86,227.58,222.48000000000008
64510,43312,68015,21107,18905,50585,64907,29221,72708,52611,361,42030,46951,19939,15001,67303,73561,17106.09,226.78,232.6400000000006
16023,56219,13604,28110,5180,23623,18138,51060,22782,38800,15809,75271,42292,796,70483,5483,64697,17086.73,596.35,747.9999999999976
