generation number, individual number, fitness, candidate
0, 0, 238.26, [319, 2565, 3447, 1133, 5189, 2686, 3641, 87, 825, 68, 1151, 11, 769, 2688, 1166, 2237, 737, 1305, 4045, 1496, 3642, 1608, 2328, 2485, 5802, 3352, 784, 3394, 2871, 311, 5179, 122, 2967, 600, 1549, 5079, 826, 2135, 5188, 3028, 2560, 3381, 24, 2658, 789, 813, 457, 1922, 5524, 2256]
0, 1, 235.62, [988, 2326, 3449, 6, 2297, 5802, 2485, 4948, 5800, 4483, 311, 722, 36, 3028, 3642, 5524, 310, 4967, 457, 1166, 2328, 1055, 2565, 2871, 3381, 789, 2256, 737, 1374, 1395, 766, 2651, 1151, 5179, 306, 3453, 2967, 2713, 72, 3456, 1496, 4441, 1305, 1608, 3447, 2658, 3352, 993, 4099, 1922]
1, 0, 240.21, [319, 2297, 3447, 2565, 1133, 2686, 5802, 5189, 5079, 3453, 87, 2688, 3641, 769, 68, 1922, 825, 11, 1549, 737, 1166, 784, 5524, 1496, 4045, 2237, 789, 2967, 1608, 3352, 2328, 1305, 122, 3642, 24, 813, 2485, 3381, 600, 3394, 2871, 311, 2135, 5179, 826, 5188, 457, 2658, 2256, 3028]
1, 1, 238.26, [319, 2565, 3447, 1133, 5189, 2686, 3641, 87, 825, 68, 1151, 11, 769, 2688, 1166, 2237, 737, 1305, 4045, 1496, 3642, 1608, 2328, 2485, 5802, 3352, 784, 3394, 2871, 311, 5179, 122, 2967, 600, 1549, 5079, 826, 2135, 5188, 3028, 2560, 3381, 24, 2658, 789, 813, 457, 1922, 5524, 2256]
2, 0, 240.21, [319, 2297, 3447, 2565, 1133, 2686, 5802, 5189, 5079, 3453, 87, 2688, 3641, 769, 68, 1922, 825, 11, 1549, 737, 1166, 784, 5524, 1496, 4045, 2237, 789, 2967, 1608, 3352, 2328, 1305, 122, 3642, 24, 813, 2485, 3381, 600, 3394, 2871, 311, 2135, 5179, 826, 5188, 457, 2658, 2256, 3028]
2, 1, 236.2, [319, 2297, 2686, 3447, 4483, 722, 1133, 2565, 3642, 3453, 2688, 5189, 4099, 5802, 87, 769, 11, 1549, 1166, 784, 3641, 68, 5524, 737, 789, 2967, 825, 2328, 1496, 1305, 24, 813, 4045, 122, 2485, 3381, 2871, 311, 1608, 2237, 5179, 826, 3394, 5188, 600, 457, 2256, 3028, 2135, 2658]
3, 0, 243.73, [319, 2297, 4948, 3447, 87, 766, 2967, 1133, 2688, 769, 3453, 1922, 5189, 5079, 5802, 2565, 11, 1549, 1166, 784, 5524, 68, 789, 2328, 737, 3352, 825, 1305, 24, 1496, 813, 2485, 4045, 3381, 122, 2871, 311, 3642, 1608, 2237, 5179, 826, 3394, 5188, 457, 600, 2256, 3028, 2135, 2658]
3, 1, 240.21, [319, 2297, 3447, 2565, 1133, 2686, 5802, 5189, 5079, 3453, 87, 2688, 3641, 769, 68, 1922, 825, 11, 1549, 737, 1166, 784, 5524, 1496, 4045, 2237, 789, 2967, 1608, 3352, 2328, 1305, 122, 3642, 24, 813, 2485, 3381, 600, 3394, 2871, 311, 2135, 5179, 826, 5188, 457, 2658, 2256, 3028]
4, 0, 243.73, [319, 2297, 4948, 3447, 87, 766, 2967, 1133, 2688, 769, 3453, 1922, 5189, 5079, 5802, 2565, 11, 1549, 1166, 784, 5524, 68, 789, 2328, 737, 3352, 825, 1305, 24, 1496, 813, 2485, 4045, 3381, 122, 2871, 311, 3642, 1608, 2237, 5179, 826, 3394, 5188, 457, 600, 2256, 3028, 2135, 2658]
4, 1, 242.75, [319, 2297, 1492, 4948, 3447, 766, 11, 87, 5531, 24, 1133, 3453, 2688, 1922, 2967, 2565, 1549, 1166, 784, 5079, 5189, 5524, 789, 2328, 5802, 1305, 813, 2485, 3381, 737, 2871, 68, 311, 825, 3642, 1496, 122, 5179, 826, 2237, 3394, 5188, 1608, 4045, 457, 2256, 3352, 600, 2135, 2658]
5, 0, 243.73, [319, 2297, 4948, 3447, 87, 766, 2967, 1133, 2688, 769, 3453, 1922, 5189, 5079, 5802, 2565, 11, 1549, 1166, 784, 5524, 68, 789, 2328, 737, 3352, 825, 1305, 24, 1496, 813, 2485, 4045, 3381, 122, 2871, 311, 3642, 1608, 2237, 5179, 826, 3394, 5188, 457, 600, 2256, 3028, 2135, 2658]
5, 1, 243.43, [319, 2297, 5800, 4948, 3447, 766, 4632, 87, 310, 317, 1133, 3453, 2688, 769, 2967, 1922, 2565, 11, 1549, 5079, 5189, 1166, 5524, 789, 3352, 2328, 1305, 24, 813, 737, 2485, 173, 3381, 2871, 311, 1496, 122, 825, 826, 5179, 2237, 5188, 1608, 4045, 457, 2256, 3028, 600, 2135, 2658]
6, 0, 247.65, [319, 2297, 2651, 4948, 3447, 766, 993, 87, 4967, 2713, 1133, 3453, 2688, 769, 2967, 1922, 2565, 11, 1549, 5079, 5189, 1166, 784, 5524, 5802, 789, 3352, 2328, 1305, 737, 24, 68, 813, 2485, 3381, 2871, 122, 311, 825, 3642, 5179, 826, 4045, 2237, 3394, 1608, 457, 2256, 3028, 600]
6, 1, 244.42, [319, 2297, 1496, 4948, 3447, 766, 5188, 4483, 4310, 2658, 1133, 3453, 2688, 769, 2967, 1922, 2565, 11, 1549, 5079, 5189, 1166, 784, 5524, 5802, 789, 3352, 2328, 1305, 737, 24, 68, 813, 2485, 3381, 2871, 122, 311, 825, 3642, 5179, 826, 4045, 2237, 3394, 1608, 457, 2256, 3028, 600]
7, 0, 248.52, [319, 2297, 3449, 2651, 3352, 766, 3447, 737, 311, 993, 2688, 4967, 3453, 769, 1133, 87, 1922, 2565, 11, 2713, 1549, 1166, 784, 5524, 789, 2967, 2328, 5079, 1305, 24, 5189, 5802, 1972, 2485, 3381, 2871, 825, 3642, 122, 5179, 826, 2237, 3394, 68, 1608, 457, 4045, 2256, 3028, 600]
7, 1, 247.65, [319, 2297, 2651, 4948, 3447, 766, 993, 87, 4967, 2713, 1133, 3453, 2688, 769, 2967, 1922, 2565, 11, 1549, 5079, 5189, 1166, 784, 5524, 5802, 789, 3352, 2328, 1305, 737, 24, 68, 813, 2485, 3381, 2871, 122, 311, 825, 3642, 5179, 826, 4045, 2237, 3394, 1608, 457, 2256, 3028, 600]
