n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,monte_carlo,monte_carlo_max_hop,two_hop
42445,19772,51750,6328,9494,70239,12337,47931,7602,66510,28140,4914,11265,56838,54810,9156,31544,122.06,43.83,41.71917432426221
11889,72226,55642,7747,74115,16226,29260,8108,75642,51993,6499,28977,6105,72963,17455,37959,54937,261.04,114.25,115.22052481597777
18907,70868,15439,74830,40433,73434,23688,13507,74868,24624,48810,12770,71793,8229,73972,7812,26995,46.05,35.22,34.485463211119814
65066,69693,56045,41175,61027,59399,47393,39291,32561,23562,31994,10728,75290,39354,68838,64895,45020,28.97,24.37,25.302165811656938
58829,37740,9594,15475,67100,54804,21621,44833,19920,64089,55272,5138,10173,73148,75107,41123,44580,54.97,31.44,30.83436440004712
45898,65100,59795,9012,12267,35381,62141,8519,7952,40580,75752,58411,37302,50566,45482,2957,60515,70.11,29.26,28.459227166681835
46591,22026,15347,64709,7727,28600,37674,16952,32455,52153,51242,65078,10561,21805,58875,52644,72016,21.75,19.77,19.721924029401485
36416,17947,56429,72118,36493,54433,47024,49865,30245,19781,10876,23097,19830,30403,30583,1581,63565,36.68,24.62,23.987538091327878
23900,34438,36953,536,19094,54912,70069,48398,74231,41761,16448,67566,7076,59853,73304,51429,52175,147.27,51.2,54.613578083001094
52294,51658,13570,63114,52486,8158,24983,8827,27363,57753,21273,14408,44571,6891,13419,30,74289,310.02,61.33,61.239179874688844
19826,70335,13299,47659,3342,9216,27256,49313,19470,33063,45533,47731,62147,16101,15119,63972,61078,73.27,33.62,33.838822720274734
62966,63417,40875,11257,18889,13393,44909,34702,62733,21160,67676,3027,26897,69239,47415,19215,71194,82.7,35.85,34.90987304639852
3544,69220,39071,11928,34224,67947,48064,21894,46621,29201,69807,70984,65889,43209,29234,25578,31377,40.23,33.4,32.70657502206482
52518,29719,26203,67847,64589,46604,3798,3661,36623,61897,33970,25381,45125,58619,45812,47793,10556,71.11,32.79,33.88258631841271
28896,13389,29733,61614,25782,44267,26787,63262,250,62845,45089,11112,15716,50926,26125,62656,23399,54.04,35.07,30.04928077778359
56875,43583,11370,51883,60707,52610,11130,20821,22282,16651,3610,19811,60994,19159,62174,45928,20435,50.62,25.36,26.09965119255839
71913,71864,17168,2804,1866,13470,69020,18251,56860,25533,27661,3669,33008,27889,38399,65688,31527,105.35,41.26,39.070703585014286
42728,33995,71349,54920,17180,7982,46371,60052,67732,55132,65752,17139,69707,19901,68617,66918,2451,58.11,28.28,28.043738381422294
57688,24000,515,19634,22589,18554,62061,15772,72938,8094,42727,67941,69563,72802,63240,13907,73439,141.29,65.15,64.51129235015384
7447,32570,25074,36296,5531,12811,66547,59267,73626,3652,8305,58097,42678,66263,67130,26136,36331,49.65,29.09,28.393350752578346
59289,66605,69898,62657,66552,32460,68578,34025,73336,26553,58658,17974,54609,15941,51427,57949,41416,32.13,23.95,25.63240115827674
9508,31541,56143,9584,27877,39685,16036,20243,47996,18740,33175,17990,61307,28781,12337,52200,63866,47.08,40.67,39.30142522687158
21337,29322,21163,56560,67581,52928,44448,55217,25656,46742,41749,12084,47966,2553,44299,72620,60118,59.41,36.05,34.35449451039044
57731,2370,50376,43450,67821,38725,67143,8426,14791,29957,13733,11018,34808,35641,5188,23796,35447,99.66,27.57,28.449795684104544
16981,55345,33896,53208,19577,70333,67473,74789,64829,42866,11725,36577,7540,24031,55747,9491,35248,52.01,30.59,30.540024975198566
2206,11608,34151,10976,29151,8732,34662,15948,59477,1513,44453,72491,54756,35108,16937,5663,69063,105.03,49.58,50.74181266827371
31252,14346,21161,34327,6603,23743,26446,40893,39977,69610,26983,38005,58417,65547,23317,35457,45482,72.88,28.06,28.87891606191578
2380,32826,4843,2011,2416,66277,72227,24832,67401,62227,32201,58596,13930,56646,64880,71553,51522,207.36,69.23,67.41047960795373
66412,40341,28204,30089,44918,26034,18313,53044,45554,7128,17015,1868,9269,33501,56458,21397,7261,64.76,30.32,30.020930102608517
11073,49922,66314,36953,31747,38411,5929,60221,24294,20648,35263,58435,474,34503,47728,43113,71706,91.21,33.43,33.187335180588775
42406,32040,4515,40573,28556,46738,23980,140,43952,50020,10995,62212,36559,65898,26342,32529,66156,178.73,41.79,44.10504705673483
648,11908,34625,11764,18856,52364,5461,51639,2948,39275,39877,30514,11073,69361,20349,51054,42747,95.13,35.72,36.136049782382855
64774,19590,37247,18972,5739,67237,56261,66262,18259,68649,66108,74511,2107,30138,11153,4084,5486,74.03,32.67,30.204976272508222
17444,47278,13751,49364,59164,73207,6655,2469,69657,32054,64132,34575,434,59893,9189,65925,70149,87.56,28.41,27.97136359888014
12051,68942,8657,62109,33055,9758,34807,30773,26898,30243,60337,64742,50142,10058,62784,37659,6127,41.8,31.94,30.557271401232633
25990,10154,19323,43486,33284,39900,74417,17490,1634,63231,7950,63674,35228,13044,28533,64174,38123,197.59,70.12,65.61839296866232
67703,37426,60904,61066,61124,15532,71968,26116,40851,11253,61989,2294,37956,60158,10022,66403,58910,67.23,27.75,27.707792182479434
35213,50704,27503,27618,9779,11836,18578,68690,34315,47127,17380,66682,36643,14768,47865,30327,65259,55.99,30.43,31.323576716452806
