generation number, individual number, fitness, candidate
0, 0, 56.93, [21281, 2530, 18000, 15003, 2621, 14540, 20511, 22887, 773, 19961, 6512, 570, 14373, 7197, 19939, 22691, 1653, 10350, 22504, 15245, 18894, 13929, 17807, 6610, 339, 13482, 5131, 17823, 18225, 9313, 4834, 14807, 22457, 2741, 9433, 24615, 25346, 12802, 3812, 2952]
0, 1, 56.71, [1217, 17823, 7956, 14766, 23382, 2741, 21281, 13526, 4952, 15010, 19939, 1995, 24955, 12365, 6271, 18453, 18866, 15457, 18719, 14648, 9572, 19114, 3372, 3812, 25346, 19645, 22457, 17692, 19446, 2250, 1293, 6868, 4513, 2449, 6610, 23293, 9656, 21178, 17600, 4834]
1, 0, 56.93, [21281, 2530, 18000, 15003, 2621, 14540, 20511, 22887, 773, 19961, 6512, 570, 14373, 7197, 19939, 22691, 1653, 10350, 22504, 15245, 18894, 13929, 17807, 6610, 339, 13482, 5131, 17823, 18225, 9313, 4834, 14807, 22457, 2741, 9433, 24615, 25346, 12802, 3812, 2952]
1, 1, 56.83, [21281, 2530, 15244, 18000, 20511, 7650, 2621, 22887, 15003, 19961, 25346, 6512, 12802, 773, 2952, 5131, 15245, 1653, 19939, 570, 11472, 17807, 22504, 14373, 7197, 13929, 17823, 22691, 24615, 13482, 18894, 18225, 6610, 339, 2741, 22457, 14807, 4834, 9433, 9313]
2, 0, 57.18, [21281, 2530, 22887, 18000, 2654, 12423, 2621, 14540, 15003, 19961, 4355, 6512, 12802, 20511, 773, 2952, 19939, 1653, 5131, 570, 15245, 22504, 14373, 17807, 13929, 7197, 17823, 22691, 18894, 24615, 6610, 339, 13482, 18225, 2741, 6222, 14807, 9313, 9433, 3812]
2, 1, 56.93, [21281, 2530, 18000, 15003, 2621, 14540, 20511, 22887, 773, 19961, 6512, 570, 14373, 7197, 19939, 22691, 1653, 10350, 22504, 15245, 18894, 13929, 17807, 6610, 339, 13482, 5131, 17823, 18225, 9313, 4834, 14807, 22457, 2741, 9433, 24615, 25346, 12802, 3812, 2952]
3, 0, 57.18, [21281, 2530, 22887, 18000, 2654, 12423, 2621, 14540, 15003, 19961, 4355, 6512, 12802, 20511, 773, 2952, 19939, 1653, 5131, 570, 15245, 22504, 14373, 17807, 13929, 7197, 17823, 22691, 18894, 24615, 6610, 339, 13482, 18225, 2741, 6222, 14807, 9313, 9433, 3812]
3, 1, 56.51, [21281, 2530, 22887, 20511, 6868, 18000, 2654, 9785, 12802, 19961, 4355, 17824, 6512, 14540, 12423, 2952, 5131, 15003, 1653, 15245, 19939, 17807, 7197, 17823, 22504, 22691, 14373, 13929, 13482, 18225, 2741, 570, 18894, 6222, 6610, 339, 14807, 9433, 9313, 3812]
4, 0, 57.18, [21281, 2530, 22887, 18000, 2654, 12423, 2621, 14540, 15003, 19961, 4355, 6512, 12802, 20511, 773, 2952, 19939, 1653, 5131, 570, 15245, 22504, 14373, 17807, 13929, 7197, 17823, 22691, 18894, 24615, 6610, 339, 13482, 18225, 2741, 6222, 14807, 9313, 9433, 3812]
4, 1, 56.54, [21281, 2530, 22887, 15003, 18000, 2654, 13929, 12802, 4355, 19961, 2621, 14540, 6512, 12423, 773, 2952, 4952, 15245, 1653, 19939, 17807, 7197, 17823, 20511, 22504, 22691, 14373, 24615, 13482, 570, 18225, 2741, 18894, 6222, 6610, 339, 14807, 9433, 9313, 3812]
5, 0, 57.89, [21281, 2530, 24474, 14540, 18000, 2654, 4355, 22457, 12802, 19961, 2621, 19705, 6512, 773, 2952, 15003, 5131, 15245, 1653, 19939, 17807, 7197, 20511, 17823, 22504, 22691, 14373, 13929, 13482, 570, 18225, 2741, 18894, 6222, 6610, 339, 14807, 9433, 9313, 3812]
5, 1, 57.18, [21281, 2530, 22887, 18000, 2654, 12423, 2621, 14540, 15003, 19961, 4355, 6512, 12802, 20511, 773, 2952, 19939, 1653, 5131, 570, 15245, 22504, 14373, 17807, 13929, 7197, 17823, 22691, 18894, 24615, 6610, 339, 13482, 18225, 2741, 6222, 14807, 9313, 9433, 3812]
6, 0, 57.89, [21281, 2530, 24474, 14540, 18000, 2654, 4355, 22457, 12802, 19961, 2621, 19705, 6512, 773, 2952, 15003, 5131, 15245, 1653, 19939, 17807, 7197, 20511, 17823, 22504, 22691, 14373, 13929, 13482, 570, 18225, 2741, 18894, 6222, 6610, 339, 14807, 9433, 9313, 3812]
6, 1, 57.2, [7956, 2530, 19939, 24474, 14540, 18000, 2654, 6222, 6610, 19961, 12802, 4355, 22457, 6512, 773, 2952, 2621, 19705, 5131, 1653, 15245, 17807, 15003, 7197, 17823, 20511, 22691, 22504, 14373, 13482, 13929, 18225, 2741, 570, 18894, 339, 3372, 9433, 9313, 3812]
