generation number, pop_size, worst, best, median, avg, std, diversity, improvement, number_of_selections
0, 2, 56.71, 56.93, 56.82, 56.82, 0.10999999999999943,0.775,0,[1.e-300 1.e-300 1.e-300 1.e-300 1.e-300 1.e-300 1.e-300 1.e-300]
1, 2, 56.83, 56.93, 56.879999999999995, 56.879999999999995, 0.05000000000000071,0.07499999999999996,0.0,[1.e+000 1.e+000 1.e-300 1.e-300 1.e-300 1.e-300 1.e-300 1.e-300]
2, 2, 56.93, 57.18, 57.055, 57.055, 0.125,0.09999999999999998,0.004391357807834183,[1.e+000 1.e+000 1.e+000 1.e+000 1.e-300 1.e-300 1.e-300 1.e-300]
3, 2, 56.51, 57.18, 56.845, 56.845, 0.33500000000000085,0.07499999999999996,0.0,[1.e+000 1.e+000 1.e+000 1.e+000 1.e+000 1.e+000 1.e-300 1.e-300]
4, 2, 56.54, 57.18, 56.86, 56.86, 0.3200000000000003,0.025000000000000022,0.0,[1. 1. 1. 1. 1. 1. 1. 1.]
5, 2, 57.18, 57.89, 57.535, 57.535, 0.3550000000000004,0.07499999999999996,0.012416928996152515,[1. 1. 3. 1. 1. 1. 1. 1.]
6, 2, 57.2, 57.89, 57.545, 57.545, 0.34499999999999886,0.050000000000000044,0.0,[1. 1. 5. 1. 1. 1. 1. 1.]
7, 2, 56.36, 57.89, 57.125, 57.125, 0.7650000000000006,0.050000000000000044,0.0,[1. 1. 7. 1. 1. 1. 1. 1.]
8, 2, 57.25, 57.89, 57.57, 57.57, 0.3200000000000003,0.6333333333333333,0.0,[1. 1. 9. 1. 1. 1. 1. 1.]
9, 3, 56.65, 57.89, 57.03, 57.19, 0.5187163643713849,0.4916666666666666,0.0,[ 1.  1. 11.  1.  1.  1.  1.  1.]
10, 4, 56.62, 57.89, 57.065, 57.160000000000004, 0.4857468476480319,0.40249999999999997,0.0,[ 5.  1. 11.  1.  1.  1.  1.  1.]
11, 5, 56.37, 57.89, 57.28, 57.227999999999994, 0.4883605225650422,0.3833333333333332,0.0,[ 9.  1. 11.  1.  1.  1.  1.  1.]
12, 6, 57.13, 57.89, 57.535, 57.571666666666665, 0.2504274124150327,0.34642857142857153,0.0,[13.  1. 13.  1.  1.  1.  1.  1.]
13, 7, 56.7, 57.89, 57.22, 57.26571428571428, 0.45603437034808586,0.3258928571428572,0.0,[18.  1. 13.  1.  2.  1.  1.  1.]
14, 8, 56.74, 57.89, 57.239999999999995, 57.22125, 0.3538868993054131,0.33263888888888893,0.0,[19.  1. 20.  1.  2.  1.  1.  1.]
15, 9, 56.2, 57.89, 57.18, 57.10555555555556, 0.46128109316725774,0.2994444444444446,0.0,[19.  1. 28.  1.  2.  1.  1.  1.]
16, 10, 56.87, 58.2, 57.57, 57.474000000000004, 0.40187560264340566,0.13263888888888897,0.005354983589566458,[20.  1. 37.  1.  2.  1.  1.  1.]
17, 9, 55.99, 58.35, 57.51, 57.477777777777774, 0.7020411158864283,0.13303571428571437,0.0025773195876288416,[21.  1. 44.  1.  2.  1.  1.  1.]
18, 8, 57.05, 58.35, 57.43000000000001, 57.54375, 0.4012149517403359,0.11874999999999991,0.0,[21.  1. 52.  1.  2.  1.  1.  1.]
19, 8, 56.71, 58.35, 57.085, 57.198750000000004, 0.455670865318379,0.0892857142857143,0.0,[21.  1. 60.  1.  2.  1.  1.  1.]
20, 8, 56.84, 58.35, 57.144999999999996, 57.29125, 0.46107042574860496,0.29027777777777775,0.0,[29.  1. 60.  1.  2.  1.  1.  1.]
21, 9, 55.69, 58.35, 57.25, 57.19888888888889, 0.6889193541650654,0.25944444444444437,0.0,[37.  1. 60.  1.  2.  1.  1.  1.]
22, 10, 56.12, 58.35, 56.795, 56.955000000000005, 0.6531500593278708,0.2504545454545455,0.0,[47.  1. 60.  1.  2.  1.  1.  1.]
23, 11, 55.96, 58.35, 56.6, 56.83272727272727, 0.6653377940304371,0.25795454545454544,0.0,[55.  1. 62.  1.  2.  1.  1.  1.]
24, 12, 56.2, 58.35, 57.03, 56.980833333333344, 0.61862021646744,0.232051282051282,0.0,[58.  1. 71.  1.  2.  1.  1.  1.]
25, 13, 56.0, 58.35, 56.65, 56.816153846153846, 0.5694199269910025,0.3574175824175825,0.0,[62.  1. 78.  1.  3.  1.  1.  1.]
26, 14, 56.14, 58.35, 57.21, 57.194285714285705, 0.6842066760199031,0.3097619047619047,0.0,[69.  1. 85.  1.  3.  1.  1.  1.]
27, 15, 56.65, 58.35, 57.14, 57.34533333333333, 0.5425970471312532,0.20833333333333337,0.0,[73.  1. 94.  1.  4.  1.  1.  1.]
28, 16, 56.34, 58.35, 56.8, 56.905, 0.5403355438984192,0.20533088235294117,0.0,[87.  1. 94.  1.  6.  1.  1.  1.]
