n_nodes,influence,n0,n1,n2,n3,n4
5,93.5700,152,945,39,597,29
5,93.5700,152,945,39,597,29
5,93.5700,152,945,39,597,29
5,93.5700,152,945,39,597,29
5,93.5700,152,945,39,597,29
5,93.5700,152,945,39,597,29
5,93.5700,152,945,39,597,29
5,93.5700,152,945,39,597,29
5,93.5700,152,945,39,597,29
5,93.5700,152,945,39,597,29
5,93.5700,152,945,39,597,29
5,93.5700,152,945,39,597,29
5,93.5700,152,945,39,597,29
5,93.5700,152,945,39,597,29
5,93.5700,152,945,39,597,29
5,93.5700,152,945,39,597,29
5,93.5700,152,945,39,597,29
5,93.5700,152,945,39,597,29
5,93.5700,152,945,39,597,29
5,93.5700,152,945,39,597,29
5,93.5700,152,945,39,597,29
5,93.5700,152,945,39,597,29
5,93.5700,152,945,39,597,29
5,93.5700,152,945,39,597,29
5,93.5700,152,945,39,597,29
5,93.5700,152,945,39,597,29
5,93.5700,152,945,39,597,29
5,93.5700,152,945,39,597,29
5,93.5700,152,945,39,597,29
5,93.5700,152,945,39,597,29
5,93.5700,152,945,39,597,29
5,93.5700,152,945,39,597,29
