n_nodes,influence,n0,n1,n2,n3,n4
5,90.9400,753,827,685,874,315
5,90.9400,753,827,685,874,315
5,90.9400,753,827,685,874,315
5,90.9400,753,827,685,874,315
5,90.9400,753,827,685,874,315
5,90.9400,753,827,685,874,315
5,90.9400,753,827,685,874,315
5,90.9400,753,827,685,874,315
5,90.9400,753,827,685,874,315
5,90.9400,753,827,685,874,315
5,90.9400,753,827,685,874,315
5,90.9400,753,827,685,874,315
5,90.9400,753,827,685,874,315
5,90.9400,753,827,685,874,315
5,90.9400,753,827,685,874,315
5,90.9400,753,827,685,874,315
5,90.9400,753,827,685,874,315
5,90.9400,753,827,685,874,315
5,90.9400,753,827,685,874,315
5,90.9400,753,827,685,874,315
5,90.9400,753,827,685,874,315
5,90.9400,753,827,685,874,315
5,90.9400,753,827,685,874,315
5,90.9400,753,827,685,874,315
5,90.9400,753,827,685,874,315
5,90.9400,753,827,685,874,315
5,90.9400,753,827,685,874,315
5,90.9400,753,827,685,874,315
5,90.9400,753,827,685,874,315
5,88.0400,753,827,685,874,315
5,84.4800,679,362,815,527,21
5,84.4800,679,362,815,527,21
