n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,monte_carlo,monte_carlo_max_hop,two_hop
864,394,776,911,430,41,265,988,523,497,414,940,802,849,310,991,488,366,597,75.46,43.73,43.939119640662554
913,929,223,516,142,288,143,773,97,633,818,256,931,545,722,829,616,923,150,74.17,42.48,43.31231040156861
317,101,747,75,920,870,700,338,483,573,103,362,444,323,625,655,934,209,989,72.93,42.36,42.997003622715475
565,488,453,886,533,266,63,824,940,561,937,14,95,736,860,408,727,844,803,77.55,49.92,51.96057491454679
684,640,1,626,505,847,888,341,249,747,333,720,891,64,195,939,581,227,244,71.73,43.7,44.20050636898368
822,990,145,822,556,458,93,82,327,896,520,955,501,111,308,564,298,723,127,64.11,39.84,43.29902840378901
560,340,834,944,553,208,986,818,617,560,601,294,455,93,610,817,394,324,589,60.78,38.35,40.270468077813206
247,297,188,193,841,191,33,627,672,266,487,70,91,695,775,133,897,153,945,83.13,51.44,51.12645095223352
39,862,82,919,716,945,849,553,699,400,857,722,537,282,534,831,241,869,220,82.46,49.96,50.505909524777955
916,695,603,845,972,429,593,281,461,504,676,656,717,938,812,365,84,332,627,84.99,50.52,50.8991344270576
118,498,601,645,343,865,194,248,16,749,277,119,722,225,380,813,174,340,436,92.54,54.0,55.26853116880526
835,63,103,801,149,875,714,224,46,836,587,649,931,958,547,616,696,75,27,97.78,59.64,61.09035742121327
127,650,193,620,850,589,122,400,93,379,853,118,37,620,22,199,984,993,189,79.94,49.85,52.45367109979553
735,126,490,215,744,819,62,959,695,23,557,435,635,103,855,266,71,226,73,112.38,69.31,69.52217930399436
662,308,358,446,184,62,515,478,40,610,103,716,400,204,266,367,926,749,481,72.83,47.09,47.945042269566855
858,923,940,583,173,714,688,208,989,785,59,807,692,162,865,165,350,542,256,70.89,40.92,41.57066816012252
120,611,943,452,681,179,13,482,697,419,921,582,895,520,939,318,664,365,397,83.06,52.34,52.79870622743999
857,673,256,157,574,707,12,468,759,80,343,756,46,557,287,138,245,780,976,103.4,62.65,62.879194032397024
493,360,624,294,689,367,604,969,913,648,874,635,135,732,317,397,766,424,848,66.45,37.74,39.58228347832504
666,82,1,608,196,715,342,163,245,228,652,458,387,727,896,689,581,895,424,78.23,48.77,48.7897728324449
32,411,892,718,581,428,790,678,726,47,169,456,65,265,718,161,457,540,906,77.55,49.11,50.79778122758608
498,929,574,618,773,0,905,39,506,333,319,857,478,51,828,842,896,997,831,105.15,66.77,66.90080843025945
425,192,561,986,648,85,857,742,133,15,411,972,694,427,323,3,218,14,734,151.43,102.25,101.62240534475994
772,2,842,691,541,626,100,195,121,622,664,203,894,309,286,705,186,102,487,78.36,49.01,47.845276102537376
874,944,406,642,83,22,281,935,463,819,811,118,882,262,136,669,533,836,666,73.44,46.11,47.09645785606249
660,355,117,892,158,285,871,19,43,41,210,697,265,571,322,969,375,960,581,93.39,57.04,58.4240179538767
931,869,43,866,767,984,718,622,671,506,729,659,924,469,655,445,381,892,550,59.4,37.34,37.46754008345331
182,212,384,601,298,9,141,154,277,341,345,808,376,735,95,346,798,635,36,112.01,74.52,73.87570135993883
42,276,167,153,597,296,369,404,561,132,300,117,489,748,245,956,49,315,183,91.83,56.74,55.20433032002958
877,535,746,72,309,412,855,336,306,424,111,101,574,930,492,485,345,861,817,70.37,39.81,38.26285596787245
999,831,351,127,490,118,716,509,436,38,309,343,752,703,915,159,941,170,641,68.74,41.12,40.93174436480591
578,384,825,997,654,89,67,827,86,202,767,226,62,394,8,100,403,569,531,91.93,60.27,60.12366777464607
296,459,942,500,807,598,731,695,222,433,85,377,225,267,599,795,170,441,196,67.74,41.1,40.87883417328657
367,117,65,841,884,873,718,28,924,538,462,770,693,206,121,509,407,262,212,88.08,55.14,57.221543679948084
656,43,970,816,221,638,149,107,202,469,387,370,559,846,154,107,610,499,151,81.45,49.75,51.87898199481326
577,415,653,696,433,898,533,507,695,939,909,330,853,510,510,650,686,895,206,56.32,34.36,38.772952191811584
555,624,953,224,9,348,722,985,764,920,325,837,329,36,537,151,895,263,617,108.86,68.93,69.60613194956686
802,159,862,388,596,301,735,723,826,481,67,819,86,528,889,937,40,67,230,62.77,39.14,43.7683736221877
133,41,307,15,777,864,459,338,882,164,819,152,889,671,471,991,380,517,391,85.73,50.18,48.62034089579642
922,542,514,34,587,92,694,813,824,530,776,614,78,764,436,927,772,211,296,65.97,40.0,39.69520011824322
548,922,612,427,845,995,493,865,810,995,397,622,600,239,871,885,817,20,672,70.57,44.07,45.7237835372684
906,0,758,186,309,519,583,260,340,67,505,880,268,965,844,310,791,417,393,96.55,56.18,56.00181942328339
829,392,63,167,656,957,130,244,293,746,849,342,56,964,36,492,427,144,503,88.5,53.5,52.14752798184733
911,884,616,734,83,689,715,155,829,361,421,36,626,477,395,469,48,103,482,90.79,56.08,54.980524962473574
796,155,20,33,612,632,135,645,331,107,716,562,664,354,199,392,802,795,796,86.32,52.53,54.173601705085204
502,113,902,61,624,717,478,629,647,956,345,666,127,992,698,730,636,303,807,67.1,41.71,40.851410190505085
869,130,981,933,396,818,300,938,763,893,980,697,829,124,531,881,804,193,39,81.76,51.29,51.48026415374819
800,401,455,380,774,195,466,365,808,647,77,979,45,923,956,40,497,261,922,75.3,48.12,46.57339174025319
27,967,532,682,582,585,896,221,235,95,794,839,905,910,642,798,514,715,536,94.03,57.77,57.00944576150261
430,519,312,968,116,149,436,913,579,432,945,86,958,107,425,64,101,425,792,69.9,41.69,45.4336487263966
159,751,977,31,810,457,441,702,427,30,508,941,884,985,332,739,258,80,360,78.52,47.93,49.160387492452415
72,124,367,708,30,353,356,182,10,850,997,236,838,374,72,610,914,146,212,104.53,66.85,70.20571974833007
3,209,674,689,749,960,922,126,765,7,300,377,706,25,955,619,238,879,145,179.18,111.3,113.1241563219268
191,464,115,488,352,724,982,264,133,28,989,213,370,343,484,983,299,303,959,79.1,48.17,48.40608656016543
899,981,566,651,334,188,607,82,105,546,594,315,160,385,919,150,968,128,823,69.63,46.61,46.882246565208206
228,323,520,248,242,772,188,298,381,429,679,47,881,135,615,21,403,79,719,95.14,61.63,60.90669914156833
74,135,430,306,563,426,758,948,145,605,432,305,652,363,86,254,455,647,378,80.56,50.16,49.37292169556568
652,971,541,59,385,418,8,427,985,745,922,328,451,208,380,300,975,482,93,82.54,48.59,50.118040109608245
973,189,815,111,283,114,571,620,704,157,814,719,456,950,408,189,786,431,442,66.14,40.57,42.81539709307378
178,253,982,464,348,959,535,145,363,473,646,652,88,494,773,208,301,1,850,83.36,49.26,49.675531300387064
715,459,633,473,7,223,305,117,787,644,308,558,623,159,434,723,769,482,94,106.65,63.03,63.423563157662315
694,509,778,983,237,556,780,415,286,647,22,123,276,904,684,41,0,262,407,113.71,67.04,69.74980779605059
538,911,595,727,405,455,104,764,258,362,290,892,773,688,930,200,609,87,36,89.0,56.12,55.689643438474256
72,811,268,312,546,348,121,542,880,255,912,942,780,167,69,424,881,296,289,70.62,45.44,45.601995777415276
532,137,587,535,642,215,544,107,420,978,649,556,413,759,797,925,807,285,299,82.4,50.33,50.55049171342349
452,380,581,643,141,160,126,713,123,390,410,605,479,142,573,684,306,362,647,82.29,53.61,51.503712375217916
484,760,425,223,488,500,711,513,325,504,667,981,61,454,307,146,763,507,53,78.41,49.45,48.281884646633415
908,636,220,26,363,482,400,909,10,866,539,68,703,887,83,702,972,759,946,101.71,61.46,61.397709760907276
685,404,6,369,42,118,635,3,276,894,655,716,299,744,922,232,144,769,586,163.69,104.92,107.23556706333902
294,195,107,444,471,733,338,393,172,338,431,663,918,703,445,151,458,955,725,70.62,39.38,42.188966938704745
151,536,323,132,213,932,191,454,357,808,398,437,826,503,398,747,225,814,200,79.44,51.49,54.538962971705466
449,962,209,600,727,50,927,397,34,239,648,86,891,191,372,58,760,653,693,77.14,47.55,48.40142526269674
177,238,625,304,627,88,721,889,524,769,291,789,898,904,361,421,469,55,647,69.51,45.71,46.129599029342316
713,528,681,979,664,977,560,952,752,956,440,594,465,501,260,721,487,220,345,73.85,41.05,41.63377822805739
272,43,44,53,166,358,3,296,670,7,143,65,805,438,696,227,993,623,406,180.89,115.79,119.06865883858764
571,943,226,464,197,347,622,104,620,904,87,813,326,330,548,466,914,332,261,81.53,52.24,53.214630380654846
29,534,45,194,377,82,214,890,537,354,192,857,206,257,688,746,753,308,319,93.45,54.17,54.07991892325339
529,880,393,260,493,352,892,729,245,45,313,956,565,74,9,471,507,741,448,107.07,66.61,67.21824679720503
48,939,828,422,505,471,450,120,87,83,246,101,846,783,157,423,905,941,218,68.77,43.12,43.43076839029261
451,627,78,837,437,572,772,907,849,403,40,981,184,255,501,225,131,860,891,77.3,43.96,43.89753649107368
285,956,360,327,445,109,570,921,292,624,554,807,206,728,303,796,452,526,619,68.75,43.21,42.938365297888495
473,549,649,267,279,237,16,121,629,802,728,101,176,750,424,254,223,291,900,91.01,53.26,53.61387709062678
753,675,6,759,548,527,438,879,50,124,393,660,279,121,994,754,578,367,235,111.01,67.63,69.69131356932503
