n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,monte_carlo,monte_carlo_max_hop,two_hop
5102,2092,6076,2937,6514,5656,6893,6061,5341,4342,237,6884,3814,6356,2040,5316,424,1284,927,1661.18,109.8,112.03000000000007
3045,3842,7114,2019,3119,4454,835,4701,2042,107,5989,1775,3343,2289,1491,7106,6272,3190,1307,1658.45,96.14,99.77000000000008
6241,6530,589,1136,5062,5058,3644,1037,1083,14,43,1715,6337,1765,1358,1363,2369,2569,1629,1662.38,141.41,151.16000000000003
4417,5552,5125,1677,1488,5657,1612,3139,2447,176,2958,3398,1359,1193,2161,533,2718,2468,6696,1666.59,232.3,265.17999999999995
4940,4801,27,4882,5553,5797,2768,540,2539,2911,6705,2507,3938,5705,2586,1513,3942,3871,5772,1665.91,133.68,146.07000000000025
1442,466,2098,187,6142,2929,6921,3311,148,4497,6453,3431,2999,3083,4739,6891,74,3709,382,1662.02,150.4,159.51
5797,1482,5109,1609,975,6190,2015,6713,3786,2821,4198,2906,4298,2055,6353,3791,885,4831,6130,1667.49,107.38,113.2600000000001
6397,6530,3008,7042,2423,300,3546,746,1707,2791,4201,5003,2970,1214,2784,2258,5755,4465,754,1660.91,206.43,226.2999999999998
2559,5619,2595,2508,1453,6543,640,5134,1219,5907,5645,2533,3963,1323,5899,397,663,4920,4370,1633.27,75.31,72.93999999999998
3325,260,1944,6066,4865,2816,6769,2049,3732,5332,3455,1192,456,5229,268,6567,4043,2737,6868,1658.62,115.9,123.35000000000014
1696,1069,5993,4620,1087,5164,6455,3390,873,1382,3559,3055,1222,481,6920,3445,2415,1156,3712,1655.14,173.78,188.53999999999982
5082,6981,1386,4277,3715,3998,5642,5976,2602,3924,2244,2384,3850,3307,1200,922,3088,6734,4356,1656.95,322.61,372.07000000000005
1469,5136,4090,7109,2772,1475,730,4029,2230,4220,6406,4490,7105,4119,2959,516,6439,6513,6347,1599.4,46.22,48.20000000000003
2913,5690,4812,5439,281,6222,2504,2977,4581,5771,5474,2300,6842,3978,2169,6305,5659,5865,2407,1660.05,114.42,122.20000000000007
2785,5322,1463,4756,6978,94,3885,4480,6338,2053,2669,5502,2242,3792,2366,6690,4098,5303,5518,1669.66,156.41,168.04000000000005
6534,2921,2849,2243,5276,2831,6044,6784,3346,2867,6904,1412,7102,5638,3684,2984,2738,4244,1162,1663.57,88.22,91.19000000000005
4336,1361,1627,6853,2965,6994,3909,2317,5664,645,5895,5495,5983,3413,1407,5052,6392,4758,4230,1659.17,115.69,119.47
5452,3447,2479,5109,4531,6346,7103,5217,2217,5901,226,1602,1310,4804,3613,5112,5325,1480,1794,1659.42,122.35,129.8900000000001
6217,5619,1478,5168,5885,342,3863,1853,1357,443,1093,907,2599,1487,3953,1584,4491,292,3403,1684.18,234.5,271.43
3811,2876,3115,5427,5011,589,4834,1674,1948,5881,3063,5,2871,3320,2281,7011,3359,7097,942,1665.29,178.52,186.90000000000026
5643,6810,4483,3062,295,4505,5026,2468,776,2418,4466,4199,2780,4758,2401,2880,6705,1058,3433,1660.13,231.61,262.79000000000013
