n_nodes,influence,n0,n1,n2,n3,n4
5,28087.3200,967,994,821,731,604
5,28087.3200,967,994,821,731,604
5,28064.0100,967,234,821,731,331
5,28064.0100,967,234,821,731,331
5,28059.3900,967,128,821,731,604
5,28042.4500,731,821,234,604,967
5,28042.4500,731,821,234,604,967
5,28042.4500,731,821,234,604,967
5,28042.4500,731,821,234,604,967
5,28042.4500,731,821,234,604,967
5,28042.4500,731,821,234,604,967
5,28042.4500,731,821,234,604,967
5,28042.4500,731,821,234,604,967
5,28042.4500,731,821,234,604,967
5,28042.4500,731,821,234,604,967
5,28042.4500,731,821,234,604,967
