n_nodes,influence,n0,n1,n2,n3,n4
5,28762.8200,105,241,549,731,157
5,28762.8200,105,241,549,731,157
5,28554.7100,241,157,105,731,405
5,28554.7100,241,157,105,731,405
5,28554.7100,241,157,105,731,405
5,28554.7100,241,157,105,731,405
5,28554.7100,241,157,105,731,405
5,28554.7100,241,157,105,731,405
5,28554.7100,241,157,105,731,405
5,28554.7100,241,157,105,731,405
5,28554.7100,241,157,105,731,405
5,28554.7100,241,157,105,731,405
5,28554.7100,241,157,105,731,405
5,28554.7100,241,157,105,731,405
5,28554.7100,241,157,105,731,405
5,28554.7100,241,157,105,731,405
