generation number, individual number, fitness, candidate
0, 0, 213.09, [5524, 5079, 4967, 789, 3449, 5179, 2713, 3456, 996, 2688, 3642, 1395, 4948, 1492, 3453, 311, 2658, 2967, 4441, 993, 2565, 1151, 2237, 737, 3787, 1319, 5531, 766, 5800, 312, 1166, 600, 2972, 1098, 173, 1549, 1542, 457, 6, 319]
0, 1, 212.83, [2485, 2256, 1133, 1055, 3642, 122, 2972, 789, 5189, 5188, 1492, 2967, 2565, 457, 2688, 1374, 1542, 5802, 1305, 1608, 6, 310, 766, 11, 319, 1210, 5179, 3453, 769, 3449, 663, 2660, 5796, 1972, 3032, 996, 5697, 4632, 173, 3614]
0, 2, 212.07, [306, 87, 2485, 24, 2328, 789, 47, 1167, 4045, 3032, 457, 2688, 3447, 109, 3787, 173, 1374, 122, 4441, 3453, 1055, 11, 5188, 2972, 310, 2651, 1133, 1166, 311, 1496, 6, 3449, 68, 988, 2369, 1305, 993, 3456, 2565, 1151]
0, 3, 208.02, [3453, 3449, 5188, 2565, 1151, 2297, 1098, 1055, 1319, 311, 173, 1210, 784, 1549, 3032, 306, 2256, 11, 3641, 1972, 2485, 789, 2967, 1374, 5524, 68, 996, 1166, 2651, 3614, 769, 5796, 1492, 1133, 4632, 5079, 2369, 766, 737, 600]
0, 4, 207.43, [457, 24, 11, 2328, 5179, 1055, 3032, 1542, 3641, 1492, 4045, 5079, 2688, 3447, 5188, 5800, 36, 789, 2326, 3787, 4441, 1549, 600, 3642, 4967, 3614, 122, 1972, 319, 1608, 813, 2660, 784, 1166, 1395, 996, 1151, 310, 766, 737]
0, 5, 207.13, [5697, 789, 1374, 993, 11, 784, 5079, 5796, 306, 2658, 4967, 1549, 2651, 766, 2688, 3449, 663, 1167, 2326, 68, 4310, 3614, 173, 1608, 24, 122, 600, 457, 2297, 311, 2328, 3352, 36, 5188, 3453, 737, 1395, 1133, 3642, 3447]
0, 6, 206.35, [2485, 988, 3642, 1549, 6, 306, 1492, 766, 3032, 5697, 24, 5802, 789, 634, 2651, 122, 4632, 4967, 2713, 722, 3641, 1098, 1210, 11, 1972, 5796, 996, 311, 3456, 4441, 737, 1167, 1166, 2565, 457, 1055, 3352, 3787, 87, 5531]
0, 7, 206.07, [722, 5179, 2658, 2871, 1166, 5531, 769, 2256, 87, 1972, 1167, 312, 5800, 11, 47, 3447, 789, 766, 4310, 173, 2967, 1395, 2565, 2328, 1608, 1151, 1055, 3614, 6, 600, 4967, 784, 109, 1133, 996, 5189, 3032, 2369, 1374, 5524]
0, 8, 205.94, [3787, 5524, 3032, 3641, 3456, 109, 5796, 6, 1374, 1133, 1098, 737, 4632, 1055, 2660, 2237, 634, 173, 311, 3453, 2972, 813, 5697, 4948, 11, 2485, 5188, 5179, 310, 24, 2688, 312, 457, 1166, 2871, 784, 1549, 3447, 306, 1151]
0, 9, 205.77, [3352, 813, 87, 996, 47, 737, 2651, 68, 6, 1167, 457, 3787, 3456, 2328, 2713, 310, 122, 600, 5189, 789, 1374, 3641, 1496, 4632, 36, 1098, 1972, 4948, 2485, 11, 5796, 988, 1608, 1549, 5697, 766, 311, 1151, 2658, 4967]
