generation number, individual number, fitness, candidate
0, 0, 379.97, [247651, 8410, 138961, 104514, 38936, 220371, 35807, 161964, 64677, 255647, 259575, 96549, 209189, 201488, 129729, 70226, 236995, 184468, 14428, 218029, 257733, 55126, 232214, 253741, 262063, 187030, 9571, 249570, 196691, 248911, 86635, 19313, 90286, 246735, 28396, 258305, 12720, 20796, 231164, 64398]
0, 1, 378.51, [14428, 10484, 191118, 143163, 216243, 50078, 258440, 16068, 55126, 196470, 184468, 33788, 200868, 212221, 64861, 104757, 21190, 35519, 258305, 174712, 217268, 251298, 11791, 123005, 50924, 249570, 8410, 45350, 228237, 138961, 51965, 238647, 201940, 253741, 89990, 198181, 173663, 88522, 160564, 52957]
0, 2, 378.46, [144743, 200868, 201940, 224328, 76632, 12720, 191185, 42892, 21221, 234971, 228147, 14428, 226800, 229388, 114507, 21936, 97367, 15278, 139856, 153317, 8682, 129810, 215911, 181964, 64861, 216983, 90686, 259529, 174380, 107745, 170791, 261541, 182847, 221112, 206433, 152792, 243759, 255647, 35519, 198772]
0, 3, 377.3, [258022, 163853, 90686, 225130, 221428, 38936, 214349, 143163, 96622, 244072, 53551, 56561, 25786, 250577, 19313, 218452, 14428, 123005, 138961, 155585, 110807, 212221, 246735, 209189, 34508, 144743, 207600, 56498, 110235, 204333, 198568, 43743, 196470, 23253, 224170, 45350, 85241, 191118, 42512, 184468]
0, 4, 376.62, [198181, 76632, 139856, 260114, 204723, 254115, 90686, 212221, 241211, 181964, 184420, 150751, 224328, 21221, 155585, 38747, 8324, 260739, 213227, 22060, 257733, 248911, 234971, 198772, 234027, 177837, 22637, 220371, 52957, 64861, 259604, 258022, 257969, 128186, 31879, 166772, 12720, 247651, 88522, 211564]
0, 5, 376.32, [187401, 62519, 187030, 221428, 217527, 201488, 209189, 141259, 70226, 35519, 253741, 234971, 149844, 179985, 262063, 244107, 15278, 8682, 55770, 140039, 97222, 90686, 177837, 75500, 228147, 17995, 226800, 107745, 8324, 259529, 186197, 158832, 56561, 229388, 238037, 215208, 74318, 97030, 65920, 185561]
0, 6, 375.88, [114507, 74204, 228237, 160799, 31879, 221428, 11792, 232610, 64861, 248911, 258440, 142892, 178423, 259575, 12273, 234391, 229388, 155585, 16137, 181934, 141259, 259529, 244072, 19313, 74318, 15522, 90165, 53551, 172743, 43743, 258022, 70512, 217527, 170771, 199784, 262063, 88606, 221544, 35807, 78396]
0, 7, 375.85, [202339, 16068, 143163, 70226, 242700, 15278, 92551, 158832, 55126, 192319, 28396, 232214, 226800, 90286, 260114, 21068, 220371, 252671, 89990, 217527, 251298, 41703, 138330, 23180, 250577, 238037, 28955, 107745, 45350, 75881, 104757, 88606, 65920, 156250, 187030, 152792, 262063, 243759, 234284, 16137]
0, 8, 375.58, [234027, 228237, 203347, 217268, 234391, 97222, 42892, 260114, 248911, 229230, 129810, 212052, 260739, 69240, 135527, 50924, 64398, 238037, 258022, 35519, 17866, 11228, 186197, 47045, 238647, 96549, 227869, 149069, 216873, 25817, 201488, 14428, 128186, 261541, 17995, 90286, 214754, 35000, 168450, 262082]
0, 9, 375.26, [21068, 129729, 262082, 155585, 254115, 138330, 243759, 186895, 258022, 246293, 75500, 21221, 128186, 196691, 244073, 206433, 124930, 8682, 251298, 163853, 22637, 162666, 28720, 140039, 240377, 244107, 217527, 21936, 35000, 148231, 63433, 184468, 34508, 211809, 15522, 33957, 74318, 234284, 213227, 12180]
