n0,n1,n2,n3,n4,monte_carlo,monte_carlo_max_hop,two_hop
33481,46993,69473,3801,61030,17087.52,181.74,197.1599999999999
32643,6796,20558,14838,48731,16912.87,41.31,38.52000000000001
61481,32318,49906,71271,13365,14005.95,26.83,26.239999999999966
75227,32680,1718,28407,53497,16744.69,53.56,56.35999999999993
36632,23865,51044,20919,9428,16382.79,57.07,57.23999999999997
18188,58305,16606,17333,232,17090.83,461.61,550.0400000000004
696,27453,28243,21739,21821,17087.88,320.68,374.67999999999984
37919,41110,26068,70677,26840,7534.43,7.6,7.600000000000001
23811,25805,50229,39162,2827,17107.76,281.01,298.79999999999797
47341,54382,21752,19097,34578,12804.75,22.58,19.95999999999998
8537,43496,39499,443,44288,17075.39,480.21,588.9600000000003
8653,40626,46576,40116,63012,10944.42,26.49,23.00000000000007
41391,24218,63074,61936,23084,15899.7,24.05,27.159999999999986
7471,33578,2997,46877,52991,17095.78,204.16,211.3600000000003
2368,71967,54896,47996,49330,12987.68,19.74,22.599999999999973
75827,1189,59352,6124,23713,17102.59,425.96,477.8799999999982
25758,15600,32255,60582,45138,7342.43,8.51,8.16
67173,46503,68773,32885,60666,13837.41,21.83,22.279999999999983
14162,48142,38779,4801,56751,17098.86,180.13,185.79999999999998
11951,27326,44661,67224,47530,13330.07,30.55,30.16000000000011
19424,44559,36133,71453,12068,17105.77,108.98,103.20000000000005
40953,41523,40130,23262,10249,15051.51,34.37,33.03999999999998
19512,40541,63411,21171,6363,17100.23,113.57,115.20000000000006
10611,69930,53200,4171,31108,15880.74,48.35,45.96000000000007
45066,32795,59724,55280,19087,15886.89,26.96,28.880000000000006
7301,4288,64692,43802,27139,17098.69,423.32,478.7999999999974
17114,73930,17403,54240,13976,17110.38,88.48,92.64000000000003
22127,56958,48889,19561,7703,6324.3,10.13,9.279999999999998
55134,38641,18507,59395,22189,6835.43,10.86,9.959999999999997
68445,59446,63983,41641,62789,6157.83,8.69,9.08
35918,38144,61614,52925,19202,6669.85,7.01,7.120000000000001
14753,49414,69697,23513,65447,16068.72,42.04,44.319999999999986
44365,23608,11683,64469,35692,12477.93,17.43,17.119999999999983
67525,71840,65906,47359,8271,5480.77,7.04,7.16
46622,4498,40068,47635,73310,17083.77,236.68,257.04000000000013
36811,63659,34715,38515,44574,15221.26,33.76,30.239999999999963
23415,1517,62167,71695,32858,17102.54,214.36,233.08000000000004
42717,35872,60678,37857,65581,11618.31,22.16,20.43999999999998
46736,45597,35897,45296,53538,11972.72,27.66,24.199999999999967
45881,22606,58954,47746,43822,15028.59,39.59,36.1200000000001
67913,18593,69381,21780,26037,13855.54,16.97,17.519999999999992
47451,62552,37074,10333,54608,16743.03,80.75,82.08000000000014
22521,67692,55154,39671,72510,15212.8,26.2,27.159999999999982
35481,3620,25637,20974,57811,17072.95,169.02,182.87999999999988
23690,28709,23662,5486,61811,16928.31,126.62,134.15999999999758
29654,21724,7096,17501,14526,16911.35,44.06,47.27999999999995
41595,23795,63263,25344,71869,9218.36,20.86,18.639999999999976
4673,54459,60991,46019,49846,7861.36,13.88,12.159999999999986
9434,26786,31175,49022,86,17079.85,545.51,719.2400000000006
45943,53133,36507,53745,15083,15540.61,19.95,19.599999999999994
71728,49005,4726,72080,39502,14363.43,68.1,75.95999999999991
12428,38703,71463,67193,44482,3257.04,6.99,7.08
