n0,n1,n2,n3,n4,n5,n6,monte_carlo,monte_carlo_max_hop,two_hop
59429,97101,252259,98400,33116,50624,184763,19.31,13.97,14.035398780711894
11476,22330,35872,64865,212668,261915,132739,28.01,20.72,20.358993732006624
54892,105043,168261,7941,120359,127769,118785,25.94,20.48,20.38811577974276
102361,129756,150241,50392,235232,217716,105561,26.19,18.26,17.79085344868949
23479,127165,61389,198973,5240,183805,69931,24.25,17.2,17.43643170480634
136361,106866,124340,236470,238854,99372,190317,38.55,24.13,24.570567941291458
29813,173791,67726,25471,259942,213446,16538,26.61,18.3,18.641784741815634
101284,162573,217456,98882,28240,173236,15218,37.86,23.04,22.984246595097353
88719,61451,181220,22558,130437,236818,170320,26.42,17.32,17.248493610771124
135478,236290,54504,152446,211915,37260,159047,22.92,15.78,16.450895979038684
16875,141483,248001,9821,128101,183977,50817,30.6,19.98,20.251893621035226
38851,247999,225525,151771,119606,191087,153188,29.09,18.12,18.16237019324817
230938,116689,74882,146098,93505,224143,230182,27.93,19.51,19.76719535695189
111704,35383,41497,200355,157630,25589,139410,23.03,16.91,17.083180173405452
180926,82257,184063,93593,249036,168796,221116,31.73,19.98,20.543141598302505
129664,132021,163574,51812,80947,39363,93254,21.36,16.36,17.340345869636792
138600,74541,133638,172243,18722,211844,236773,31.89,21.0,21.75116869786502
224584,133016,239354,183840,142851,57659,90230,20.73,15.89,15.82557317536533
63933,238001,3123,77517,89976,57616,69951,32.22,22.96,23.642565028016882
8822,110992,66787,98808,78211,218710,184915,24.52,19.03,19.374918518078083
233692,109292,45940,172344,103878,30477,43563,27.88,18.78,18.548308345796325
244460,173846,223375,255549,6719,52902,255085,27.6,21.59,21.867455876661882
200926,42120,78654,30535,3464,208776,200356,24.62,17.96,18.53935180044674
99733,89604,219256,44605,149192,114191,237275,21.97,16.44,16.626072359093413
60743,36448,107505,147848,116930,106733,109566,27.34,18.75,19.157679781697954
21008,154274,18343,75692,187916,24932,8921,20.71,14.54,15.108123621320011
22349,173857,27924,200351,136562,138224,94414,26.94,18.02,18.158678826821607
40280,211733,245487,132362,127988,185644,38937,24.59,17.83,18.25344334129516
256919,158451,16508,49723,4441,239236,36802,32.29,20.05,21.43752322925966
89336,101274,172545,150384,31653,194970,78488,27.46,18.24,18.896003528212994
92129,85310,252959,95956,770,169304,219068,31.6,20.89,21.085759727534153
130814,55071,15903,229422,161811,8682,231448,27.78,18.05,18.580421601416973
253011,227777,199066,211945,259643,214024,152045,24.43,17.16,17.449355827299584
45081,46608,88479,254245,112992,115742,31706,25.88,19.31,19.72089756760817
21850,52549,158702,58715,130340,212697,124043,24.49,18.14,18.576092272490346
207148,40506,99899,31987,28432,152236,188995,26.96,18.75,19.08978004065964
118669,169847,33148,188572,115207,134868,190191,27.34,18.48,19.4522064813929
23705,187561,243407,123547,147812,103219,214030,39.9,24.11,24.910231060981832
94583,119363,59118,13350,51775,12825,116974,26.88,19.33,20.17974232276756
29201,28359,55368,190091,1206,185682,157455,21.12,15.58,15.589298020966675
160305,237647,5929,171759,95446,217386,113356,24.37,19.01,18.855299890997962
138380,24467,256548,253699,196337,198084,157339,27.66,18.85,18.73789421070496
131749,214767,184856,149153,52606,131472,60144,29.81,21.64,21.35582606773476
84963,137819,100692,195022,136260,169678,51426,28.49,21.44,22.43218471505029
1752,75905,160738,77721,238249,20938,194849,23.28,17.39,18.154942213246343
84156,243159,237767,257354,105613,58633,165764,27.79,18.3,19.29321080623987
77704,20872,143481,109964,256063,195094,96797,25.36,17.42,17.47357161034807
211492,246788,194187,222948,84103,135338,79212,22.56,16.09,16.30365318269454
163869,217908,250885,93551,205330,234689,77549,23.86,17.78,18.44992093979016
170756,221699,28651,51312,127195,96985,99246,30.22,19.85,20.690305347236453
251286,153346,222050,240820,81786,53804,76151,34.53,22.92,23.457904093448633
104077,160703,100525,220892,240901,179395,137273,27.66,18.04,19.101005310352694
245379,181045,190849,93267,215199,177214,158580,31.36,21.22,20.65538551272699
153389,94944,176447,112066,51348,128435,215663,26.25,19.07,18.844569204271977
138656,132990,219727,21490,70476,42846,17990,26.27,17.31,17.93036951211451
130611,192185,227122,71010,259194,110031,204488,37.41,23.52,24.707000445721675
30681,163723,217404,216258,71812,258665,76453,28.53,18.49,19.459374199630993
71853,210822,216352,132182,70413,72700,260904,27.59,17.31,18.325009449945924
232888,165720,107951,64104,94728,64429,253085,30.81,19.46,20.559815949183932
65015,207136,132308,195922,120044,65509,61402,27.58,18.91,19.652010966719683
213194,212580,156394,137690,217507,51218,96453,28.92,17.93,18.998459947972055
130193,204673,27721,207994,29262,101696,22078,24.23,17.01,18.080296026197946
171623,44750,204535,148568,260330,112086,241290,28.64,20.49,20.63744572677133
11832,206110,238580,35862,5790,159982,50133,33.8,20.31,20.52947367782915
179578,69372,22818,25017,121291,120517,227727,27.22,20.2,20.345681836836913
175430,237352,73986,242565,148403,24300,33119,29.68,19.37,20.37851774393181
159144,93735,226757,257089,171103,17294,83864,28.58,22.75,22.94926999503504
207253,10147,219048,241118,22008,225199,35994,27.02,20.48,20.96904728243629
171348,210922,96010,260818,217171,19654,213596,29.72,19.78,19.783046167709905
60485,189979,9715,157217,207164,83701,58282,31.82,22.73,23.387529652717188
77750,195049,93714,253548,85666,17330,136329,30.36,19.3,19.57809826262334
235960,29882,240255,189106,159785,91238,113916,31.5,21.64,21.739135708231473
41874,41178,66824,234238,102050,38996,113043,21.61,16.35,16.513375396092624
190786,205049,17073,26155,140106,58354,21533,28.11,19.19,19.68811882135087
76849,242491,46316,88331,196452,52147,28576,27.26,20.0,20.114477436891946
247862,13337,14988,145713,206158,192982,46578,29.05,19.94,19.858898938891684
216289,44757,146663,167667,85658,77438,231185,27.07,19.93,20.144978058160223
63504,192976,131177,125538,29086,147544,188289,28.66,19.52,19.69324666030768
245380,21751,261451,36042,244120,196505,34774,29.82,19.07,19.67033900398432
59085,85679,57156,106908,45586,44292,35396,24.48,17.64,18.17987612600025
199767,115452,15950,182148,232640,117534,153501,32.23,21.29,22.175426275821877
175070,160894,75324,108746,213485,245500,114445,20.24,15.08,15.059073876151942
151609,179974,235026,193276,241878,97528,181434,34.32,19.08,19.865517274780814
147845,257783,186128,128353,227686,96088,192545,31.65,19.96,20.640499488848064
221250,204386,138409,49143,80954,69759,178291,25.94,18.8,19.087714877925915
247889,124747,218371,33525,219929,219634,72581,22.2,16.67,17.440952331842865
131057,166532,254690,132796,139896,206785,245587,27.47,19.81,20.10621334330166
134180,75796,211525,57014,149033,138020,102408,21.33,16.31,16.61925275847905
200992,35333,216235,128125,169721,124740,32575,22.25,18.08,18.086311053991484
76336,103304,8403,9162,227788,97382,132803,30.0,18.03,18.406993446005643
247660,77617,90975,98326,183223,7246,162904,27.96,20.29,20.529101738562808
260205,37545,217648,180459,3794,20895,216984,27.81,19.69,20.096350043719614
48405,117680,152021,248477,33398,201277,252828,29.87,22.41,22.86029165698845
220636,111549,147875,165224,151703,253002,229943,25.56,18.45,18.71304164560894
28322,97705,261902,131692,10381,258969,157612,26.39,17.98,18.101894875277196
187622,171947,96657,258434,257973,93883,27860,31.7,19.39,20.190386132762697
248186,83832,170446,26771,124953,221072,44497,22.84,15.63,16.32840621952908
169391,61804,124996,95730,151096,90774,244497,24.18,17.22,17.847850904664813
97450,197492,211836,112598,98281,194688,164806,28.52,18.54,19.175448605224855
175698,10113,192546,36882,243479,186101,173802,31.46,19.81,19.998877125361957
