n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,monte_carlo,monte_carlo_max_hop,two_hop
121374,160750,97861,70027,36317,48796,227163,177378,1686,88690,131801,47.89,30.1,31.159999999999993
121561,235483,158518,21185,87562,145298,245467,161651,183526,10720,190891,45.02,29.74,31.159999999999997
99357,44410,184413,248044,118494,249370,190071,110778,41197,44152,62393,46.08,30.67,29.639999999999997
13456,29084,34714,132715,228517,242176,259780,154777,16600,202954,180470,51.87,30.41,31.639999999999993
100575,206987,195584,232590,26652,240898,76330,53729,176746,58799,190239,45.15,29.65,31.279999999999994
207879,110560,233197,22993,202527,69922,238912,55021,103951,73710,89564,48.08,30.24,30.84
212208,11323,52293,185807,232364,1381,230522,107790,14362,234831,99304,48.09,30.77,31.199999999999996
221723,128899,36475,6155,62058,111339,192999,237610,223014,29372,252710,47.95,30.44,31.599999999999998
156459,1015,31780,200373,151702,51818,234698,223398,53229,86564,2163,48.57,29.33,30.199999999999996
233957,21889,34913,141497,240558,4578,131282,22239,150202,130217,140925,40.01,28.38,28.47999999999999
241415,51950,110128,18040,104368,50374,167435,200513,24488,183723,151991,47.22,30.37,31.799999999999994
38104,45234,246340,159616,188648,251219,10800,14201,70777,145505,179103,42.25,29.38,29.719999999999995
158959,223343,39139,195336,70336,193169,260802,150806,261610,8975,31807,47.85,31.01,31.4
227714,184934,105478,249278,237539,62072,42399,160203,132359,11280,192936,43.11,27.72,28.999999999999996
95930,221686,176717,136854,154732,148172,203063,180280,22738,227376,91015,42.65,28.49,29.639999999999997
28826,226501,231134,153128,95831,118305,55058,105426,52106,258492,248225,41.62,28.93,29.359999999999996
150584,195480,4814,99337,209550,159317,86169,161,113658,29283,55948,45.97,29.66,30.55999999999999
58118,116395,70683,85120,213568,23282,80518,165022,74681,27019,135660,50.2,30.54,31.759999999999994
205546,14460,6656,99976,204661,146914,211694,112364,130372,90722,185977,51.35,30.77,30.199999999999996
203891,65080,148380,193361,17374,111413,169830,60543,25106,252726,199423,47.77,30.9,31.959999999999997
105094,133661,97771,250568,225418,146922,96825,36473,174982,76099,44842,42.4,28.15,29.039999999999996
