n_nodes,influence,n0,n1,n2,n3,n4
5,993.5340,867,43,23,377,795
5,993.3080,867,536,43,377,795
5,993.3080,867,536,43,377,795
5,993.3080,867,536,43,377,795
5,993.3080,867,536,43,377,795
5,993.3020,795,43,867,27,377
5,993.3020,795,43,867,27,377
5,993.3020,795,43,867,27,377
5,993.3020,795,43,867,27,377
5,993.2920,795,43,867,27,377
5,993.2740,795,43,867,27,377
5,993.2740,795,43,867,27,377
5,993.2740,795,43,867,27,377
5,993.2740,795,43,867,27,377
5,993.2440,795,43,867,27,377
5,993.2440,795,43,867,27,377
