n_nodes,influence,n0,n1,n2,n3,n4
5,994.2220,105,241,549,731,157
5,994.2220,105,241,549,731,157
5,994.0920,241,157,105,731,405
5,994.0920,241,157,105,731,405
5,994.0920,241,157,105,731,405
5,994.0920,241,157,105,731,405
5,994.0920,241,157,105,731,405
5,994.0920,241,157,105,731,405
5,994.0920,241,157,105,731,405
5,994.0920,241,157,105,731,405
5,994.0920,241,157,105,731,405
5,994.0920,241,157,105,731,405
5,994.0600,241,157,105,731,405
5,994.0120,241,157,105,731,405
5,994.0120,241,157,105,731,405
5,993.9560,241,157,105,731,405
