n0,n1,n2,n3,n4,monte_carlo,monte_carlo_max_hop,two_hop
3867,4969,1690,6489,7845,2475.43,21.48,20.200000000000006
2539,1476,1089,324,6579,3177.82,27.84,33.65000000000003
9001,4741,964,3636,8525,3110.16,19.46,20.700000000000003
8792,5902,4533,2828,1739,2859.8,18.12,20.200000000000003
4288,3512,420,4264,4452,2899.64,19.81,21.600000000000016
3169,2700,5076,4745,6101,2785.34,19.9,20.940000000000012
1420,9926,5528,6355,8289,3014.43,25.03,24.48000000000003
4077,2912,4052,7759,4587,2732.03,22.52,20.330000000000016
1463,8972,4919,118,4783,3079.79,21.26,21.179999999999993
9377,5107,8329,3196,6782,2502.77,22.62,22.290000000000063
6942,9812,4721,7062,7395,2377.83,13.39,13.26
2643,3821,4998,4254,708,2844.3,20.51,20.89
1328,758,7580,4594,8501,2876.86,24.1,22.490000000000013
8759,7720,5617,2376,3204,2431.4,14.63,14.350000000000001
1088,6763,3320,7227,4526,3018.81,33.85,33.510000000000126
3009,5829,7142,9646,5253,2723.92,14.32,16.269999999999996
9150,3255,5300,1654,1009,2969.38,20.99,20.589999999999996
3749,4546,9538,3889,2001,2851.11,24.8,26.860000000000042
5424,2908,4766,7520,420,2707.74,15.61,16.060000000000002
701,5850,1353,4680,5359,3012.53,23.7,24.910000000000018
297,5288,4734,5270,2505,3026.61,25.17,24.900000000000002
6724,1273,4807,3136,7276,2631.02,14.6,14.820000000000002
4784,2235,4096,6252,9810,2876.67,28.49,25.12000000000004
2603,5428,9389,153,5952,3237.78,25.19,25.71000000000001
733,7451,2778,5983,5942,3135.12,27.24,27.010000000000012
4756,9362,1590,7197,3395,2723.08,28.23,30.30000000000008
6946,3406,1861,972,1019,3016.16,28.52,27.640000000000022
905,2763,9757,2451,9937,3006.7,26.15,27.040000000000045
669,8949,8039,9546,4080,2688.06,23.06,24.710000000000058
5266,582,2003,8671,4798,2941.79,20.71,20.46
6706,3281,7827,3305,3962,2668.39,22.73,19.50000000000002
7189,6727,8059,604,3589,2743.67,22.14,21.950000000000006
6901,7266,4072,7009,3534,2461.31,15.02,15.850000000000009
8168,3075,518,603,4167,3204.86,30.88,29.570000000000018
4151,3971,8612,3408,3792,2819.33,16.12,15.959999999999997
6834,4287,2321,5325,840,3026.03,19.21,20.520000000000017
5153,9262,1914,9334,6602,2695.24,18.54,18.33
663,8098,6348,1522,7046,3113.66,27.78,28.060000000000016
3455,9376,2710,5514,4853,2572.72,19.74,19.539999999999996
7720,5161,6881,8651,3526,2513.25,16.33,15.919999999999995
4395,5546,6425,8132,1218,2850.26,18.01,18.50000000000002
4588,3133,729,6468,2091,3119.26,20.96,20.8
4414,990,2740,7611,9325,2844.62,25.47,22.380000000000035
7736,6614,6397,3580,53,3271.45,48.47,51.43000000000005
3460,2568,214,9994,4216,2895.52,23.39,24.330000000000016
