n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,monte_carlo,monte_carlo_max_hop,two_hop
221360,100989,198693,233372,110250,10612,67873,253090,134027,127383,106151,240709,205468,217540,79511,253702,124937,93860,152930,34.1,30.27,31.17000000000001
233743,238056,57263,132300,36509,73882,36633,198129,24859,162101,209558,65668,258804,238484,139608,257631,184856,212393,157785,33.11,31.21,31.230000000000015
236497,38525,81303,25890,191321,19331,235625,222946,179302,86559,123769,146751,26398,92744,113815,82889,160140,167883,239340,34.82,31.59,31.820000000000007
53602,253390,144840,125045,116049,226835,136669,68286,16326,211033,240770,143838,240122,3680,24450,188666,220224,104549,186188,34.03,32.19,32.17000000000001
216228,205795,175152,163909,299,160405,129388,217071,227436,87329,63939,191438,85250,184455,228188,16510,50087,240391,148769,33.14,30.39,30.980000000000008
58118,62551,210592,253634,37354,210548,142341,117432,23911,21088,260367,83900,229398,133153,261612,244536,128263,28588,79022,35.61,32.88,32.35000000000001
144511,76307,185220,32718,143508,87228,213507,241762,141632,53268,252664,209565,158121,143453,154040,75407,116651,24020,156313,34.85,32.16,32.190000000000005
209173,100899,83111,150903,63466,76108,48200,49647,215342,48950,8643,160634,257241,172139,68172,124919,18110,23546,177923,32.91,31.24,31.13000000000001
198601,34137,229840,39203,242058,10129,220845,21036,235450,183323,241980,217411,141715,179175,102575,219641,184885,137513,72255,32.32,29.79,30.210000000000015
136784,212763,61735,222687,56413,234629,178120,154612,216337,248975,109949,151963,72144,118112,129146,173079,168085,261163,183559,33.35,31.89,32.04000000000002
240370,257546,207965,93681,21593,85019,160637,30238,127518,153898,165189,87889,221532,49906,63710,4249,191755,71050,30706,32.54,30.5,31.110000000000003
184898,57792,97533,208295,44690,87172,111707,213886,16303,26373,205289,38366,224217,182890,57350,11857,214203,150435,166253,33.4,31.32,31.74000000000001
238555,245503,140036,157855,178412,19397,6998,32622,166461,49419,158947,217602,150982,31377,102553,23994,97029,218587,257036,36.22,32.37,32.70000000000001
30420,9539,158729,5671,51010,251928,254461,48489,188249,32478,125628,55201,190619,209910,16013,245620,178086,5972,142668,35.55,32.21,32.39000000000001
111573,162686,26607,219126,68136,18351,57889,18866,169587,78921,91827,114312,47269,16001,132025,122455,10322,156364,26455,34.49,31.84,32.12000000000001
183323,259059,102570,52259,68192,93993,237082,191784,123264,219762,236533,240774,149361,44413,182897,176328,53323,253374,201155,32.47,30.44,31.22000000000001
15217,206739,177262,41473,221622,42455,89735,138798,65716,30726,156445,241544,115949,174484,45827,3461,123633,178593,107454,33.21,30.8,31.390000000000008
235955,149189,229324,133326,240520,81643,170114,93625,101880,219587,172390,65780,40216,146957,181095,3260,120049,194399,20728,33.5,31.98,31.700000000000014
88058,193728,11979,142690,73631,35346,62948,199797,249857,126308,92333,159943,75465,176528,94162,154737,248225,233817,166133,35.29,33.37,32.59000000000002
223811,162811,34693,187595,81342,101716,196211,108637,217291,170611,21161,399,155864,50412,183129,87661,41963,62761,58483,34.73,31.11,32.330000000000005
167090,117475,99260,186213,229486,176626,148937,229254,108634,8269,105451,228507,183980,148759,109635,202423,173590,185861,12263,34.88,31.75,32.76000000000002
43430,116746,16747,67954,183898,41336,117011,138300,231983,127733,238037,147168,158329,198045,18,231702,10200,129651,85444,32.9,30.33,31.880000000000017
81804,219607,122392,13069,212086,215671,229380,255374,212969,108825,49283,143802,261992,252454,165960,256526,21880,219532,190199,33.3,32.31,32.150000000000006
34215,258689,3861,105333,248918,177868,109441,82883,889,55974,3746,188042,197854,618,256965,215674,177146,138502,160448,35.15,31.77,32.68000000000001
25633,49927,31169,159477,170201,52039,229023,79276,73395,180496,256511,47768,26261,124677,223854,241898,103991,164531,21324,35.47,33.37,32.710000000000015
5726,72014,239568,118745,209669,207707,30350,225800,67236,34975,171328,136541,214243,170598,169067,90977,30175,228553,40485,32.8,30.93,30.61000000000001
72983,223147,4869,11088,10659,53932,178519,68070,146369,82500,248119,96179,246006,148758,238512,222675,11011,221868,196381,34.42,31.41,32.05000000000002
251973,183848,159277,171799,129626,186740,168858,236640,120236,167809,114148,97635,228435,141014,46737,54485,98455,153911,76293,33.84,32.54,31.74000000000001
2332,36295,39589,71138,87401,88476,206994,96259,188350,24564,88671,204319,162670,9349,10801,70679,42955,39168,257402,34.04,31.21,31.80000000000001
152948,75898,94609,103492,259339,143781,33984,76914,30119,125321,191501,62837,244778,12650,80708,47077,224666,137114,191014,33.15,31.03,32.030000000000015
18576,79343,105688,219036,86119,78440,108716,28482,26057,147018,238199,126136,124257,88363,220423,209157,255912,212947,90086,34.4,32.53,32.430000000000014
32591,125589,30410,183394,130478,111813,9915,79142,87839,192610,180121,234461,40806,241090,43661,164296,147976,98453,211319,34.81,31.66,32.32
255475,259915,167478,22786,17258,211752,22195,51915,196573,57949,16031,100876,2058,25710,103234,145876,136053,75974,117583,33.03,31.17,31.240000000000013
241212,128088,206645,153325,187277,178075,56951,110896,21931,96555,57707,259118,261909,68397,153414,203712,43668,113042,50317,34.29,32.33,32.29000000000001
93983,30149,16739,215477,226382,223571,184026,7240,236718,137839,118387,197247,177450,52871,31171,130308,104321,67234,54324,32.05,30.33,30.14000000000001
168033,11036,261368,248502,209042,56595,163424,38365,27428,51896,120168,99098,94802,143233,216789,39671,27458,259179,156300,34.09,32.86,31.62000000000001
257684,127900,38902,147824,106406,167343,178239,110949,230072,136636,129867,178079,240398,232726,84531,218505,130663,261667,130717,34.43,32.7,32.71000000000001
166478,175654,229297,52950,142294,159847,244138,57350,2544,89186,184967,252331,195831,235669,83429,214464,84364,9297,137653,34.28,32.19,32.660000000000004
38893,229240,67340,157964,205564,40869,220812,99353,152816,77170,188253,185171,211564,123320,17395,209700,22188,135404,227775,32.97,30.7,30.680000000000007
239996,10332,17394,59006,34208,10651,78760,4006,198940,221237,117594,86663,225942,42123,209884,39012,227723,171988,120778,34.15,32.08,31.880000000000017
253912,97339,132382,100199,236215,138885,131708,8812,150437,23762,177883,208180,211054,135790,198664,157323,259662,20016,195812,33.69,31.1,31.390000000000008
