n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,monte_carlo,monte_carlo_max_hop,two_hop
31190,71333,17094,48490,62135,8588,1725,61503,33994,72192,30714,62.11,21.43,21.0794178691494
25132,61638,70906,72041,62436,52053,19741,30398,19873,68574,51109,27.83,18.93,19.068832994341513
1985,8392,20892,5608,39487,4064,35314,61964,50804,55959,51768,252.76,48.94,50.440141131382155
75616,58277,17583,47909,12773,4703,17821,64865,28440,33814,57168,20.21,18.05,16.820062517378727
39456,55200,66485,50576,75238,45994,70005,53421,30459,44140,3756,54.84,26.25,27.109888644886315
36658,21377,42780,71010,74967,74594,13641,27672,75174,35007,37349,54.0,20.92,23.13373252556338
16309,8317,63176,63374,11602,45099,8730,53800,19761,2637,38520,169.4,83.85,85.53139078390903
55986,54420,15586,5792,5890,49519,43378,72201,36578,66246,30926,21.32,17.18,16.870726472279806
4720,40589,948,10088,14171,70199,4112,25871,53469,38222,34520,133.24,36.48,36.59004815337819
20473,5562,44540,41134,47211,18130,49517,49381,60346,68167,50619,28.03,15.01,16.037419675047936
73303,13444,66457,35559,56517,31147,39464,57336,33847,68305,39713,22.29,13.89,13.852040537243202
71883,44421,1501,54422,41271,2628,49350,17467,7874,43574,61112,53.31,17.23,18.076907489885073
46257,46212,36559,64160,2907,7939,2785,48387,32915,59809,39142,15.52,14.06,14.572451906502584
41946,23254,47704,24280,40982,48385,34620,39374,49435,13745,3528,21.0,18.74,21.101518236893067
74613,17225,40634,65537,29168,35307,31286,42963,24562,57047,12716,21.42,15.21,15.683426832258519
13348,42200,43745,29420,57465,22188,10478,44133,28576,74501,59126,50.39,39.56,26.46706147423383
35468,29494,15849,4444,69419,25009,41306,75344,24063,36515,44578,33.19,20.18,19.21994875902945
11211,45256,16998,55217,38265,67947,35543,60911,45397,54644,38063,34.06,19.11,19.468351734995657
55020,74492,53676,4658,54167,20446,26158,611,62567,66865,56931,47.77,28.9,28.570835668335807
73252,29109,4236,59856,68028,37885,71284,44704,29814,8921,37619,168.93,66.12,66.6490527752986
15728,32051,5908,4606,67147,26013,56346,75622,6469,1722,63051,95.59,29.92,27.81630408056315
15835,22520,65953,39306,31332,2601,68808,70385,54231,6979,14888,217.6,86.44,86.146702181116
44741,16437,33092,70907,62547,8043,46116,28941,25864,16019,70075,47.8,22.74,23.2515169528101
15625,22452,31386,35882,16840,983,63897,74828,52465,6544,35572,116.76,46.03,46.59272405639247
32539,35204,69109,68114,55441,6681,61983,42351,237,7187,16628,103.41,32.19,31.555678577840794
6053,16335,6531,8967,63283,4326,11288,67555,65813,64224,41405,29.94,22.75,22.51727573203649
20583,41232,9407,46044,50567,51070,39861,47295,34724,25045,43093,53.19,34.46,34.1195922634411
56190,16220,16726,72813,457,49838,10472,74282,23403,5631,48925,37.14,16.42,17.078683241539913
60400,70952,49842,5693,56569,6955,48813,65031,41280,55117,54826,14.84,13.59,14.197294759794588
60403,2349,32123,28658,70233,35401,9382,55690,29417,55817,17087,48.66,26.28,26.869446279546974
3682,42672,49051,73279,34364,15918,60836,16140,69491,49339,14238,33.36,18.07,18.62682850863273
41732,73904,69726,13517,642,62068,18811,30929,50944,5808,69101,53.37,24.04,22.569405393743548
12032,73966,13015,49251,23482,3078,44758,15896,3338,15085,63166,73.32,25.02,27.038438314107943
37289,39240,11637,4753,73877,67020,69337,31235,13991,72674,13095,49.6,15.9,17.669067798556515
72524,8013,72105,42499,73921,23648,10136,31735,23563,32763,59525,17.15,13.73,14.035190103077506
51606,33147,48165,51988,45912,72959,54816,10913,49194,65576,30836,16.11,15.62,15.885514000247056
54110,21052,54430,74501,67776,63402,20470,52566,19572,21310,12564,15.71,14.16,14.226368108772196
65268,63373,67797,58071,24393,17863,35043,26106,19209,67583,41267,14.37,15.41,16.853663958685928
30448,70521,38779,54159,35018,28521,40268,3031,35139,62847,50167,28.21,22.55,22.64307699569986
26296,22576,74696,47247,31303,42210,63254,18823,54842,62860,26968,14.06,14.16,14.071702700072395
61348,73022,3639,63084,9486,52463,6009,61262,30094,30772,9078,128.97,40.92,41.75090907130772
28491,33314,31731,24854,33898,18019,24534,4818,33424,22244,5901,33.1,20.24,20.260331241214114
41080,24021,55482,11922,11262,15462,12142,34626,38242,4735,46748,85.1,31.61,30.366654965970323
59291,44124,902,3851,43883,43446,57176,49764,63687,10219,27537,73.72,22.15,23.5608173843267
64223,51238,16439,71349,41787,15620,36013,9993,56696,14749,57464,49.97,16.79,18.07961087675147
69138,32889,12701,69165,49050,48291,59036,38736,34811,14046,44371,30.82,21.85,21.475845214311242
74192,70276,68901,14849,64733,66674,46158,7801,38590,74238,23852,23.67,16.93,16.95881914084692
19600,23475,48598,59537,16139,14184,73371,18531,43454,55068,72734,16.43,13.77,14.174900087372118
39395,24497,59992,63225,40952,23118,8991,14079,23755,72578,71189,43.89,20.04,18.789163041528266
75478,51361,47083,13088,34844,35499,50250,7008,17894,5519,62744,31.8,17.64,17.404578935967667
66153,35555,32400,67465,46413,43628,52866,58750,70975,9073,46253,57.85,20.85,22.19904217774301
65274,14697,19868,35453,13061,14769,73971,14692,24228,24794,74329,27.96,20.26,20.572437215793556
54611,51273,16839,19198,52221,25380,71397,69153,22325,74497,23447,39.05,14.25,14.351004926478407
26486,32787,48444,38406,3943,58305,53376,50219,41411,72431,40580,15.12,12.86,13.022753114940487
65249,69347,39243,63448,3954,24967,311,14087,30644,64470,22689,84.98,33.5,23.48883369491164
68634,60363,26071,25354,69408,27772,4857,65594,58225,14624,74187,24.67,17.78,17.7848812586037
37126,20002,17771,61242,11630,6633,3344,47172,30594,66316,10202,20.27,18.75,19.296296470483597
65352,70632,2477,44516,42351,43037,45062,17610,10553,4451,10482,52.33,27.34,26.525618016621074
45035,26880,8301,26211,57281,28952,63570,41393,14302,5596,53539,45.0,20.03,18.607186020518043
10216,26254,21079,51313,65161,62033,8910,70442,55326,27313,64096,113.92,19.6,20.968431580464042
39931,3063,60870,59976,52619,57458,23670,59687,4881,33636,48094,30.09,17.49,15.666063239286158
48624,58686,69380,47386,52665,29340,353,27393,33904,48448,18805,145.6,26.44,25.700528069444957
60291,69969,25598,20852,27431,2913,22382,52919,66014,22056,3602,42.71,20.0,20.514618232364356
18252,14427,22050,58030,64261,24222,7827,2939,52836,58723,41662,26.68,15.93,16.08700305115164
53443,4304,6699,31357,52861,5129,51984,64650,3494,28693,31662,50.99,27.85,26.947387819004376
12356,50998,62204,24988,21595,43644,15223,45397,16245,6801,38116,102.92,33.67,34.799498954367046
36056,61001,39393,64037,32764,73547,34840,3947,44166,45185,41555,20.21,14.66,15.440388985368772
12283,7434,57067,11715,479,13734,3971,11866,2500,22326,65933,209.9,70.51,66.26234305929098
4798,63156,7070,24786,66811,43416,26304,62505,44562,62735,46077,25.28,21.27,21.014409206236394
4484,50110,39940,51688,11505,38460,24131,54141,15030,66516,51100,38.85,36.12,36.475345802466656
71730,43801,70322,52796,22889,50575,72526,47085,24107,47556,54358,24.71,16.83,17.20532098501815
57468,30068,58258,62995,45241,35318,22248,66460,50698,63846,5601,28.47,22.05,21.795820637212344
20170,22501,3008,61201,12058,12725,41954,31086,7398,6314,58969,45.19,24.86,24.997275642430036
61138,43740,48508,218,9444,25538,52341,13762,44363,74566,40805,18.34,14.44,14.608043404554095
14435,59025,10602,27577,31547,6398,20011,18755,1527,14694,30136,58.65,20.44,20.64780378100889
37683,27362,28846,73721,67576,55000,66183,41800,70152,24662,61274,16.89,13.31,13.087946399742641
23279,10371,5415,14749,3145,13291,26116,33427,11242,14293,60979,34.95,23.9,21.53330005190237
52314,29196,14266,63646,45357,52803,58405,14541,38255,58157,49729,32.7,16.33,17.521473128967827
26999,15324,70671,990,60840,39227,10123,44769,45370,25159,63509,15.28,14.62,14.589068995929209
9375,72443,47795,55424,8782,67986,28071,32752,45946,8191,43935,26.03,14.84,15.094771364555173
30951,56469,57541,11034,32891,28558,42366,21663,27123,28669,60760,32.87,20.08,19.685437664191106
70217,54885,48205,25053,53644,63463,53343,61524,4583,38278,2374,27.0,17.48,17.241263416089378
24193,12565,3705,19750,38574,65997,68086,8043,61878,5316,25534,12.33,12.69,12.65822293578487
27176,36173,64455,56674,4931,45192,61366,25786,37657,18737,13547,58.74,15.93,15.939352662824492
58204,39234,53881,58175,10165,26949,20081,63872,37269,49152,48834,31.82,16.68,19.48565088915831
21147,56530,40886,60706,62141,68936,71050,29178,47148,37801,37380,19.48,14.64,14.535356801566081
3855,60707,48954,47094,38980,31798,68100,1318,1872,17233,69581,60.5,16.83,17.461784430682492
19544,70233,2733,21722,6587,253,26730,61046,46516,47555,72435,38.31,17.36,18.037007710693917
4603,64248,24253,31292,1728,36282,56669,44337,6719,71567,12296,52.74,22.19,22.23480619693644
58984,40844,34304,32405,65353,54816,34125,44503,5768,3846,56303,63.43,25.11,23.578465839379668
4890,21705,73890,32423,17781,54057,66693,44229,72333,17527,36646,30.26,20.8,19.91414739553136
2178,22116,5945,2234,63677,7920,60303,61274,68306,67533,54319,90.61,28.35,30.266190713817362
48634,67948,22385,38501,23979,9664,18293,71705,13312,53496,46124,42.43,18.27,18.7262546769093
58210,59623,36495,33498,59312,37098,69441,20356,75657,41275,18304,15.81,14.9,14.852280842123912
68419,4949,53985,63644,30212,60152,35833,4010,41484,75302,72056,31.96,23.2,23.38924439047355
15211,63909,16413,36680,35080,13429,57040,9941,48667,4410,67474,53.99,27.42,26.938326757070417
63832,58699,25570,40812,45324,23741,50240,51980,41444,6461,35505,63.73,30.81,32.371095877017375
28078,4965,41515,41601,51450,72768,36955,4659,17237,54704,32797,83.4,20.67,22.544268308404092
54178,10388,64907,30114,26213,10424,68976,15090,16202,703,36987,56.21,31.22,29.72690450973802
9093,56524,35077,63287,60524,35109,37932,71582,73340,6178,22892,52.69,30.17,30.554619122283842
