n0,monte_carlo,monte_carlo_max_hop,two_hop
2652,1.02,1.03,1.0197519882408697
1235,1.0,1.0,1
3234,1.0,1.06,1.0212103030114938
5332,5.84,4.22,4.705678110865973
395,4.64,2.48,2.594523043396939
593,1.0,1.03,1.0167671130475822
6727,1.0,1.19,1.08200228971338
4389,1.02,1.0,1.0179014630560426
771,4.39,3.98,3.913614310162069
2995,1.03,1.06,1.0357142857142858
4774,1.22,1.07,1.0915106899934228
475,4.91,3.03,3.1443987164154064
4156,1.0,1.04,1.0137492728452773
1758,1.47,1.14,1.074861178544212
307,5.4,3.11,3.71456464841692
704,3.63,2.29,2.2247957183606513
3552,1.1,1.12,1.0861270673553465
3425,1.04,1.0,1.0373544783632274
572,1.64,1.71,1.7289791519123334
1971,4.6,4.14,4.211780642818365
743,4.94,3.98,4.1113183834599445
4514,1.02,1.05,1.0161795586320035
3477,1.0,1.0,1
484,1.08,1.1,1.0858467023172904
6773,1.02,1.0,1.0162197548772276
4632,8.52,6.81,5.6861946744786795
1014,4.59,2.91,2.873632649038344
1828,6.69,4.99,5.306746232568025
5166,1.01,1.01,1.0160527573860827
5139,1.02,1.0,1.0055248618784531
4775,1.87,1.71,1.5550813130060752
506,3.46,3.5,3.314587167910728
4727,1.0,1.0,1
4796,1.52,1.37,1.4475245567878114
3249,1.07,1.07,1.0789458974730868
406,1.01,1.01,1.0063291139240507
1811,1.15,1.28,1.2534468818884537
381,4.02,2.87,2.800491597161791
4560,1.0,1.0,1
7032,1.01,1.01,1.0170383586083853
1090,1.0,1.0,1
2372,1.06,1.17,1.1128440508795532
3433,5.73,2.56,3.160874254292266
1181,1.0,1.0,1
4429,1.02,1.02,1.0764546605297032
964,1.04,1.03,1.0301539473179055
4676,1.16,1.13,1.1024151681393342
2527,1.1,1.08,1.0432021466905188
4589,1.01,1.04,1.0258362175162836
6685,1.0,1.0,1.0360632262462341
5586,1.11,1.06,1.09249625441013
1480,2.78,2.19,2.3166822605061315
844,1.27,1.26,1.2808766311772937
4764,1.0,1.0,1.0127764356712128
4679,3.56,2.92,3.1053401927020863
5233,1.18,1.38,1.294819394424909
1539,1.22,1.05,1.151390271004099
3050,1.95,1.35,1.283746412667303
798,2.16,2.29,2.1942832043496416
4487,1.12,1.05,1.058202367499671
5833,1.05,1.13,1.0476469351064226
514,2.32,1.67,1.8311288222291013
4623,1.04,1.08,1.0565286779651109
488,1.0,1.0,1
5070,1.02,1.06,1.0534147834957566
1687,22.12,13.92,14.00154358219512
4066,1.08,1.0,1.0231991129557219
5573,1.04,1.04,1.053302651703377
4355,3.35,2.5,2.300876820511221
3502,1.04,1.01,1.0144927536231885
6367,1.78,1.52,1.6028976012928902
2573,1.16,1.24,1.3286795055709406
3814,1.04,1.04,1.0397246196457344
4796,1.97,1.25,1.4475245567878114
3712,3.9,2.52,3.023046185224114
2962,1.15,1.1,1.1236231029070687
2455,1.0,1.0,1
2035,1.61,1.23,1.342957592326569
6507,1.01,1.0,1.0106348345089529
1472,1.03,1.04,1.0492761997866147
5726,1.02,1.0,1.0199611566878013
6388,1.06,1.01,1.0116809847924941
1999,1.0,1.0,1
670,1.0,1.0,1
4705,1.95,1.51,1.4244920444843632
2459,1.07,1.05,1.079987587344794
4302,1.03,1.02,1.0263903856565322
4055,2.48,1.53,1.4289508617328741
2813,1.03,1.1,1.0603998301043616
5975,1.03,1.01,1.0204081632653061
3676,1.03,1.02,1.0160345037883567
2358,1.8,1.5,1.6668343284363392
4988,1.0,1.03,1.019274806084822
599,1.03,1.01,1.0196078431372548
967,5.33,4.29,4.18229057056049
4193,1.03,1.04,1.03791301263862
3425,1.0,1.0,1.0373544783632274
1351,3.13,2.84,2.721504224778303
6202,1.27,1.19,1.2
2802,1.06,1.02,1.037158899130122
