n0,n1,n2,n3,n4,n5,n6,n7,n8,monte_carlo,monte_carlo_max_hop,two_hop
17611,74606,8271,33432,15455,64937,58915,61898,49756,58.79,16.45,16.298433821952784
27519,12302,63944,3715,51093,56723,276,58377,34908,78.78,22.52,21.968230102144933
29984,13399,41606,4009,2925,3335,70964,1206,49965,114.62,29.5,26.55102191274141
28390,55327,3806,69157,29057,57394,64987,72464,30550,37.07,20.99,20.58542787256107
45311,30260,28676,60241,37982,2816,54549,72935,13107,17.12,13.39,13.570570061583128
24367,38848,15845,43607,65640,55326,66547,24883,39763,12.39,12.79,12.107295803901124
37245,65452,66228,51557,4525,62944,31816,52990,54304,13.51,10.44,10.639994041642034
22676,48119,71932,49113,11333,57535,66640,14146,21456,40.81,11.47,11.788495232959917
68280,51544,48565,64185,3876,61514,5699,40439,75782,25.62,16.89,17.056683086480334
51589,22328,22097,65829,29745,1612,26151,70728,71871,46.37,18.69,18.646522368895635
30431,53012,67341,45065,75732,46304,60179,35294,71826,13.36,13.81,14.39226349354091
748,50290,67174,16940,67984,73578,26933,55848,7356,106.22,33.75,30.812760656364333
63058,47806,74710,72666,26193,66154,54185,63560,46765,10.96,10.17,10.278246987674809
54319,45361,207,70579,70793,43402,60050,3666,30094,10.03,9.66,9.66487377548495
23227,72188,23695,12006,72224,33461,4254,9234,10909,33.21,20.12,20.060747928779328
2187,59375,1908,36857,32710,35211,14350,24197,45144,46.58,23.82,22.95142526521476
38048,9111,21950,20922,33451,69124,22039,35771,38599,15.06,12.24,12.794918812817395
59598,42205,65076,62098,14967,3097,40895,50666,45002,17.52,10.94,11.058016910868815
55170,24646,33871,14255,33221,66861,27405,56577,2728,37.84,12.9,12.779355700384606
29540,2341,52076,19197,4630,21001,58414,66362,55923,33.59,23.02,22.952285200228623
71395,28914,67711,59093,29254,68668,4023,51760,75477,87.23,20.16,19.91438750529927
42106,55875,7705,39138,16473,27804,6218,40158,9270,48.47,35.73,36.289522630890275
10019,40679,39043,20736,54548,74047,33077,17090,1111,56.46,18.0,17.905379058065222
73494,4969,28520,74747,60404,22481,66699,4905,49541,30.27,12.97,13.97022830703286
26267,45472,12979,26969,75154,56747,25443,64533,13687,38.96,32.41,34.323308267911536
51126,38806,66074,65509,2254,42643,52733,36877,2371,51.55,19.42,19.373400747036406
20573,26326,42957,73838,17713,44445,56261,27922,34935,22.29,13.51,13.69844177968211
12636,49706,71778,45069,70035,63504,69798,30754,8561,21.46,18.75,17.854473828363957
5295,11099,17434,22242,21830,70544,27914,35128,43546,56.43,25.73,25.5770652062756
66307,33461,48248,44413,44601,14930,38170,30826,64067,17.51,12.21,12.524474640202385
17740,72243,13667,42038,5129,53293,9593,49837,19310,60.78,24.5,23.871490713234536
16386,44682,15032,49550,10046,74813,72125,29322,74182,15.29,12.46,12.621780066545352
10714,34960,47827,38738,73983,70031,14983,60000,36330,42.46,14.48,15.00337063703165
14120,5996,38762,1622,1906,12017,54202,15086,5245,136.74,30.35,30.70990073702514
24631,31409,55183,21236,15146,59101,21939,31643,20833,35.63,25.14,22.334473633687832
13478,57029,49581,71162,38538,72117,33214,62522,41216,35.23,10.58,10.83764044723084
13124,27212,41604,5193,3573,1377,38738,41975,58962,45.96,23.28,21.659292547959605
51284,41062,52239,8252,8413,41595,59750,14596,32776,21.86,15.37,14.871980625303145
28205,71160,61462,46638,33958,24015,70988,27241,40281,13.03,11.81,11.302960738008267
26111,32293,47246,10665,36803,11719,58707,11860,75282,17.36,16.48,16.262527567199186
44418,29809,51180,40210,5380,42892,24485,41515,39689,26.06,16.5,17.094242557292844
32223,43821,13231,71332,12064,32125,28856,2670,31950,103.34,30.97,26.884343576539777
52661,9480,35135,72247,9295,9847,2819,1299,38118,81.65,23.99,23.732271352759582
47079,64652,61451,20208,13229,65723,43003,10106,66751,14.47,13.06,13.090827830947436
22707,23536,19603,18551,41914,40058,14008,67417,38468,39.11,16.36,16.17996929452296
16554,27097,18570,71498,4162,41427,72476,26926,23351,73.46,26.78,24.298962681878667
39180,56706,70450,20695,6364,32413,33107,8442,58549,20.3,14.15,14.109473513552794
56383,71993,32796,70959,57592,70524,59416,1424,51866,72.55,27.37,26.038764877380924
44390,22481,33812,63672,3199,54615,74790,2478,8168,46.13,18.99,18.0813633532644
46523,18125,16400,18152,33962,36295,52140,73934,52570,19.93,12.16,12.275758977515064
22567,11697,30609,63700,980,23275,69297,41581,65653,30.11,14.67,15.015475876855389
57451,29586,31244,41023,64890,62760,29499,54033,44164,15.52,12.54,12.700503084593567
73453,36074,28766,6317,9378,67068,48324,20901,67060,43.22,20.42,19.910791432650356
26718,40868,39153,39264,72393,48708,21650,60919,11137,16.03,14.49,13.405840354160869
16153,67364,74872,49440,23104,20418,32846,55935,28523,12.52,11.68,11.910869044846843
74647,6833,64884,51590,45610,50328,67509,21600,71332,25.26,16.98,17.028723041806188
5335,68704,11849,33447,13244,35065,10973,18235,10748,24.52,17.53,17.70969376475456
58334,31587,50115,56743,52067,21594,42659,57426,16558,35.48,17.05,17.754324251550525
63958,27789,15622,56526,69999,53506,15478,38728,36395,23.97,13.74,14.488907808579823
32534,49656,73318,525,24882,69253,57510,2757,4038,47.05,20.13,20.22658856092469
31750,34130,27080,22656,37326,19452,71085,26273,35812,12.52,9.69,10.039011598393966
40781,32883,58510,22017,71483,46786,64331,55045,15964,27.0,12.4,12.467112776634332
27386,74782,50234,26846,37230,14174,3165,15475,74620,11.52,11.43,11.500353273700165
1732,71471,38851,17903,9854,65584,48985,75048,40796,12.01,12.18,11.927311466037201
57300,65933,46768,69257,42426,110,16239,57975,58923,37.63,17.18,17.15093025814004
45903,39950,70686,52350,44481,74896,64526,14823,49487,17.06,11.56,11.46058718982794
50120,26727,72992,507,36388,66972,26067,60500,67752,26.56,18.29,17.896287868501094
53603,40021,22323,58902,69593,25868,47110,68968,461,17.82,10.39,10.480919762063003
51008,55819,53117,44041,8879,64579,32457,38127,2723,87.92,27.45,23.262033565341888
53346,20458,52077,35423,23350,9622,1327,45803,34679,111.61,25.76,26.66356026393237
53888,71335,39802,19932,60564,33993,63510,22232,61224,16.03,10.32,10.142928191248739
66889,5949,35496,66883,12927,55390,9142,46553,8781,10.72,10.48,10.898105514072384
57997,2587,21513,66474,21184,12196,52680,36149,39898,39.71,21.37,22.153812227282508
27379,69218,27224,31094,43770,35267,8985,9815,68576,44.11,18.41,21.12469040490509
48261,61333,67045,73092,6519,22092,38912,72907,35358,16.64,14.91,14.319496501150853
46642,30423,51453,73537,52391,22591,63389,34016,43207,14.3,11.39,11.600176863177058
29139,33917,32011,4002,52769,41488,56592,32561,35270,25.85,20.91,17.183043213516157
24890,9507,21709,58140,19422,34338,60213,69021,21303,30.93,16.24,16.370750226904406
18169,18100,57760,47328,40601,52527,31521,15182,27025,54.46,19.66,20.76960313578956
40041,8942,13944,29834,52036,42122,64534,13103,24479,20.54,12.86,12.644731256920862
5895,7253,3051,28384,4549,64809,69276,57971,44884,32.61,15.45,15.792982026879413
35989,15475,22634,12482,29106,52390,30568,64883,58958,13.02,12.73,12.185831920028152
49531,22098,30371,30898,37177,60630,71698,51064,27775,27.17,13.43,13.694890147654942
59204,33800,43269,65055,14541,28029,10335,6057,2020,82.76,41.25,34.56222658798192
685,62966,41887,50219,37645,25674,52419,20980,19958,24.1,19.97,19.445421821007052
3992,1989,50760,19028,71116,7486,74022,49740,33314,75.05,32.1,28.258728752616932
17036,10422,60671,39767,1892,4649,70383,7975,68800,49.69,17.55,18.31781717017566
16898,5611,35860,15392,56689,11932,24918,3620,65491,36.45,29.09,21.868230416091215
17080,36604,25156,58656,51079,43228,35123,34058,31862,18.54,13.38,13.669892798589185
32168,7888,22973,45824,56160,73434,68442,7969,46298,29.97,16.8,17.15390778177919
71686,54086,70529,26131,70307,55590,9186,35008,9474,33.48,17.1,16.768943173030305
