n0,n1,n2,n3,n4,n5,n6,n7,n8,monte_carlo,monte_carlo_max_hop,two_hop
812,587,841,82,496,780,267,37,0,174.67,45.0,50.19999999999998
149,678,600,481,988,777,752,382,327,151.99,24.23,23.92
788,22,279,500,821,202,747,893,423,157.87,27.96,29.159999999999997
932,551,552,698,96,197,576,566,716,147.41,26.07,26.719999999999995
824,746,271,678,822,624,702,90,864,144.53,25.11,25.16
434,343,95,370,819,419,824,256,455,156.12,26.43,26.36
716,96,773,201,717,650,815,298,99,167.0,29.16,31.75999999999999
974,46,602,924,205,847,671,934,369,148.17,23.33,22.520000000000003
498,955,852,931,198,527,589,660,993,156.77,24.59,24.120000000000005
714,913,824,515,999,938,29,648,370,148.05,24.42,23.40000000000001
250,616,440,311,365,603,122,91,512,164.87,23.89,26.160000000000004
901,694,537,203,119,622,678,274,319,148.43,23.96,23.96
736,200,388,495,228,141,611,214,854,171.49,30.09,33.11999999999999
886,897,714,534,12,193,796,173,17,185.52,41.45,44.87999999999998
663,340,571,926,687,635,633,313,383,123.03,18.29,18.04
386,540,398,296,129,695,500,55,189,159.76,24.43,25.240000000000002
433,608,764,407,98,451,251,825,91,155.61,31.03,30.919999999999987
913,617,686,891,910,456,457,802,851,111.99,19.38,19.799999999999994
389,815,78,529,436,482,310,722,836,153.74,25.66,25.359999999999996
418,963,87,196,764,696,272,462,499,147.27,24.86,24.839999999999993
739,802,988,176,18,22,550,126,257,189.35,37.99,39.519999999999996
603,821,369,192,262,514,462,337,949,155.24,30.01,30.439999999999984
529,260,420,949,900,431,626,497,274,145.95,26.95,25.439999999999998
616,486,672,490,503,145,738,386,508,175.02,31.48,33.35999999999998
313,649,824,478,331,375,675,166,994,130.4,18.96,18.96
935,945,634,385,711,617,272,327,661,129.68,24.42,24.75999999999999
407,998,499,746,812,161,959,847,297,137.97,23.8,24.119999999999994
573,6,638,460,987,58,186,30,624,195.37,47.02,49.56
792,583,114,698,735,379,370,960,509,141.18,22.25,23.12
873,603,63,941,197,158,970,275,628,151.36,26.47,25.96
15,432,825,801,819,833,537,503,77,168.7,34.67,40.51999999999998
480,237,102,379,370,985,148,697,640,144.71,24.9,26.239999999999995
249,621,325,147,38,643,684,99,731,178.49,33.42,34.99999999999999
107,46,661,489,473,741,921,70,644,178.92,27.77,27.720000000000002
31,718,564,130,631,852,946,85,164,154.3,26.91,26.840000000000003
632,646,933,271,929,858,914,669,462,121.25,19.27,19.080000000000002
511,710,20,810,652,140,837,966,193,157.8,28.94,30.559999999999995
930,956,451,490,797,450,457,571,283,150.5,31.37,32.119999999999976
488,729,593,65,851,819,298,372,292,135.94,22.75,23.240000000000006
368,962,34,85,514,878,282,286,280,166.2,32.55,32.639999999999986
989,484,441,454,944,380,32,730,87,170.78,31.95,31.159999999999993
255,835,619,653,244,548,763,33,756,153.1,31.62,32.39999999999999
177,344,379,32,53,974,757,783,769,169.0,29.68,31.720000000000002
972,214,717,443,351,906,79,161,749,166.28,31.85,32.919999999999995
692,116,409,560,138,475,760,506,654,126.7,24.34,24.000000000000007
76,131,75,358,532,31,190,538,725,170.51,30.31,32.27999999999999
153,188,288,756,154,519,582,870,397,146.08,22.73,23.16
815,228,967,226,712,577,732,932,128,129.84,22.64,21.680000000000003
429,707,167,775,324,246,574,586,4,175.64,40.39,41.07999999999999
805,824,582,395,192,778,333,875,390,155.88,23.77,25.23999999999999
538,451,9,407,865,543,564,870,677,178.02,41.84,47.59999999999998
139,733,239,660,556,824,760,381,278,134.79,23.3,23.44
682,189,995,152,168,706,640,137,393,149.03,26.51,26.07999999999999
76,62,12,40,483,777,60,117,666,192.91,42.99,45.999999999999986
728,553,102,689,376,609,32,61,555,178.08,34.76,33.71999999999999
230,805,416,230,781,578,704,944,973,145.76,20.51,23.8
300,94,482,79,741,587,884,60,172,157.18,32.59,33.59999999999999
915,677,448,122,981,114,718,182,51,154.9,23.68,24.240000000000002
700,941,31,768,860,692,746,435,666,138.38,22.17,24.080000000000005
725,293,261,454,237,206,835,879,669,137.41,21.35,22.000000000000004
797,548,806,660,219,284,606,13,261,171.01,30.83,31.92000000000001
539,809,749,762,997,992,725,892,700,144.11,21.7,23.999999999999993
338,795,529,95,598,609,660,33,370,161.2,30.24,31.0
375,707,119,231,971,781,28,369,943,163.8,30.85,30.75999999999999
708,970,348,446,702,852,994,52,352,154.9,27.94,28.43999999999999
142,31,10,344,69,496,2,474,848,192.82,46.31,48.04
270,89,693,604,630,279,235,135,128,161.46,33.11,35.43999999999998
429,558,186,248,678,393,608,439,577,141.3,26.13,26.999999999999993
529,641,850,491,950,276,259,140,306,142.58,23.57,24.64
909,33,197,776,459,107,827,180,589,166.51,30.06,30.159999999999993
111,970,950,828,2,525,164,122,155,176.49,32.41,36.11999999999999
606,402,485,497,882,890,543,785,710,123.97,21.61,20.439999999999994
554,831,814,481,220,862,659,920,397,157.53,23.05,22.84
158,788,941,469,890,932,875,10,345,169.23,36.39,35.43999999999999
427,257,327,136,292,379,602,875,694,163.13,24.61,24.24
371,228,5,798,312,180,84,417,637,169.58,38.45,42.19999999999999
635,786,237,948,657,91,198,389,421,132.03,21.55,22.480000000000004
128,771,932,935,857,151,532,951,976,158.09,23.89,24.240000000000002
51,532,537,795,991,499,943,373,904,144.33,21.92,22.440000000000005
336,861,729,605,399,888,279,665,679,138.72,23.98,24.279999999999994
816,990,68,267,134,42,112,603,617,178.76,31.55,32.04
626,736,158,839,517,518,116,801,704,162.66,30.4,31.32
783,797,990,88,88,852,680,773,127,158.79,23.54,29.440000000000005
221,359,346,162,996,745,838,938,250,141.51,20.81,21.720000000000002
179,988,188,230,643,128,880,490,756,148.58,27.13,27.679999999999993
949,468,637,113,743,628,139,466,994,157.84,24.73,26.159999999999993
823,201,585,380,751,148,994,340,641,134.89,22.0,21.879999999999995
269,933,69,280,770,1,62,903,670,147.17,29.15,30.71999999999999
30,491,645,466,325,62,11,281,913,180.52,42.3,42.83999999999999
738,103,393,956,638,344,104,755,855,173.61,32.15,38.03999999999997
879,382,145,852,773,150,379,683,780,163.69,22.46,22.68
480,761,414,806,19,968,544,910,858,156.44,27.15,27.120000000000005
154,106,456,382,12,914,965,992,130,161.08,33.27,32.39999999999999
694,564,491,271,72,489,123,408,721,161.69,30.64,31.119999999999987
203,813,556,998,882,174,448,338,261,147.31,22.93,23.04
820,554,793,354,301,557,705,905,279,149.95,25.89,25.919999999999998
463,569,904,735,787,46,512,764,255,166.4,27.02,27.880000000000003
677,636,994,3,539,899,837,507,570,180.57,58.47,61.40000000000007
549,260,174,864,36,328,14,879,214,190.01,47.09,49.8
584,311,195,157,284,59,279,744,309,158.13,30.07,31.879999999999985
