n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,monte_carlo,monte_carlo_max_hop,two_hop
1857,3034,3075,1034,1582,5773,358,697,1121,2027,6645,4148,1715,3282,5258,248,3761,1657.59,76.56,79.34000000000007
3992,3712,3198,4054,4695,1574,6803,3298,733,3973,1918,6217,163,5743,2185,4261,3339,1662.42,147.87,154.55999999999997
3885,3105,5947,931,5430,2116,795,6670,516,3165,5080,6795,3090,882,5413,475,2772,1658.76,158.92,175.50000000000023
1920,5663,704,4076,5322,4233,1703,4763,6622,1164,4970,527,4421,306,4003,5749,1588,1658.33,151.51,165.2300000000002
1214,7047,4742,3737,5971,4787,3646,2340,4565,2922,7004,3490,1105,1296,6261,4925,799,1655.66,135.77,141.21
4356,5653,2570,5751,2924,5274,6909,4052,4125,5111,1619,2529,1230,2914,4331,2329,4176,1663.25,81.37,92.60000000000007
5382,585,6620,7018,4156,5745,4464,1801,2819,1997,97,2422,2811,1800,2185,275,3468,1661.74,79.8,85.51000000000012
2087,3087,2444,6834,5778,3415,1435,5385,3246,952,1361,5432,6980,209,1653,6278,1316,1628.22,61.88,67.43000000000005
2457,954,108,6524,6261,3116,2800,6851,1393,4662,3568,1898,1139,3359,4620,3654,3335,1462.06,36.97,36.110000000000014
3423,656,4821,573,2365,5872,779,278,698,5433,872,6260,4267,4319,2950,1258,6616,1654.9,213.64,233.78999999999976
4136,3999,5801,1216,4951,515,1553,138,1150,2791,3164,5392,4699,989,6092,2452,2879,1656.65,178.92,200.94000000000017
2665,2998,24,5290,6845,4087,1720,496,5056,271,6220,6623,6688,4751,1408,1456,2764,1669.08,267.79,310.86999999999983
3531,3616,990,682,1642,4959,1834,4073,6646,3876,6473,1265,3121,999,888,4757,5906,1659.14,203.69,225.0100000000002
3708,5307,1035,5892,3600,4214,5943,740,5861,3860,4619,3225,6688,2955,3730,1847,417,1663.76,106.02,107.04000000000008
1617,400,3655,912,886,1730,5940,37,5802,4920,5009,185,5367,2982,6793,3542,4324,1663.99,146.49,157.74000000000012
764,6135,6190,4916,4117,6711,5776,4661,1643,4108,1879,2655,4306,3146,6094,4258,5302,1661.53,218.84,249.9399999999998
1607,54,2372,5023,2428,654,6089,2629,3300,1832,5180,2428,652,4483,3436,6096,3024,1646.01,74.23,77.8800000000002
6609,6068,6967,2628,4229,2475,5120,6809,2923,6416,2423,5336,6928,895,1603,3974,3030,1527.84,40.86,39.13000000000001
3101,4792,6939,2555,1681,2379,3252,5021,3141,6902,5606,4289,5657,5964,2914,6724,5537,1665.24,90.28,95.73999999999994
4955,4793,2967,5513,3502,1604,4013,6739,4333,4155,6866,671,2202,1338,562,4081,6005,1661.73,110.86,120.58000000000008
7097,2219,3438,6390,958,5116,6793,6758,2244,2389,2245,6588,6761,4130,2200,2271,5178,1674.85,274.99,299.65999999999997
3373,2003,2960,2013,2031,6473,4134,6122,3751,2047,1918,6662,6643,4887,4302,6797,1600,1675.74,325.42,379.7500000000012
3014,4068,6396,866,6499,914,3178,689,5363,1398,6391,4642,3502,369,6440,1120,180,1518.59,47.08,46.290000000000006
4999,1566,5611,2167,713,781,3790,3766,5482,2312,4637,759,1034,4973,2929,7086,5346,1660.14,163.18,188.0200000000001
540,2620,6476,317,6845,687,7037,1124,5354,6591,3000,6786,614,6674,1890,5936,303,1665.88,94.52,100.9500000000002
4913,6473,2615,1821,2429,6095,2928,2677,541,4260,933,5909,4993,2851,3559,1308,1286,1660.16,103.11,107.84000000000013
2088,3189,1218,3532,5962,6407,533,817,4378,1823,672,2401,1447,2760,6139,1629,893,1661.08,201.02,218.39000000000004
416,468,4553,6442,6030,1455,6759,1398,4583,5239,2676,2419,1984,6030,4099,3923,908,1641.19,78.82,86.16000000000007
4610,5884,679,1126,6140,1086,1846,2677,1786,3340,1424,1384,1106,6242,3607,498,5692,1657.77,145.4,156.73000000000008
3672,4796,5470,5027,2353,3398,6671,3576,4737,5624,6039,3047,5669,4620,5816,4011,3002,1656.6,97.33,103.10999999999994
6017,6914,6387,4325,1535,2529,2179,5571,3898,6824,1047,6872,6863,2268,4095,5204,4149,1664.8,167.69,184.12999999999977
