n_nodes,influence,n0,n1,n2,n3,n4
5,994.2800,967,128,821,731,604
5,994.2200,967,234,821,731,166
5,994.1800,731,821,234,604,967
5,994.0600,731,821,234,604,967
5,994.0600,731,821,234,604,967
5,994.0600,731,821,234,604,967
5,994.0400,731,821,234,604,967
5,994.0400,731,821,234,604,967
5,994.0400,731,821,234,604,967
5,994.0400,731,821,234,604,967
5,994.0400,731,821,234,604,967
5,994.0400,731,821,234,604,967
5,994.0400,731,821,234,604,967
5,994.0400,731,821,234,604,967
5,994.0400,731,821,234,604,967
5,994.0400,731,821,234,604,967
