n0,monte_carlo,monte_carlo_max_hop,two_hop
221360,2.12,1.76,1.7500000000000007
100989,1.8,1.81,1.7300000000000006
198693,1.68,1.82,1.7200000000000006
233372,1.75,1.86,1.7200000000000006
110250,1.75,1.81,1.7400000000000007
10612,1.7,1.77,1.7000000000000006
67873,2.12,1.65,1.7200000000000006
253090,1.75,1.61,1.5900000000000005
134027,1.9,1.87,1.7400000000000007
127383,2.09,1.8,1.7400000000000007
106151,1.75,1.45,1.7000000000000006
240709,1.25,1.24,1.2700000000000002
205468,1.65,1.69,1.7300000000000006
217540,1.8,1.75,1.7200000000000006
79511,1.79,1.52,1.7100000000000006
253702,2.03,1.93,1.7300000000000006
124937,1.59,1.46,1.4400000000000004
93860,1.89,1.52,1.7200000000000006
152930,1.0,1.0,1
233743,1.69,1.49,1.6600000000000006
238056,1.78,1.84,1.7300000000000006
57263,1.61,1.77,1.7100000000000006
132300,1.8,1.83,1.7100000000000006
36509,1.85,1.97,1.7500000000000007
73882,1.97,1.9,1.7300000000000006
36633,1.9,1.83,1.7300000000000006
198129,1.0,1.0,1
24859,1.74,1.79,1.7100000000000006
162101,1.63,1.64,1.7200000000000006
209558,1.56,1.62,1.7000000000000006
65668,1.76,1.71,1.6700000000000006
258804,1.86,1.47,1.7000000000000006
238484,1.71,1.84,1.7200000000000006
139608,1.86,1.78,1.7400000000000007
257631,1.76,1.77,1.7400000000000007
184856,1.82,1.54,1.6400000000000006
212393,1.11,1.14,1.1400000000000001
157785,1.88,1.79,1.7300000000000006
236497,2.01,1.69,1.7100000000000006
38525,1.43,1.49,1.4400000000000004
81303,2.15,1.66,1.7200000000000006
25890,1.73,1.72,1.7200000000000006
191321,1.69,1.53,1.5800000000000005
19331,2.02,1.87,1.7400000000000007
235625,1.62,1.69,1.7200000000000006
222946,2.0,1.72,1.7400000000000007
179302,1.75,1.9,1.7100000000000006
86559,2.04,1.93,1.7200000000000006
123769,1.91,1.65,1.7100000000000006
146751,1.83,1.61,1.7200000000000006
26398,1.89,1.55,1.6700000000000006
92744,1.81,1.72,1.7200000000000006
113815,1.75,1.81,1.7200000000000006
82889,1.95,1.82,1.7300000000000006
160140,1.8,1.67,1.7400000000000007
167883,1.7,1.71,1.7200000000000006
239340,1.44,1.37,1.2900000000000003
53602,1.75,1.75,1.7100000000000006
253390,1.48,1.54,1.3900000000000003
144840,1.82,1.68,1.7300000000000006
125045,1.59,1.69,1.7200000000000006
116049,1.78,1.7,1.7000000000000006
226835,1.65,1.71,1.7000000000000006
136669,1.86,1.65,1.7200000000000006
68286,2.0,1.77,1.7400000000000007
16326,2.12,1.52,1.7300000000000006
211033,1.84,1.73,1.7400000000000007
240770,1.62,1.76,1.7300000000000006
143838,1.55,1.45,1.5900000000000005
240122,1.85,1.67,1.7100000000000006
3680,1.89,1.65,1.7200000000000006
24450,1.89,1.57,1.6600000000000006
188666,1.93,1.65,1.7400000000000007
220224,1.7,1.77,1.7000000000000006
104549,1.86,1.71,1.7200000000000006
186188,2.01,1.93,1.7200000000000006
216228,1.81,1.78,1.7300000000000006
205795,1.66,1.61,1.7000000000000006
175152,1.53,1.71,1.7100000000000006
163909,2.12,1.78,1.7400000000000007
299,2.01,1.74,1.7400000000000007
160405,2.07,1.62,1.7100000000000006
129388,1.93,1.68,1.6900000000000006
217071,1.34,1.53,1.3900000000000003
227436,1.12,1.14,1.1400000000000001
87329,1.86,1.9,1.7000000000000006
63939,1.69,1.71,1.7300000000000006
191438,2.06,1.57,1.7100000000000006
85250,1.77,1.68,1.7100000000000006
184455,1.76,1.68,1.7300000000000006
228188,1.36,1.56,1.4400000000000004
16510,1.88,1.6,1.7300000000000006
50087,1.63,1.45,1.7000000000000006
240391,1.44,1.24,1.2900000000000003
148769,2.13,1.76,1.7000000000000006
58118,1.74,1.87,1.7400000000000007
62551,1.76,1.73,1.6900000000000006
210592,1.95,1.93,1.7000000000000006
253634,1.98,1.76,1.7300000000000006
37354,1.96,1.82,1.7500000000000007
