generation number, pop_size, worst, best, median, avg, std, diversity, improvement, number_of_selections
0, 2, 15.39, 16.73, 16.060000000000002, 16.060000000000002, 0.6699999999999999,1.0,0,[1.e-300 1.e-300 1.e-300]
1, 2, 16.69, 16.73, 16.71, 16.71, 0.019999999999999574,0.4,0.0,[1.e+000 1.e+000 1.e-300]
2, 2, 16.52, 16.73, 16.625, 16.625, 0.10500000000000043,0.30000000000000004,0.0,[1. 2. 1.]
3, 2, 16.25, 16.73, 16.490000000000002, 16.490000000000002, 0.2400000000000002,0.7,0.0,[2. 2. 2.]
4, 3, 15.68, 16.73, 16.46, 16.29, 0.4451965857910417,0.6333333333333333,0.0,[2. 2. 4.]
5, 4, 15.93, 16.73, 16.325, 16.3275, 0.28287585616308814,0.6,0.0,[2. 4. 6.]
6, 5, 15.37, 16.73, 15.86, 15.956, 0.45697264688381567,0.56,0.0,[3. 5. 8.]
7, 6, 16.0, 16.73, 16.119999999999997, 16.215, 0.2427447218787673,0.6428571428571428,0.0,[ 3. 11.  8.]
8, 7, 15.33, 16.73, 16.17, 16.22142857142857, 0.464186802650724,0.5142857142857142,0.0,[ 4. 13. 11.]
9, 8, 15.68, 16.97, 16.465, 16.45, 0.42337926260033115,0.35238095238095235,0.014345487148834336,[ 6. 17. 13.]
10, 7, 15.89, 17.14, 16.48, 16.451428571428572, 0.4606650029011959,0.29999999999999993,0.010017678255745534,[ 7. 17. 18.]
11, 6, 16.37, 17.14, 16.75, 16.731666666666666, 0.2640969939666531,0.33999999999999997,0.0,[ 7. 18. 23.]
12, 6, 16.41, 17.3, 16.735, 16.813333333333333, 0.31228548192675004,0.35,0.009334889148191373,[ 7. 18. 29.]
13, 5, 16.22, 17.3, 16.43, 16.669999999999998, 0.4284857057125713,0.34999999999999987,0.0,[10. 18. 30.]
14, 5, 15.65, 17.3, 17.02, 16.762, 0.5831432071112549,0.35,0.0,[14. 18. 30.]
15, 5, 16.21, 17.3, 16.65, 16.752, 0.3691287038418984,0.52,0.0,[16. 18. 32.]
16, 6, 16.16, 17.3, 16.945, 16.87, 0.3763863263545407,0.5380952380952382,0.0,[20. 18. 34.]
17, 7, 15.9, 17.3, 16.58, 16.577142857142857, 0.5206785212095648,0.5357142857142857,0.0,[26. 18. 34.]
18, 8, 16.15, 17.3, 16.490000000000002, 16.60875, 0.3962145094516359,0.45277777777777783,0.0,[32. 20. 34.]
19, 9, 16.19, 17.3, 16.82, 16.753333333333334, 0.3762386949205986,0.4600000000000002,0.0,[32. 28. 34.]
20, 10, 15.92, 17.83, 16.9, 16.82, 0.5138676872503268,0.33333333333333337,0.030635838150288877,[32. 33. 39.]
21, 9, 16.33, 17.83, 16.65, 16.84333333333333, 0.484217581947069,0.33611111111111114,0.0,[34. 35. 43.]
22, 9, 16.11, 18.32, 16.87, 17.080000000000002, 0.648228354825674,0.26428571428571423,0.027481772293886823,[42. 35. 43.]
23, 8, 16.42, 18.32, 17.33, 17.25875, 0.5726569108113513,0.28928571428571437,0.0,[50. 35. 43.]
24, 8, 16.57, 18.32, 17.09, 17.15, 0.5153396937942974,0.19285714285714284,0.0,[58. 35. 43.]
25, 8, 16.8, 18.32, 17.04, 17.21, 0.46081449629975835,0.5222222222222223,0.0,[66. 35. 43.]
26, 9, 16.49, 18.32, 16.89, 17.051111111111112, 0.5533422578486008,0.4244444444444445,0.0,[67. 42. 43.]
27, 10, 16.05, 18.32, 16.715, 16.966, 0.62386216426387,0.4363636363636364,0.0,[67. 52. 43.]
28, 11, 16.41, 18.32, 17.16, 17.26818181818182, 0.5621358325306047,0.4303030303030304,0.0,[67. 62. 43.]
29, 12, 16.59, 18.32, 17.05, 17.145833333333336, 0.4572099870105884,0.44487179487179485,0.0,[70. 71. 43.]
30, 13, 15.52, 18.32, 17.23, 17.146153846153847, 0.7350200254889813,0.431868131868132,0.0,[82. 71. 43.]
31, 14, 16.33, 18.32, 16.884999999999998, 17.05857142857143, 0.5968591260310352,0.45047619047619036,0.0,[87. 71. 52.]
32, 15, 16.25, 18.32, 16.85, 16.996666666666666, 0.5544807380684104,0.5133333333333333,0.0,[87. 71. 66.]
33, 16, 16.31, 18.32, 16.905, 16.94875, 0.5153503056174513,0.5058823529411764,0.0,[87. 71. 82.]
