n0,n1,n2,monte_carlo,monte_carlo_max_hop,two_hop
978,883,970,49.49,5.37,6.08
869,57,93,104.69,14.6,13.879999999999992
86,369,855,41.11,6.35,6.32
173,753,828,80.75,9.24,9.120000000000001
685,874,315,34.89,5.64,5.68
257,620,217,87.19,9.22,9.6
621,36,595,110.57,14.57,14.480000000000004
697,162,441,70.05,6.27,6.24
653,402,822,39.18,6.49,6.4
740,880,521,39.61,5.28,5.56
972,380,557,75.48,8.02,8.32
958,455,514,71.58,10.03,10.159999999999991
274,922,36,117.4,12.93,13.200000000000003
891,28,372,120.05,15.42,16.23999999999999
476,954,326,83.22,9.97,10.479999999999993
929,389,433,81.28,7.91,7.520000000000001
913,905,538,76.31,9.21,8.999999999999993
168,573,181,103.46,11.99,12.559999999999992
241,236,24,117.47,14.14,15.040000000000003
180,332,177,92.82,12.92,13.719999999999994
139,522,522,61.33,5.19,7.760000000000001
368,526,690,68.24,6.98,7.640000000000001
573,186,915,71.54,7.19,7.4
456,815,424,70.05,7.11,6.800000000000001
752,537,928,55.59,6.47,6.799999999999998
930,781,372,73.5,7.87,8.16
808,607,362,82.34,8.08,8.52
370,879,984,54.37,6.3,6.0
456,165,977,53.59,6.87,6.72
772,409,732,71.95,8.2,7.880000000000001
756,472,670,46.32,6.28,6.08
543,255,501,82.68,11.0,11.479999999999993
285,947,510,73.03,7.79,7.520000000000001
512,527,851,56.49,6.31,6.5200000000000005
815,362,677,77.58,7.92,7.96
904,465,921,49.29,5.43,5.640000000000001
924,472,359,62.49,6.43,6.359999999999999
581,743,942,66.04,6.23,6.76
570,741,467,62.89,10.19,9.959999999999992
498,674,227,67.9,7.58,7.6
963,332,834,74.66,7.23,6.5600000000000005
716,855,170,96.92,9.28,9.400000000000002
897,929,631,54.08,6.0,6.16
274,791,933,72.31,5.67,5.84
491,316,310,40.24,6.54,6.32
980,818,723,54.26,6.28,6.48
851,516,575,62.37,6.11,6.120000000000001
530,519,667,76.53,9.29,10.279999999999992
630,602,416,64.9,7.56,7.760000000000002
319,748,212,98.64,14.23,14.959999999999994
500,524,375,59.87,8.72,8.12
956,700,638,85.36,10.77,11.279999999999992
903,77,803,104.39,10.33,9.92
840,349,743,71.13,6.76,6.5200000000000005
8,929,834,141.25,14.7,14.960000000000003
195,762,108,70.46,7.33,8.0
60,588,668,81.66,9.5,9.8
50,279,605,100.21,11.24,11.359999999999992
232,698,896,59.36,6.74,6.200000000000001
937,108,772,95.04,10.61,9.52
534,139,874,44.92,6.1,5.879999999999999
272,250,844,53.86,7.19,7.24
215,966,901,63.68,9.35,9.8
61,433,919,84.29,8.7,9.2
734,777,32,100.26,11.4,10.960000000000003
58,371,368,110.12,12.19,13.679999999999993
176,255,688,91.28,9.03,9.399999999999999
24,84,117,154.83,20.17,22.160000000000004
977,69,25,117.81,14.2,14.960000000000004
41,746,940,104.67,13.26,13.879999999999995
21,382,261,103.73,13.74,13.360000000000005
130,832,958,50.71,5.96,5.68
160,752,188,71.37,7.92,8.16
535,708,1,95.49,11.69,11.639999999999993
394,603,44,122.78,14.76,15.83999999999999
813,253,155,100.43,9.12,10.040000000000003
994,37,4,172.93,28.21,27.919999999999995
352,960,630,73.18,6.97,7.280000000000001
642,760,765,48.95,7.7,7.7200000000000015
115,292,345,61.43,7.97,8.440000000000001
500,31,315,87.52,9.59,10.240000000000002
459,564,784,61.35,6.13,6.48
619,757,46,109.95,10.87,10.240000000000002
923,270,773,74.55,7.24,7.4
411,883,636,76.69,7.91,7.760000000000002
722,157,484,91.53,12.06,11.559999999999992
981,230,95,89.61,8.61,9.520000000000001
676,703,323,85.15,12.97,10.879999999999994
858,104,24,112.53,13.38,13.760000000000002
458,807,895,80.32,10.14,10.000000000000002
970,130,530,63.8,9.43,10.119999999999992
598,799,402,47.89,7.04,7.000000000000002
498,527,335,68.61,8.53,8.760000000000002
147,895,982,76.35,7.69,8.080000000000002
349,265,268,83.43,9.54,8.88
620,993,429,38.28,6.52,6.120000000000001
668,18,716,135.48,19.02,21.599999999999994
571,982,143,67.87,6.72,6.92
686,58,259,91.93,12.47,13.239999999999991
34,134,165,98.43,16.03,14.599999999999994
